TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
66192,JUNDIAÍ,SP,JARDIM NOVO HORIZONTE,0.698,3944,0.449,0.457,0.04,0.039,0.094,0.543
66192,JUNDIAÍ,SP,JARDIM SÃO CAMILO NOVO,0.682,3249,0.508,0.418,0.04,0.024,0.075,0.583
66192,JUNDIAÍ,SP,PARQUE RESIDENCIAL JUNDIAÍ,0.681,3728,0.416,0.481,0.05,0.036,0.103,0.519
66192,JUNDIAÍ,SP,VILA DAS HORTÊNCIAS,0.664,6885,0.289,0.521,0.104,0.055,0.188,0.477
66192,JUNDIAÍ,SP,CENTRO,0.662,7926,0.308,0.542,0.092,0.037,0.151,0.459
66192,JUNDIAÍ,SP,ANHANGABAÚ,0.662,5416,0.31,0.523,0.1,0.044,0.167,0.477
66192,JUNDIAÍ,SP,VILA ARENS II,0.662,13420,0.292,0.551,0.094,0.042,0.158,0.45
66192,JUNDIAÍ,SP,VILA VIANELO,0.661,8207,0.3,0.541,0.091,0.043,0.158,0.458
66192,JUNDIAÍ,SP,TULIPAS,0.659,6306,0.356,0.532,0.061,0.036,0.111,0.467
66192,JUNDIAÍ,SP,JARDIM SANTA GERTRUDES,0.659,7857,0.366,0.533,0.054,0.033,0.102,0.468
66192,JUNDIAÍ,SP,VILA RIO BRANCO,0.654,5187,0.332,0.538,0.076,0.037,0.131,0.463
66192,JUNDIAÍ,SP,JARDIM TAMOIO,0.654,5542,0.386,0.517,0.054,0.03,0.096,0.482
66192,JUNDIAÍ,SP,MORADA DAS VINHAS,0.653,4071,0.371,0.519,0.065,0.027,0.11,0.481
66192,JUNDIAÍ,SP,FAZENDA GRANDE,0.653,4775,0.341,0.535,0.071,0.035,0.125,0.466
66192,JUNDIAÍ,SP,JARDIM PACAEMBU,0.648,7200,0.304,0.553,0.082,0.042,0.141,0.445
66192,JUNDIAÍ,SP,VILA BANDEIRANTES,0.645,5125,0.313,0.543,0.081,0.042,0.142,0.455
66192,JUNDIAÍ,SP,PARQUE ALMERINDA PEREIRA CHAVES,0.645,6958,0.4,0.516,0.049,0.024,0.084,0.484
66192,JUNDIAÍ,SP,JARDIM TARUMÃ,0.644,4047,0.403,0.507,0.046,0.028,0.091,0.494
66192,JUNDIAÍ,SP,JARDIM GUANABARA,0.642,2741,0.381,0.506,0.067,0.029,0.113,0.494
66192,JUNDIAÍ,SP,RECANTO QUARTO CENTENÁRIO,0.638,3115,0.313,0.513,0.091,0.053,0.174,0.487
66192,JUNDIAÍ,SP,VILA DIDI,0.636,4717,0.329,0.548,0.063,0.043,0.122,0.451
66192,JUNDIAÍ,SP,JARDIM ERMIDA II,0.63,7665,0.262,0.572,0.102,0.039,0.166,0.428
66192,JUNDIAÍ,SP,VILA MARLENE,0.627,5265,0.299,0.566,0.086,0.032,0.136,0.435
66192,JUNDIAÍ,SP,VILA ARGOS VELHA,0.627,3573,0.315,0.542,0.083,0.037,0.142,0.457
66192,JUNDIAÍ,SP,PARQUE DO CAFÉ / CHAPADA,0.622,4882,0.302,0.568,0.073,0.04,0.131,0.433
66192,JUNDIAÍ,SP,VILA VIRGÍNIA,0.621,4664,0.261,0.556,0.114,0.044,0.184,0.445
66192,JUNDIAÍ,SP,JARDIM SHANGAI,0.62,3926,0.319,0.556,0.073,0.036,0.125,0.444
66192,JUNDIAÍ,SP,JARDIM DO LAGO,0.62,3931,0.311,0.557,0.073,0.036,0.132,0.443
66192,JUNDIAÍ,SP,CECAP,0.617,2820,0.351,0.533,0.069,0.03,0.116,0.467
66192,JUNDIAÍ,SP,VILA ALVORADA,0.615,3298,0.301,0.548,0.09,0.038,0.152,0.453
66192,JUNDIAÍ,SP,PONTE SÃO JOÃO,0.614,3736,0.293,0.56,0.088,0.036,0.149,0.442
66192,JUNDIAÍ,SP,JARDIM BOA VISTA,0.611,2067,0.354,0.517,0.068,0.043,0.129,0.483
66192,JUNDIAÍ,SP,JARDIM PAULISTA,0.611,3491,0.281,0.549,0.104,0.037,0.168,0.449
66192,JUNDIAÍ,SP,JARDIM BRASIL,0.609,2369,0.319,0.526,0.088,0.038,0.155,0.474
66192,JUNDIAÍ,SP,VILA JOANA,0.608,3571,0.3,0.564,0.081,0.038,0.137,0.437
66192,JUNDIAÍ,SP,MEDEIROS,0.601,2513,0.289,0.532,0.095,0.051,0.179,0.468
66192,JUNDIAÍ,SP,ENGORDADOURO,0.601,3916,0.27,0.577,0.088,0.042,0.155,0.425
66192,JUNDIAÍ,SP,JARDIM SAGRADO CORAÇÃO DE JESUS,0.598,4255,0.272,0.587,0.089,0.038,0.142,0.414
66192,JUNDIAÍ,SP,JARDIM ESPLANADA,0.592,2696,0.291,0.555,0.088,0.046,0.154,0.445
66192,JUNDIAÍ,SP,VILA HELENA,0.592,3684,0.264,0.582,0.095,0.037,0.156,0.42
66192,JUNDIAÍ,SP,CIDADE NOVA,0.581,2302,0.346,0.546,0.058,0.036,0.108,0.454
66192,JUNDIAÍ,SP,VILA CRISTO REDENTOR,0.58,1501,0.337,0.522,0.083,0.04,0.14,0.477
66192,JUNDIAÍ,SP,JARDIM ESTÁDIO,0.578,3013,0.292,0.583,0.071,0.033,0.126,0.418
66192,JUNDIAÍ,SP,CHÁCARA PLANALTO,0.577,2951,0.277,0.582,0.085,0.037,0.141,0.418
66192,JUNDIAÍ,SP,VILA RUY BARBOSA,0.577,3824,0.357,0.557,0.047,0.024,0.086,0.443
66192,JUNDIAÍ,SP,JARDIM DAS SAMAMBAIAS,0.577,2596,0.269,0.565,0.105,0.031,0.165,0.434
66192,JUNDIAÍ,SP,PARQUE CENTENÁRIO,0.572,1472,0.412,0.498,0.039,0.039,0.089,0.501
66192,JUNDIAÍ,SP,IVOTURUCAIA,0.571,3436,0.33,0.573,0.056,0.028,0.096,0.426
66192,JUNDIAÍ,SP,VILA ESPERANÇA,0.569,1788,0.367,0.531,0.057,0.031,0.101,0.468
66192,JUNDIAÍ,SP,VILA MARINGÁ,0.565,1763,0.313,0.553,0.073,0.045,0.136,0.449
66192,JUNDIAÍ,SP,VILA COMERCIAL,0.564,3481,0.3,0.595,0.059,0.029,0.106,0.406
66192,JUNDIAÍ,SP,VILA SALERMO,0.562,2319,0.3,0.575,0.078,0.031,0.125,0.425
66192,JUNDIAÍ,SP,JARDIM SÃO VICENTE,0.562,970,0.408,0.493,0.049,0.038,0.098,0.506
66192,JUNDIAÍ,SP,VILA GRAFF,0.559,749,0.347,0.491,0.089,0.056,0.161,0.508
66192,JUNDIAÍ,SP,VILA NOVA JUNDIAINÓPOLIS,0.551,1598,0.295,0.556,0.095,0.03,0.149,0.444
66192,JUNDIAÍ,SP,VILA HORTOLÂNDIA,0.549,1098,0.304,0.522,0.112,0.044,0.174,0.478
66192,JUNDIAÍ,SP,JARDIM FLORESTAL,0.544,1712,0.274,0.568,0.095,0.043,0.158,0.432
66192,JUNDIAÍ,SP,JARDIM DO LÍRIO,0.539,1883,0.287,0.586,0.07,0.035,0.129,0.416
66192,JUNDIAÍ,SP,CAXAMBU,0.535,3151,0.235,0.643,0.075,0.031,0.122,0.357
66192,JUNDIAÍ,SP,JARDIM MARTINS,0.533,2429,0.286,0.603,0.068,0.027,0.11,0.396
66192,JUNDIAÍ,SP,VILA JUNDIAINÓPOLIS,0.522,1510,0.262,0.583,0.097,0.041,0.155,0.417
66192,JUNDIAÍ,SP,JARDIM BANDEIRAS,0.521,2684,0.288,0.611,0.059,0.029,0.099,0.387
66192,JUNDIAÍ,SP,POSTE,0.518,860,0.35,0.54,0.044,0.042,0.11,0.46
66192,JUNDIAÍ,SP,PARQUE SÃO LUIZ,0.511,2367,0.281,0.616,0.057,0.031,0.102,0.383
66192,JUNDIAÍ,SP,RIO ACIMA,0.5,2693,0.289,0.622,0.052,0.022,0.09,0.379
66192,JUNDIAÍ,SP,CORRUPIRA,0.495,1363,0.274,0.605,0.058,0.038,0.121,0.395
66192,JUNDIAÍ,SP,ROSEIRA,0.45,1823,0.198,0.7,0.061,0.026,0.103,0.301
66192,JUNDIAÍ,SP,TRAVIÚ,0.407,1566,0.241,0.676,0.047,0.02,0.083,0.324
66192,JUNDIAÍ,SP,TOCA,0.371,785,0.233,0.679,0.055,0.025,0.088,0.321
