TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
75043,PINHAIS,PR,JARDIM CLAUDIA,0.674,8019,0.394,0.511,0.049,0.034,0.095,0.489
75043,PINHAIS,PR,MARIA ANTONIETA,0.67,7441,0.364,0.527,0.055,0.038,0.109,0.473
75043,PINHAIS,PR,JARDIM AMELIA,0.664,5867,0.357,0.528,0.062,0.034,0.115,0.472
75043,PINHAIS,PR,PINEVILLE,0.655,7399,0.328,0.548,0.062,0.045,0.124,0.452
75043,PINHAIS,PR,WEISSOPOLIS,0.653,11833,0.357,0.543,0.054,0.03,0.1,0.457
75043,PINHAIS,PR,VARGEM GRANDE,0.638,7202,0.351,0.549,0.051,0.037,0.101,0.452
75043,PINHAIS,PR,JARDIM KARLA,0.638,3117,0.391,0.507,0.054,0.03,0.101,0.492
75043,PINHAIS,PR,CENTRO,0.635,5424,0.32,0.557,0.06,0.044,0.123,0.443
75043,PINHAIS,PR,ALTO TARUMA,0.618,2660,0.361,0.526,0.062,0.033,0.113,0.474
75043,PINHAIS,PR,EMILIANO PERNETA,0.617,4393,0.323,0.56,0.059,0.042,0.115,0.438
75043,PINHAIS,PR,ATUBA,0.616,6472,0.313,0.576,0.057,0.036,0.11,0.423
75043,PINHAIS,PR,ESTANCIA PINHAIS,0.594,2125,0.34,0.536,0.066,0.043,0.124,0.464
75043,PINHAIS,PR,VILA EMILIANO PERNETA,0.555,1390,0.368,0.53,0.056,0.037,0.103,0.471
75043,PINHAIS,PR,PARQUE DAS NASCENTES,0.429,782,0.148,0.673,0.105,0.023,0.179,0.327
