TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
9512,VITÓRIA DO MEARIM,MA,POVOADO COQUE - ZONA RURAL,0.709,2953,0.798,0.179,0.007,0.01,0.023,0.821
9512,VITÓRIA DO MEARIM,MA,BAIRRO CENTRO - ZONA URBANA,0.696,4447,0.643,0.309,0.02,0.025,0.048,0.691
9512,VITÓRIA DO MEARIM,MA,POVOADO SÃO FELIX - ZONA RURAL,0.678,428,0.864,0.093,0.016,0.021,0.042,0.906
9512,VITÓRIA DO MEARIM,MA,POVOADO SANTA ROSA - ZONA RURAL,0.649,321,0.922,0.053,0.016,0.003,0.025,0.947
9512,VITÓRIA DO MEARIM,MA,POVOADO JUÇARAL - ZONA RURAL,0.624,130,0.785,0.154,0.015,0.023,0.061,0.846
9512,VITÓRIA DO MEARIM,MA,BAIRRO MANIJITUBA - ZONA URBANA,0.616,1891,0.628,0.326,0.02,0.021,0.046,0.674
9512,VITÓRIA DO MEARIM,MA,POVOADO TODO DIA - ZONA RURAL,0.601,228,0.86,0.11,0.018,0.013,0.031,0.891
9512,VITÓRIA DO MEARIM,MA,POVOADO BOCA DO CAMPO - ZONA RURAL,0.6,163,0.89,0.08,0.018,0.006,0.03,0.92
9512,VITÓRIA DO MEARIM,MA,BAIRRO PURAQUEU - ZONA URBANA,0.597,2280,0.656,0.313,0.01,0.019,0.03,0.686
9512,VITÓRIA DO MEARIM,MA,POVOADO SÃO LOURENÇO - ZONA RURAL,0.596,584,0.779,0.19,0.022,0.007,0.031,0.81
9512,VITÓRIA DO MEARIM,MA,POVOADO VILA NOVA - ZONA RURAL,0.591,206,0.874,0.102,0.01,0.015,0.025,0.899
9512,VITÓRIA DO MEARIM,MA,POVOADO JUÇARALZINHO - ZONA RURAL,0.589,133,0.962,0.038,0.0,0.0,0.0,0.962
9512,VITÓRIA DO MEARIM,MA,POVOADO IPIXUNA - ZONA RURAL,0.584,164,0.884,0.091,0.006,0.018,0.024,0.908
9512,VITÓRIA DO MEARIM,MA,POVOADO JAGUARY - ZONA RURAL,0.584,460,0.813,0.167,0.009,0.007,0.02,0.833
9512,VITÓRIA DO MEARIM,MA,POVOADO SANTA JOANA - ZONA RURAL,0.565,113,0.912,0.08,0.0,0.009,0.009,0.921
9512,VITÓRIA DO MEARIM,MA,POVOADO SÃO BENEDITO - ZONA RURAL,0.552,441,0.748,0.222,0.014,0.011,0.03,0.778
9512,VITÓRIA DO MEARIM,MA,POVOADO JACAREY - ZONA RURAL,0.549,370,0.705,0.251,0.005,0.03,0.043,0.748
9512,VITÓRIA DO MEARIM,MA,POVOADO MATO GROSSO - ZONA RURAL,0.543,303,0.799,0.185,0.003,0.01,0.016,0.815
9512,VITÓRIA DO MEARIM,MA,POVOADO TIRIRICAL - ZONA RURAL,0.525,136,0.838,0.147,0.007,0.007,0.014,0.852
9512,VITÓRIA DO MEARIM,MA,BAIRRO VILA REGINALDO - ZONA URBANA,0.523,672,0.652,0.312,0.01,0.022,0.035,0.687
9512,VITÓRIA DO MEARIM,MA,POVOADO LIVRAMENTO - ZONA RURAL,0.519,150,0.827,0.16,0.013,0.0,0.013,0.84
9512,VITÓRIA DO MEARIM,MA,POVOADO SUMAUMA DO JAPÃO - ZONA RURAL,0.502,507,0.667,0.304,0.014,0.014,0.03,0.697
9512,VITÓRIA DO MEARIM,MA,BAIRRO ITAPUI TAPERA - ZONA URBANA,0.489,718,0.607,0.359,0.015,0.017,0.033,0.64
