TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
95559,PORANGATU,GO,SETOR SAO FRANCISCO,0.621,1616,0.551,0.385,0.031,0.017,0.064,0.615
95559,PORANGATU,GO,ZONA RURAL,0.582,1101,0.66,0.297,0.028,0.009,0.042,0.702
95559,PORANGATU,GO,SETOR BELA VISTA,0.563,1186,0.577,0.373,0.032,0.011,0.051,0.628
95559,PORANGATU,GO,CENTRO,0.557,8657,0.383,0.553,0.039,0.018,0.064,0.447
95559,PORANGATU,GO,VILA OPERARIA,0.545,1548,0.466,0.469,0.035,0.016,0.065,0.531
95559,PORANGATU,GO,JARDIM BRASILIA,0.53,1147,0.532,0.416,0.026,0.013,0.052,0.584
95559,PORANGATU,GO,GRUPIARA,0.529,483,0.553,0.385,0.039,0.006,0.061,0.614
95559,PORANGATU,GO,MARINGA,0.519,1486,0.448,0.489,0.032,0.023,0.064,0.512
95559,PORANGATU,GO,SETOR SOL NASCENTE,0.488,757,0.462,0.473,0.037,0.018,0.064,0.526
95559,PORANGATU,GO,AEROPORTO,0.479,470,0.483,0.453,0.028,0.03,0.064,0.547
95559,PORANGATU,GO,VILA RECORD,0.426,803,0.447,0.501,0.034,0.015,0.052,0.499
95559,PORANGATU,GO,SETOR LESTE,0.421,2238,0.324,0.613,0.036,0.021,0.063,0.387
95559,PORANGATU,GO,SETOR UNIVERSITARIO,0.419,1533,0.349,0.587,0.04,0.02,0.064,0.413
