TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
89010,SAPUCAIA DO SUL,RS,CAPÃO DA CRUZ,0.743,3597,0.55,0.369,0.044,0.027,0.081,0.631
89010,SAPUCAIA DO SUL,RS,COHAB,0.741,3391,0.528,0.385,0.044,0.032,0.087,0.615
89010,SAPUCAIA DO SUL,RS,NOVA SAPUCAIA,0.74,6402,0.493,0.421,0.047,0.029,0.086,0.579
89010,SAPUCAIA DO SUL,RS,VARGAS,0.737,8547,0.53,0.397,0.035,0.028,0.073,0.603
89010,SAPUCAIA DO SUL,RS,PASQUALINI,0.731,4752,0.531,0.394,0.035,0.028,0.077,0.608
89010,SAPUCAIA DO SUL,RS,CENTRO,0.722,9357,0.444,0.463,0.043,0.036,0.093,0.537
89010,SAPUCAIA DO SUL,RS,IPIRANGA,0.722,2984,0.523,0.391,0.039,0.033,0.085,0.608
89010,SAPUCAIA DO SUL,RS,PIRATINI,0.722,2968,0.473,0.424,0.053,0.037,0.103,0.576
89010,SAPUCAIA DO SUL,RS,PARQUE JOEL,0.719,1549,0.573,0.34,0.047,0.029,0.088,0.661
89010,SAPUCAIA DO SUL,RS,PRIMOR,0.708,2724,0.492,0.416,0.054,0.028,0.092,0.584
89010,SAPUCAIA DO SUL,RS,SÃO JOSÉ,0.705,3328,0.458,0.445,0.042,0.04,0.098,0.556
89010,SAPUCAIA DO SUL,RS,JOÃO DE BARRO,0.695,3011,0.492,0.423,0.044,0.03,0.085,0.577
89010,SAPUCAIA DO SUL,RS,PARAÍSO,0.689,1402,0.508,0.391,0.051,0.039,0.1,0.608
89010,SAPUCAIA DO SUL,RS,CAMBOIM,0.689,3783,0.509,0.417,0.034,0.028,0.074,0.583
89010,SAPUCAIA DO SUL,RS,SANTA CATARINA,0.682,2361,0.475,0.432,0.053,0.029,0.093,0.568
89010,SAPUCAIA DO SUL,RS,FORTUNA,0.666,2191,0.568,0.364,0.036,0.026,0.066,0.634
89010,SAPUCAIA DO SUL,RS,VACCHI,0.66,1179,0.489,0.413,0.059,0.025,0.1,0.589
89010,SAPUCAIA DO SUL,RS,GETÚLIO VARGAS,0.654,1522,0.434,0.452,0.066,0.034,0.115,0.549
89010,SAPUCAIA DO SUL,RS,SILVA,0.653,2361,0.435,0.468,0.048,0.03,0.097,0.532
89010,SAPUCAIA DO SUL,RS,WALDEREZ,0.642,1489,0.491,0.423,0.042,0.029,0.086,0.577
89010,SAPUCAIA DO SUL,RS,BOA VISTA,0.639,3416,0.471,0.457,0.042,0.021,0.072,0.543
89010,SAPUCAIA DO SUL,RS,JARDIM,0.635,1322,0.567,0.367,0.029,0.026,0.068,0.635
89010,SAPUCAIA DO SUL,RS,COLONIAL,0.615,2230,0.53,0.409,0.038,0.017,0.061,0.591
89010,SAPUCAIA DO SUL,RS,FREITAS,0.603,1479,0.515,0.416,0.042,0.02,0.069,0.584
89010,SAPUCAIA DO SUL,RS,SÃO JORGE,0.584,907,0.498,0.424,0.042,0.021,0.077,0.575
89010,SAPUCAIA DO SUL,RS,FAZENDA DOS PRAZERES,0.465,205,0.449,0.468,0.024,0.044,0.083,0.532
89010,SAPUCAIA DO SUL,RS,PASSO DE SAPUCAIA,0.45,522,0.381,0.536,0.034,0.036,0.082,0.463
