TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
8141,PRESIDENTE SARNEY,MA,CENTRO - ZONA URBANA,0.744,3903,0.765,0.197,0.014,0.021,0.039,0.804
8141,PRESIDENTE SARNEY,MA,POVOADO TRES FUROS - ZONA RURAL,0.701,2076,0.819,0.156,0.011,0.011,0.025,0.844
8141,PRESIDENTE SARNEY,MA,POVOADO SAO ROMAO - ZONA RURAL,0.684,501,0.88,0.082,0.01,0.026,0.038,0.918
8141,PRESIDENTE SARNEY,MA,POVOADO MATA DE ZE ROBERTO - ZONA RURAL,0.676,396,0.866,0.093,0.023,0.005,0.042,0.908
8141,PRESIDENTE SARNEY,MA,POVOADO - ZONA RURAL,0.666,806,0.857,0.117,0.014,0.01,0.026,0.883
8141,PRESIDENTE SARNEY,MA,POVOADO TABOCAL -  ZONA RURAL,0.65,282,0.929,0.043,0.021,0.007,0.028,0.957
8141,PRESIDENTE SARNEY,MA,POVOADO FAZENDA GALO - ZONA RURAL,0.647,343,0.971,0.026,0.0,0.003,0.003,0.974
8141,PRESIDENTE SARNEY,MA,POVOADO BEM POSTA - ZONA RURAL,0.64,456,0.897,0.088,0.004,0.009,0.015,0.912
8141,PRESIDENTE SARNEY,MA,POVOADO GALIZA - ZONA RURAL,0.633,560,0.78,0.177,0.014,0.025,0.043,0.823
8141,PRESIDENTE SARNEY,MA,POVOADO ENTRE RIOS - ZONA RURAL,0.626,217,0.935,0.041,0.0,0.023,0.023,0.958
8141,PRESIDENTE SARNEY,MA,POVOADO SAO FELIPE - ZONA RURAL,0.604,195,0.897,0.077,0.015,0.01,0.025,0.922
8141,PRESIDENTE SARNEY,MA,POVOADO ALDEIA - ZONA RURAL,0.6,389,0.838,0.139,0.018,0.003,0.024,0.862
8141,PRESIDENTE SARNEY,MA,POVOADO CANTA GALO - ZONA RURAL,0.597,190,0.847,0.116,0.016,0.016,0.037,0.884
8141,PRESIDENTE SARNEY,MA,ZONA RURAL,0.505,122,0.738,0.221,0.025,0.016,0.041,0.779
