TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
13676,CARNAUBAL,CE,CENTRO,0.835,2977,0.67,0.242,0.016,0.064,0.087,0.757
13676,CARNAUBAL,CE,SEDE,0.803,1153,0.782,0.144,0.017,0.047,0.074,0.856
13676,CARNAUBAL,CE,CRUZEIRO,0.801,1838,0.618,0.278,0.017,0.083,0.104,0.722
13676,CARNAUBAL,CE,SITIO CACHOEIRA DO SUL,0.772,367,0.749,0.155,0.016,0.068,0.095,0.844
13676,CARNAUBAL,CE,SITIO BURITI I,0.718,369,0.623,0.26,0.024,0.089,0.116,0.739
13676,CARNAUBAL,CE,FAVEIRA,0.696,449,0.702,0.22,0.009,0.049,0.078,0.78
13676,CARNAUBAL,CE,SAO VICENTE,0.652,911,0.56,0.359,0.02,0.053,0.082,0.642
13676,CARNAUBAL,CE,SITIO SAO LUIS,0.648,378,0.704,0.23,0.011,0.04,0.067,0.771
13676,CARNAUBAL,CE,SITIO OLHO DAGUA,0.637,272,0.574,0.327,0.026,0.059,0.1,0.674
13676,CARNAUBAL,CE,SITIO BAIXA DO CEDRO,0.637,175,0.754,0.177,0.011,0.034,0.067,0.821
13676,CARNAUBAL,CE,SITIO SAO BERNARDO,0.635,247,0.822,0.13,0.016,0.028,0.048,0.87
13676,CARNAUBAL,CE,SITIO COCAL,0.61,158,0.93,0.044,0.0,0.025,0.025,0.955
13676,CARNAUBAL,CE,SITIO FAZENDINHA,0.583,150,0.88,0.093,0.007,0.013,0.027,0.907
13676,CARNAUBAL,CE,SITIO CACHOEIRA DO NORTE,0.581,438,0.758,0.203,0.009,0.027,0.038,0.796
13676,CARNAUBAL,CE,SITIO JUNCO,0.577,269,0.758,0.197,0.004,0.037,0.045,0.803
