TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
68438,PEDREIRA,SP,CENTRO,0.536,7992,0.226,0.677,0.059,0.025,0.097,0.323
68438,PEDREIRA,SP,VILA SANTO ANTONIO,0.501,3283,0.251,0.655,0.057,0.024,0.094,0.345
68438,PEDREIRA,SP,JARDIM MARAJOARA,0.484,2371,0.341,0.585,0.036,0.027,0.074,0.415
68438,PEDREIRA,SP,JARDIM TRIUNFO,0.468,3887,0.293,0.637,0.04,0.019,0.071,0.364
68438,PEDREIRA,SP,JARDIM ANDRADE,0.461,2344,0.308,0.614,0.038,0.023,0.076,0.384
68438,PEDREIRA,SP,JARDIM SANTA CLARA,0.448,1909,0.222,0.683,0.048,0.027,0.096,0.318
68438,PEDREIRA,SP,VILA SAO JOSE,0.428,2034,0.266,0.653,0.043,0.023,0.079,0.345
68438,PEDREIRA,SP,JARDIM SAO NILO,0.382,741,0.262,0.65,0.059,0.022,0.088,0.35
68438,PEDREIRA,SP,CONJUNTO HABITACIONAL OSWALDO T MAGALHAES,0.374,625,0.347,0.586,0.04,0.021,0.068,0.415
68438,PEDREIRA,SP,JARDIM ALZIRA,0.269,283,0.279,0.654,0.06,0.004,0.068,0.347
