TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
94331,JATAÍ,GO,CIDADE JARDIM I,0.605,1901,0.552,0.393,0.031,0.015,0.057,0.609
94331,JATAÍ,GO,SANTA TEREZINHA,0.574,1955,0.478,0.459,0.038,0.011,0.065,0.543
94331,JATAÍ,GO,SETOR COLMÉIA PARK,0.561,1181,0.478,0.45,0.037,0.021,0.071,0.549
94331,JATAÍ,GO,SETOR AEROPORTO,0.552,2206,0.427,0.502,0.049,0.013,0.07,0.497
94331,JATAÍ,GO,VILA OLAVO,0.535,1719,0.44,0.493,0.038,0.014,0.067,0.507
94331,JATAÍ,GO,VILA SÃO PEDRO,0.529,1332,0.431,0.497,0.044,0.011,0.073,0.504
94331,JATAÍ,GO,CENTRO,0.519,17174,0.321,0.61,0.04,0.018,0.067,0.388
94331,JATAÍ,GO,SAMUEL GRAHAN,0.519,4184,0.342,0.586,0.038,0.023,0.072,0.414
94331,JATAÍ,GO,VILA PROGRESSO,0.514,1548,0.424,0.509,0.032,0.027,0.068,0.492
94331,JATAÍ,GO,CONJUNTO ESTRELA DALVA,0.498,1032,0.485,0.458,0.027,0.021,0.056,0.541
94331,JATAÍ,GO,SETOR EPAMINONDAS II,0.49,1808,0.405,0.532,0.037,0.018,0.064,0.469
94331,JATAÍ,GO,CONJUNTO RIO CLARO II,0.488,2057,0.367,0.561,0.039,0.027,0.071,0.438
94331,JATAÍ,GO,JARDIM RIO CLARO,0.465,2484,0.362,0.575,0.033,0.019,0.063,0.425
94331,JATAÍ,GO,RESIDENCIAL FLAMBOYANT,0.454,543,0.337,0.565,0.041,0.048,0.099,0.436
94331,JATAÍ,GO,SETOR FABRINY,0.452,1074,0.349,0.573,0.044,0.025,0.079,0.428
94331,JATAÍ,GO,VILA SOFIA I,0.451,646,0.454,0.488,0.029,0.014,0.059,0.513
94331,JATAÍ,GO,VILA PARAÍSO II,0.436,2238,0.327,0.605,0.048,0.014,0.066,0.393
94331,JATAÍ,GO,SETOR OESTE,0.435,4543,0.263,0.672,0.034,0.02,0.065,0.328
94331,JATAÍ,GO,CIDADE JARDIM II,0.435,176,0.568,0.381,0.028,0.011,0.05,0.618
94331,JATAÍ,GO,SETOR SANTA MARIA,0.4,1493,0.289,0.64,0.046,0.015,0.073,0.362
94331,JATAÍ,GO,CENTRO PARTE BAIXA,0.362,194,0.356,0.562,0.057,0.015,0.082,0.438
94331,JATAÍ,GO,POVOADO DE NAVESLÂNDIA,0.337,304,0.444,0.51,0.03,0.013,0.046,0.49
94331,JATAÍ,GO,SETOR SERRA AZUL,0.325,90,0.333,0.578,0.011,0.044,0.088,0.421
94331,JATAÍ,GO,SETOR HERMOSA,0.301,331,0.305,0.625,0.045,0.021,0.069,0.374
94331,JATAÍ,GO,ZONA RURAL,0.145,198,0.343,0.631,0.015,0.01,0.025,0.368
94331,JATAÍ,GO,POVOADO DA ESTÂNCIA,0.091,142,0.317,0.669,0.007,0.007,0.014,0.331
