TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
9652,SANTA LUZIA DO PARUÁ,MA,CENTRO - ZONA URBANA,0.679,6024,0.643,0.316,0.01,0.028,0.04,0.683
9652,SANTA LUZIA DO PARUÁ,MA,POVOADO TRÊS IRMÃOS - ZONA URBANA,0.644,289,0.82,0.131,0.01,0.031,0.048,0.868
9652,SANTA LUZIA DO PARUÁ,MA,ALTO DO ABEL - ZONA URBANA,0.642,418,0.873,0.098,0.005,0.022,0.029,0.902
9652,SANTA LUZIA DO PARUÁ,MA,PARUÁ - ZONA URBANA,0.636,2054,0.73,0.241,0.006,0.022,0.028,0.758
9652,SANTA LUZIA DO PARUÁ,MA,POVOADO BENEDITO MENDES - ZONA RURAL,0.626,297,0.929,0.061,0.003,0.003,0.009,0.938
9652,SANTA LUZIA DO PARUÁ,MA,VILA CELESTE - ZONA URBANA,0.62,658,0.684,0.261,0.018,0.03,0.055,0.739
9652,SANTA LUZIA DO PARUÁ,MA,POVOADO MORADA NOVA - ZONA RURAL,0.615,168,0.827,0.125,0.036,0.006,0.048,0.875
9652,SANTA LUZIA DO PARUÁ,MA,POVOADO JACUNICAUA I - ZONA RURAL,0.615,203,0.892,0.079,0.015,0.01,0.03,0.922
9652,SANTA LUZIA DO PARUÁ,MA,POVOADO CENTRO DO LELAU - ZONA RURAL,0.611,258,0.872,0.101,0.012,0.012,0.028,0.9
9652,SANTA LUZIA DO PARUÁ,MA,POVOADO CAJUEIRO - ZONA RURAL,0.6,95,0.916,0.053,0.0,0.032,0.032,0.948
9652,SANTA LUZIA DO PARUÁ,MA,POVOADO CIZINO - ZONA RURAL,0.58,305,0.846,0.138,0.013,0.0,0.016,0.862
9652,SANTA LUZIA DO PARUÁ,MA,MONTE DOURADO - ZONA URBANA,0.563,982,0.709,0.265,0.008,0.018,0.026,0.735
9652,SANTA LUZIA DO PARUÁ,MA,POVOADO QUADRA XIX - ZONA RURAL,0.553,171,0.854,0.129,0.018,0.0,0.018,0.872
9652,SANTA LUZIA DO PARUÁ,MA,VILA SANTO ESTEVÃO - ZONA URBANA,0.536,595,0.666,0.297,0.01,0.024,0.038,0.704
9652,SANTA LUZIA DO PARUÁ,MA,ZONA RURAL,0.479,129,0.791,0.202,0.0,0.008,0.008,0.799
