TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
59030,SÃO PEDRO DA ALDEIA,RJ,CENTRO,0.498,4092,0.3,0.622,0.041,0.028,0.077,0.377
59030,SÃO PEDRO DA ALDEIA,RJ,PORTO DA ALDEIA,0.46,2198,0.305,0.616,0.044,0.023,0.078,0.383
59030,SÃO PEDRO DA ALDEIA,RJ,NOVA SÃO PEDRO,0.457,2739,0.276,0.645,0.035,0.035,0.078,0.354
59030,SÃO PEDRO DA ALDEIA,RJ,JARDIM PRIMAVERA,0.421,1546,0.303,0.622,0.025,0.037,0.075,0.378
59030,SÃO PEDRO DA ALDEIA,RJ,BALNEÁRIO SÃO PEDRO,0.416,1944,0.288,0.642,0.034,0.024,0.072,0.36
59030,SÃO PEDRO DA ALDEIA,RJ,BAIXO GRANDE,0.409,2436,0.266,0.665,0.031,0.028,0.069,0.335
59030,SÃO PEDRO DA ALDEIA,RJ,POÇO FUNDO,0.398,1573,0.31,0.624,0.029,0.035,0.067,0.377
59030,SÃO PEDRO DA ALDEIA,RJ,CAMPO REDONDO,0.396,3811,0.219,0.72,0.029,0.022,0.062,0.281
59030,SÃO PEDRO DA ALDEIA,RJ,SÃO JOSÉ,0.395,2965,0.241,0.695,0.029,0.025,0.064,0.305
59030,SÃO PEDRO DA ALDEIA,RJ,FLUMINENSE,0.393,3010,0.207,0.726,0.029,0.025,0.067,0.274
59030,SÃO PEDRO DA ALDEIA,RJ,SÃO JOÃO,0.393,6135,0.224,0.722,0.026,0.022,0.055,0.279
59030,SÃO PEDRO DA ALDEIA,RJ,PORTO DO CARRO,0.393,1618,0.292,0.638,0.035,0.023,0.069,0.361
59030,SÃO PEDRO DA ALDEIA,RJ,ESTAÇÃO,0.383,2090,0.275,0.66,0.035,0.022,0.064,0.339
59030,SÃO PEDRO DA ALDEIA,RJ,MOSSORÓ,0.383,1024,0.306,0.623,0.039,0.021,0.072,0.378
59030,SÃO PEDRO DA ALDEIA,RJ,BASE AERO-NAVAL,0.376,1351,0.274,0.655,0.029,0.034,0.071,0.345
59030,SÃO PEDRO DA ALDEIA,RJ,PRAIA LINDA,0.358,1408,0.226,0.703,0.04,0.02,0.072,0.298
59030,SÃO PEDRO DA ALDEIA,RJ,RECANTO DO SOL,0.348,811,0.255,0.668,0.039,0.025,0.076,0.331
59030,SÃO PEDRO DA ALDEIA,RJ,BALNEÁRIO DAS CONCHAS,0.347,1161,0.269,0.665,0.04,0.018,0.067,0.336
59030,SÃO PEDRO DA ALDEIA,RJ,BOQUEIRÃO,0.346,1041,0.283,0.651,0.025,0.029,0.066,0.349
59030,SÃO PEDRO DA ALDEIA,RJ,RUA DO FOGO,0.344,1826,0.279,0.666,0.028,0.02,0.056,0.335
59030,SÃO PEDRO DA ALDEIA,RJ,CRUZ,0.339,703,0.252,0.671,0.04,0.027,0.077,0.329
59030,SÃO PEDRO DA ALDEIA,RJ,JARDIM SOLEDADE,0.335,1910,0.243,0.699,0.027,0.02,0.058,0.301
59030,SÃO PEDRO DA ALDEIA,RJ,SÃO MATEUS,0.334,588,0.311,0.622,0.046,0.012,0.067,0.378
59030,SÃO PEDRO DA ALDEIA,RJ,PONTA DO AMBRÓSIO,0.328,1193,0.312,0.634,0.032,0.018,0.054,0.366
59030,SÃO PEDRO DA ALDEIA,RJ,BALEIA,0.305,410,0.278,0.649,0.039,0.022,0.072,0.35
59030,SÃO PEDRO DA ALDEIA,RJ,RETIRO,0.291,474,0.243,0.686,0.044,0.019,0.071,0.314
59030,SÃO PEDRO DA ALDEIA,RJ,ALECRIM,0.272,1211,0.254,0.697,0.017,0.02,0.049,0.303
59030,SÃO PEDRO DA ALDEIA,RJ,BOTAFOGO,0.255,442,0.274,0.667,0.029,0.025,0.058,0.332
59030,SÃO PEDRO DA ALDEIA,RJ,SAPEATIBA MIRIM,0.194,41,0.22,0.707,0.073,0.0,0.073,0.293
59030,SÃO PEDRO DA ALDEIA,RJ,MORRO DO MILAGRE,0.155,81,0.358,0.605,0.012,0.025,0.037,0.395
59030,SÃO PEDRO DA ALDEIA,RJ,PARQUE ARRUDA,0.137,207,0.319,0.652,0.019,0.0,0.029,0.348
59030,SÃO PEDRO DA ALDEIA,RJ,TRÊS VENDAS,0.067,110,0.2,0.764,0.027,0.009,0.036,0.236
