TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
72370,VINHEDO,SP,CAPELA,0.622,5096,0.377,0.534,0.045,0.032,0.089,0.466
72370,VINHEDO,SP,CENTRO,0.617,12242,0.256,0.604,0.076,0.041,0.139,0.395
72370,VINHEDO,SP,VILA JOÃO XXIII,0.577,4295,0.28,0.604,0.064,0.035,0.115,0.395
72370,VINHEDO,SP,JD TRÊS IRMÃOS,0.558,3034,0.249,0.608,0.082,0.037,0.141,0.39
72370,VINHEDO,SP,JD JUNCO,0.556,2512,0.248,0.59,0.101,0.041,0.163,0.411
72370,VINHEDO,SP,NOVA VINHEDO,0.553,3707,0.254,0.628,0.071,0.032,0.118,0.372
72370,VINHEDO,SP,JD VON ZUBEN,0.549,3359,0.347,0.571,0.048,0.023,0.083,0.43
72370,VINHEDO,SP,JD ALBA,0.54,1790,0.277,0.58,0.078,0.04,0.144,0.421
72370,VINHEDO,SP,CAIXA D ÁGUA,0.535,923,0.296,0.523,0.112,0.05,0.181,0.477
72370,VINHEDO,SP,JD SÃO MATHEUS,0.532,2748,0.275,0.616,0.056,0.038,0.109,0.384
72370,VINHEDO,SP,JD BRASIL,0.518,2176,0.217,0.63,0.092,0.04,0.152,0.369
72370,VINHEDO,SP,JD BELA VISTA II,0.516,2286,0.357,0.563,0.037,0.027,0.079,0.436
72370,VINHEDO,SP,JD BELA VISTA,0.509,1998,0.344,0.574,0.046,0.022,0.084,0.428
72370,VINHEDO,SP,JD MIRIAM,0.495,2100,0.312,0.6,0.042,0.033,0.088,0.4
