TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
58998,SÃO JOÃO DA BARRA,RJ,CENTRO,0.616,6426,0.392,0.528,0.041,0.031,0.079,0.471
58998,SÃO JOÃO DA BARRA,RJ,GRUSSAI,0.548,5502,0.387,0.549,0.034,0.018,0.064,0.451
58998,SÃO JOÃO DA BARRA,RJ,BARCELOS,0.529,3100,0.409,0.529,0.033,0.02,0.062,0.471
58998,SÃO JOÃO DA BARRA,RJ,ATAFONA,0.489,4167,0.372,0.57,0.034,0.017,0.057,0.429
58998,SÃO JOÃO DA BARRA,RJ,ACU,0.463,2211,0.33,0.599,0.038,0.024,0.073,0.403
58998,SÃO JOÃO DA BARRA,RJ,CHATUBA,0.449,767,0.381,0.545,0.03,0.033,0.075,0.456
58998,SÃO JOÃO DA BARRA,RJ,DEGREDO,0.443,1118,0.394,0.541,0.04,0.013,0.064,0.458
58998,SÃO JOÃO DA BARRA,RJ,CAZUMBA,0.441,1164,0.308,0.607,0.049,0.029,0.086,0.394
58998,SÃO JOÃO DA BARRA,RJ,CARRAPICHO,0.394,754,0.386,0.554,0.031,0.02,0.06,0.446
58998,SÃO JOÃO DA BARRA,RJ,PALACETE,0.387,431,0.413,0.527,0.028,0.023,0.06,0.473
58998,SÃO JOÃO DA BARRA,RJ,CAJUEIRO,0.373,712,0.35,0.586,0.041,0.017,0.065,0.415
58998,SÃO JOÃO DA BARRA,RJ,CAMPO DE AREIA,0.354,583,0.352,0.585,0.034,0.027,0.063,0.415
58998,SÃO JOÃO DA BARRA,RJ,PIPEIRAS,0.309,475,0.366,0.581,0.029,0.015,0.052,0.418
58998,SÃO JOÃO DA BARRA,RJ,ESTRADA DA CORUJA,0.281,284,0.377,0.574,0.021,0.021,0.05,0.427
58998,SÃO JOÃO DA BARRA,RJ,AGUA PRETA,0.269,559,0.27,0.671,0.021,0.021,0.059,0.329
58998,SÃO JOÃO DA BARRA,RJ,MATO ESCURO,0.241,999,0.253,0.702,0.021,0.019,0.045,0.298
