TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
51551,SANTA LUZIA,MG,CENTRO,0.771,5395,0.455,0.424,0.067,0.037,0.121,0.576
51551,SANTA LUZIA,MG,PINHÕES,0.759,1236,0.629,0.277,0.059,0.028,0.095,0.724
51551,SANTA LUZIA,MG,PALMITAL,0.759,15118,0.515,0.405,0.039,0.027,0.08,0.595
51551,SANTA LUZIA,MG,BOM JESUS,0.756,5576,0.432,0.442,0.061,0.046,0.126,0.558
51551,SANTA LUZIA,MG,BOA ESPERANÇA,0.749,3813,0.476,0.419,0.056,0.036,0.106,0.582
51551,SANTA LUZIA,MG,NOSSA SENHORA DAS GRAÇAS,0.746,4195,0.455,0.433,0.06,0.04,0.112,0.567
51551,SANTA LUZIA,MG,FRIMISA,0.745,4777,0.463,0.434,0.05,0.039,0.104,0.567
51551,SANTA LUZIA,MG,CONJUNTO CRISTINA ,0.727,11284,0.436,0.469,0.047,0.034,0.096,0.532
51551,SANTA LUZIA,MG,CRISTINA,0.722,5272,0.451,0.454,0.05,0.031,0.097,0.548
51551,SANTA LUZIA,MG,SÃO GERALDO,0.719,2809,0.528,0.387,0.042,0.03,0.084,0.612
51551,SANTA LUZIA,MG,BARONESA ,0.715,5460,0.473,0.44,0.043,0.027,0.086,0.559
51551,SANTA LUZIA,MG,VILA OLGA,0.713,2264,0.488,0.41,0.052,0.038,0.102,0.59
51551,SANTA LUZIA,MG,LONDRINA,0.701,6949,0.443,0.469,0.042,0.032,0.088,0.531
51551,SANTA LUZIA,MG,SÃO BENEDITO,0.701,20634,0.43,0.482,0.044,0.029,0.087,0.517
51551,SANTA LUZIA,MG,MORADA DO RIO,0.69,3363,0.417,0.474,0.061,0.032,0.11,0.527
51551,SANTA LUZIA,MG,CÓR. CALÇADAS,0.681,2520,0.446,0.45,0.054,0.035,0.102,0.548
51551,SANTA LUZIA,MG,SÃO COSME,0.677,4323,0.495,0.433,0.031,0.025,0.072,0.567
51551,SANTA LUZIA,MG,ASTECA ,0.676,5186,0.449,0.47,0.037,0.029,0.082,0.531
51551,SANTA LUZIA,MG,BELO VALE,0.669,2058,0.438,0.452,0.057,0.04,0.108,0.546
51551,SANTA LUZIA,MG,ZONA RURAL,0.654,913,0.509,0.393,0.068,0.016,0.097,0.606
51551,SANTA LUZIA,MG,SANTA RITA,0.651,3983,0.437,0.483,0.046,0.02,0.082,0.519
51551,SANTA LUZIA,MG,DUQUESA II ,0.648,3078,0.496,0.433,0.036,0.023,0.07,0.566
51551,SANTA LUZIA,MG,BONANZA,0.639,2287,0.466,0.451,0.042,0.029,0.082,0.548
51551,SANTA LUZIA,MG,INDUSTRIAL AMERICANO,0.638,1363,0.514,0.406,0.044,0.021,0.08,0.594
51551,SANTA LUZIA,MG,BOM DESTINO,0.613,2710,0.462,0.465,0.038,0.021,0.072,0.534
51551,SANTA LUZIA,MG,BELA VISTA,0.559,232,0.569,0.353,0.039,0.034,0.077,0.646
51551,SANTA LUZIA,MG,ROSARINHA,0.556,1163,0.455,0.469,0.034,0.028,0.076,0.531
51551,SANTA LUZIA,MG,MONTE CARLO,0.55,1080,0.409,0.502,0.044,0.031,0.09,0.499
