TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
78077,REBOUÇAS,PR,FAXINAL DOS FRANCOS,0.634,432,0.632,0.294,0.042,0.019,0.075,0.707
78077,REBOUÇAS,PR,CENTRO,0.61,5280,0.37,0.543,0.055,0.023,0.087,0.457
78077,REBOUÇAS,PR,MARMELEIRO DE BAIXO,0.577,779,0.596,0.348,0.04,0.012,0.057,0.653
78077,REBOUÇAS,PR,VILA ESTHER,0.561,870,0.441,0.47,0.062,0.014,0.088,0.529
78077,REBOUÇAS,PR,BARRA DOS ANDRADES,0.548,307,0.515,0.404,0.055,0.013,0.081,0.596
78077,REBOUÇAS,PR,ÁGUA QUENTE DOS LUZ,0.538,267,0.528,0.393,0.052,0.011,0.078,0.606
78077,REBOUÇAS,PR,RIO BONITO,0.486,294,0.422,0.486,0.068,0.02,0.091,0.513
78077,REBOUÇAS,PR,BARRO BRANCO,0.481,266,0.654,0.308,0.023,0.008,0.039,0.693
78077,REBOUÇAS,PR,VILA FELIZ,0.471,581,0.566,0.392,0.021,0.015,0.041,0.607
78077,REBOUÇAS,PR,POTINGA,0.448,296,0.53,0.416,0.047,0.003,0.053,0.583
78077,REBOUÇAS,PR,SALTINHO,0.322,309,0.485,0.485,0.023,0.006,0.029,0.514
