TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
38350,RIO DE CONTAS,BA,CENTRO,0.736,2927,0.715,0.234,0.016,0.025,0.052,0.767
38350,RIO DE CONTAS,BA,POVOADO MATO GROSSO,0.729,688,0.788,0.15,0.026,0.022,0.062,0.85
38350,RIO DE CONTAS,BA,DISTRITO ARAPIRANGA,0.72,954,0.693,0.234,0.025,0.029,0.073,0.766
38350,RIO DE CONTAS,BA,POVOADO BAIXÃO,0.713,211,0.72,0.185,0.024,0.043,0.095,0.815
38350,RIO DE CONTAS,BA,POVOADO VÁRZEA,0.689,349,0.877,0.077,0.014,0.023,0.046,0.923
38350,RIO DE CONTAS,BA,POVOADO TAMANDUÁ,0.682,93,0.753,0.161,0.032,0.022,0.087,0.84
38350,RIO DE CONTAS,BA,POVOADO GILÓ,0.66,465,0.925,0.058,0.0,0.004,0.017,0.942
38350,RIO DE CONTAS,BA,POVOADO BOA SENTENÇA,0.626,359,0.813,0.145,0.017,0.006,0.042,0.855
38350,RIO DE CONTAS,BA,POVOADO RETIRO,0.625,196,0.786,0.158,0.01,0.015,0.056,0.842
38350,RIO DE CONTAS,BA,POVOADO BARRA DO BRUMADO,0.621,198,0.949,0.03,0.0,0.005,0.02,0.969
38350,RIO DE CONTAS,BA,DISTRITO MARCOLINO MOURA,0.611,1067,0.635,0.311,0.016,0.027,0.054,0.689
38350,RIO DE CONTAS,BA,POVOADO CARAÍBAS,0.6,180,0.817,0.139,0.017,0.011,0.045,0.862
38350,RIO DE CONTAS,BA,POVOADO FAZENDOLA,0.573,143,0.811,0.147,0.014,0.0,0.042,0.853
38350,RIO DE CONTAS,BA,POVOADO ENGENHO VELHO,0.57,371,0.717,0.237,0.005,0.03,0.046,0.763
38350,RIO DE CONTAS,BA,POVOADO UMBUZEIRO DOS SANTOS,0.565,288,0.674,0.271,0.028,0.021,0.056,0.73
38350,RIO DE CONTAS,BA,POVOADO JOÃO VAZ,0.554,396,0.798,0.189,0.003,0.005,0.014,0.812
38350,RIO DE CONTAS,BA,POVOADO CASA DE TELHA,0.487,244,0.738,0.242,0.0,0.008,0.02,0.758
