TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
58939,SANTO ANTÔNIO DE PÁDUA,RJ,PARAOQUENA,0.55,387,0.543,0.385,0.018,0.036,0.072,0.615
58939,SANTO ANTÔNIO DE PÁDUA,RJ,CAMPELO,0.523,464,0.625,0.328,0.032,0.015,0.047,0.672
58939,SANTO ANTÔNIO DE PÁDUA,RJ,CENTRO,0.522,4606,0.356,0.575,0.033,0.026,0.068,0.424
58939,SANTO ANTÔNIO DE PÁDUA,RJ,DEZESSETE,0.477,4159,0.39,0.559,0.024,0.021,0.05,0.44
58939,SANTO ANTÔNIO DE PÁDUA,RJ,SANTA CRUZ,0.467,644,0.498,0.45,0.03,0.016,0.053,0.551
58939,SANTO ANTÔNIO DE PÁDUA,RJ,SANTA LUZIA,0.463,930,0.527,0.433,0.023,0.016,0.04,0.567
58939,SANTO ANTÔNIO DE PÁDUA,RJ,ALEXIS,0.454,2317,0.34,0.592,0.032,0.025,0.067,0.407
58939,SANTO ANTÔNIO DE PÁDUA,RJ,ALPHAVILLE,0.433,1221,0.387,0.551,0.025,0.02,0.062,0.449
58939,SANTO ANTÔNIO DE PÁDUA,RJ,SAO FELIX,0.431,1479,0.352,0.581,0.03,0.032,0.067,0.419
58939,SANTO ANTÔNIO DE PÁDUA,RJ,MONTE ALEGRE,0.431,1412,0.374,0.564,0.028,0.024,0.062,0.436
58939,SANTO ANTÔNIO DE PÁDUA,RJ,FERREIRA,0.422,1331,0.379,0.561,0.023,0.025,0.06,0.439
58939,SANTO ANTÔNIO DE PÁDUA,RJ,SAO LUIZ,0.385,1008,0.369,0.573,0.029,0.021,0.058,0.427
58939,SANTO ANTÔNIO DE PÁDUA,RJ,MARANGATU,0.325,867,0.307,0.633,0.031,0.015,0.06,0.367
58939,SANTO ANTÔNIO DE PÁDUA,RJ,BOA NOVA,0.306,865,0.308,0.637,0.03,0.023,0.055,0.363
58939,SANTO ANTÔNIO DE PÁDUA,RJ,GLORIA,0.295,523,0.273,0.662,0.031,0.023,0.066,0.339
58939,SANTO ANTÔNIO DE PÁDUA,RJ,SAO PEDRO,0.29,900,0.338,0.619,0.026,0.007,0.044,0.382
58939,SANTO ANTÔNIO DE PÁDUA,RJ,ARRAIALZINHO,0.252,433,0.351,0.605,0.025,0.016,0.043,0.394
58939,SANTO ANTÔNIO DE PÁDUA,RJ,BALTAZAR,0.25,222,0.365,0.586,0.036,0.009,0.05,0.415
58939,SANTO ANTÔNIO DE PÁDUA,RJ,IBITIGUACU,0.205,421,0.311,0.648,0.017,0.014,0.04,0.351
