TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
65110,INDAIATUBA,SP,JARDIM MORADA DO SOL,0.68,28561,0.388,0.517,0.051,0.032,0.095,0.483
65110,INDAIATUBA,SP,VILA BRIZZOLA,0.657,6803,0.356,0.536,0.061,0.034,0.108,0.464
65110,INDAIATUBA,SP,BAIRRO CIDADE NOVA 1,0.633,12245,0.277,0.584,0.081,0.04,0.139,0.416
65110,INDAIATUBA,SP,PARQUE CAMPO BONITO,0.628,3864,0.4,0.512,0.049,0.026,0.088,0.488
65110,INDAIATUBA,SP,JARDIM LEONOR 1,0.626,3558,0.333,0.544,0.063,0.042,0.124,0.457
65110,INDAIATUBA,SP,CENTRO,0.607,4196,0.289,0.573,0.084,0.038,0.137,0.426
65110,INDAIATUBA,SP,JARDIM TANCREDO NEVES,0.607,2823,0.38,0.523,0.056,0.03,0.096,0.476
65110,INDAIATUBA,SP,PARQUE RESIDENCIAL INDAIÁ,0.603,5007,0.291,0.586,0.069,0.034,0.122,0.413
65110,INDAIATUBA,SP,VILA GEORGINA 1,0.602,5222,0.261,0.594,0.088,0.038,0.146,0.407
65110,INDAIATUBA,SP,JARDIM OLIVEIRA CAMARGO,0.601,2258,0.393,0.511,0.049,0.033,0.095,0.488
65110,INDAIATUBA,SP,JARDIM REGINA,0.6,4275,0.272,0.584,0.084,0.041,0.144,0.416
65110,INDAIATUBA,SP,JARDIM COLONIAL,0.598,3238,0.338,0.556,0.057,0.039,0.107,0.445
65110,INDAIATUBA,SP,PARQUE DAS NAÇÕES,0.597,4188,0.335,0.565,0.056,0.03,0.1,0.435
65110,INDAIATUBA,SP,JARDIM MONTE VERDE,0.596,3836,0.301,0.581,0.064,0.04,0.121,0.422
65110,INDAIATUBA,SP,JARDIM SÃO FRANCISCO,0.593,3392,0.329,0.565,0.064,0.03,0.107,0.436
65110,INDAIATUBA,SP,VILA BRIGADEIRO FARIA LIMA,0.587,2395,0.375,0.529,0.049,0.035,0.095,0.47
65110,INDAIATUBA,SP,CONJUNTO HABITACIONAL JOÃO PIOLI,0.584,2414,0.368,0.535,0.054,0.034,0.097,0.465
65110,INDAIATUBA,SP,VILA FURLAN,0.581,4095,0.249,0.606,0.084,0.044,0.145,0.394
65110,INDAIATUBA,SP,JARDIM PAU PRETO,0.578,2432,0.289,0.562,0.086,0.043,0.149,0.438
65110,INDAIATUBA,SP,JARDIM ESPLANADA,0.575,4670,0.228,0.626,0.083,0.044,0.146,0.374
65110,INDAIATUBA,SP,JARDIM BRASIL,0.574,985,0.382,0.501,0.061,0.04,0.118,0.5
65110,INDAIATUBA,SP,JARDIM TROPICAL,0.571,3277,0.303,0.588,0.06,0.035,0.11,0.413
65110,INDAIATUBA,SP,NUCLEO RESIDENCIAL PROFESSOR CARLOS ALDROVANDI,0.571,2183,0.353,0.544,0.055,0.03,0.102,0.455
65110,INDAIATUBA,SP,VILA MARIA HELENA,0.564,2689,0.278,0.587,0.081,0.035,0.134,0.412
65110,INDAIATUBA,SP,JARDIM TEOTÔNIO VILELA,0.552,2222,0.356,0.551,0.053,0.026,0.092,0.448
65110,INDAIATUBA,SP,BAIRRO CIDADE NOVA 2,0.547,2708,0.256,0.612,0.082,0.034,0.132,0.388
65110,INDAIATUBA,SP,JARDIM AMÉRICA,0.542,2308,0.265,0.601,0.083,0.036,0.134,0.399
65110,INDAIATUBA,SP,JARDIM MARINA,0.534,1892,0.318,0.577,0.058,0.033,0.106,0.424
65110,INDAIATUBA,SP,BAIRRO ITAICI,0.533,2640,0.265,0.618,0.067,0.034,0.116,0.381
65110,INDAIATUBA,SP,JARDIM DOS COLIBRIS,0.527,2783,0.292,0.609,0.051,0.032,0.099,0.391
65110,INDAIATUBA,SP,JARDIM SÃO PAULO,0.526,1974,0.249,0.607,0.092,0.04,0.145,0.394
65110,INDAIATUBA,SP,JARDIM DOM BOSCO,0.523,1698,0.254,0.595,0.09,0.036,0.152,0.406
65110,INDAIATUBA,SP,JARDIM DR. CARLOS AUGUSTO CAMARGO ANDRADE,0.514,1171,0.313,0.57,0.07,0.033,0.117,0.43
65110,INDAIATUBA,SP,BAIRRO VIDEIRA,0.512,1415,0.29,0.588,0.073,0.037,0.122,0.412
65110,INDAIATUBA,SP,HELVÉTIA,0.495,1007,0.319,0.573,0.06,0.028,0.109,0.428
65110,INDAIATUBA,SP,JARDIM PAULISTA II,0.465,2184,0.319,0.604,0.033,0.031,0.076,0.395
