TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
13420,ARARENDÁ,CE,CENTRO,0.8,2487,0.731,0.201,0.012,0.049,0.068,0.799
13420,ARARENDÁ,CE,SANTANA,0.782,130,0.823,0.077,0.0,0.077,0.1,0.923
13420,ARARENDÁ,CE,CABELO DO NEGRO,0.69,367,0.796,0.144,0.008,0.049,0.06,0.856
13420,ARARENDÁ,CE,BONFIM,0.688,51,0.686,0.196,0.0,0.098,0.118,0.804
13420,ARARENDÁ,CE,LAGOA DE SANTO ANTONIO,0.678,1174,0.731,0.218,0.005,0.042,0.052,0.783
13420,ARARENDÁ,CE,ASSENTAMENTO VITÓRIA,0.637,299,0.89,0.08,0.0,0.027,0.03,0.92
13420,ARARENDÁ,CE,ANGOLA,0.602,268,0.769,0.183,0.004,0.041,0.049,0.818
13420,ARARENDÁ,CE,FERREIRÃO,0.601,367,0.698,0.245,0.005,0.049,0.057,0.755
13420,ARARENDÁ,CE,ASSENTAMENTO ITAURÚ,0.599,221,0.882,0.095,0.005,0.014,0.024,0.906
13420,ARARENDÁ,CE,RIBEIRO,0.59,103,0.942,0.039,0.01,0.01,0.02,0.962
13420,ARARENDÁ,CE,LAGOA DOS BOIS,0.585,253,0.826,0.142,0.008,0.024,0.032,0.858
13420,ARARENDÁ,CE,BOM PRINCÍPIO,0.581,170,0.724,0.218,0.006,0.047,0.059,0.783
13420,ARARENDÁ,CE,MUFUMBO,0.58,137,0.737,0.204,0.0,0.044,0.059,0.796
13420,ARARENDÁ,CE,RAMADINHA,0.579,236,0.818,0.148,0.004,0.03,0.034,0.852
13420,ARARENDÁ,CE,VEREMOS,0.564,256,0.711,0.238,0.004,0.031,0.051,0.762
13420,ARARENDÁ,CE,DIAMANTE,0.561,121,0.81,0.149,0.008,0.025,0.041,0.851
13420,ARARENDÁ,CE,LAGOA DO PEIXE,0.545,252,0.683,0.266,0.012,0.032,0.052,0.735
13420,ARARENDÁ,CE,SIRIEMA,0.542,223,0.821,0.161,0.004,0.013,0.017,0.838
13420,ARARENDÁ,CE,INGÁ,0.438,64,0.766,0.234,0.0,0.0,0.0,0.766
