TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
83119,SÃO BENTO DO SUL,SC,CENTRO,0.55,9850,0.161,0.726,0.057,0.03,0.115,0.276
83119,SÃO BENTO DO SUL,SC,SERRA ALTA,0.521,7535,0.262,0.653,0.047,0.022,0.084,0.346
83119,SÃO BENTO DO SUL,SC,VINTE E CINCO DE JULHO,0.518,4397,0.215,0.683,0.056,0.02,0.102,0.317
83119,SÃO BENTO DO SUL,SC,CENTENÁRIO,0.516,3884,0.295,0.622,0.044,0.021,0.085,0.38
83119,SÃO BENTO DO SUL,SC,COLONIAL,0.499,4158,0.2,0.703,0.049,0.024,0.096,0.296
83119,SÃO BENTO DO SUL,SC,CRUZEIRO,0.47,4236,0.228,0.691,0.045,0.02,0.081,0.309
83119,SÃO BENTO DO SUL,SC,VILA PROGRESSO,0.461,1929,0.193,0.699,0.056,0.028,0.108,0.301
83119,SÃO BENTO DO SUL,SC,OXFORD,0.441,3627,0.193,0.727,0.044,0.018,0.079,0.272
83119,SÃO BENTO DO SUL,SC,ESTAÇÃO RIO VERMELHO,0.429,1298,0.248,0.658,0.061,0.018,0.095,0.343
83119,SÃO BENTO DO SUL,SC,BELA ALIANÇA,0.398,977,0.134,0.757,0.053,0.032,0.108,0.242
83119,SÃO BENTO DO SUL,SC,BRASÍLIA,0.391,2272,0.226,0.702,0.037,0.02,0.071,0.297
83119,SÃO BENTO DO SUL,SC,MATO PRETO,0.39,2266,0.167,0.756,0.037,0.019,0.076,0.243
83119,SÃO BENTO DO SUL,SC,LENÇOL,0.384,1534,0.224,0.699,0.039,0.021,0.078,0.302
83119,SÃO BENTO DO SUL,SC,ALPINO,0.359,1048,0.27,0.658,0.049,0.012,0.072,0.342
83119,SÃO BENTO DO SUL,SC,RIO NATAL,0.309,128,0.258,0.641,0.102,0.0,0.102,0.36
