TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
83852,XAVANTINA,SC,LINHA GUARARAPES,0.512,167,0.82,0.174,0.0,0.0,0.006,0.826
83852,XAVANTINA,SC,LINHA SETE SETEMBRO,0.442,118,0.508,0.424,0.034,0.017,0.068,0.576
83852,XAVANTINA,SC,LINHA PLANO ALTO,0.436,91,0.725,0.253,0.0,0.0,0.022,0.747
83852,XAVANTINA,SC,LINHA REDUTO,0.431,91,0.571,0.374,0.022,0.022,0.055,0.626
83852,XAVANTINA,SC,LINHA DIVISA DAS ÁGUAS,0.411,258,0.488,0.457,0.035,0.012,0.055,0.543
83852,XAVANTINA,SC,CENTRO,0.409,922,0.366,0.568,0.038,0.016,0.066,0.432
83852,XAVANTINA,SC,LINHA PASSO DAS ANTAS,0.398,81,0.407,0.506,0.062,0.025,0.087,0.494
83852,XAVANTINA,SC,LINHA DAS PALMEIRAS,0.332,676,0.367,0.581,0.03,0.009,0.052,0.419
83852,XAVANTINA,SC,LINHA ALTO IRANI,0.292,200,0.51,0.475,0.01,0.0,0.015,0.525
83852,XAVANTINA,SC,LINHA SÃO MIGUEL,0.25,236,0.28,0.653,0.038,0.008,0.066,0.346
83852,XAVANTINA,SC,LINHA PINHAL PRETO,0.173,158,0.386,0.589,0.0,0.006,0.025,0.411
