TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
5835,PARAUAPEBAS,PA,ZONA RURAL,0.677,9444,0.603,0.353,0.023,0.018,0.044,0.647
5835,PARAUAPEBAS,PA,PRIMAVERA,0.589,9178,0.386,0.544,0.026,0.039,0.071,0.457
5835,PARAUAPEBAS,PA,ALTAMIRA,0.587,7030,0.463,0.483,0.025,0.025,0.053,0.516
5835,PARAUAPEBAS,PA,TROPICAL,0.579,3005,0.5,0.448,0.027,0.023,0.053,0.553
5835,PARAUAPEBAS,PA,CASAS POPULARES,0.563,4268,0.464,0.482,0.025,0.024,0.052,0.516
5835,PARAUAPEBAS,PA,LIBERDADE,0.554,9723,0.4,0.542,0.025,0.029,0.058,0.458
5835,PARAUAPEBAS,PA,RIO VERDE,0.52,16137,0.367,0.574,0.026,0.027,0.057,0.424
5835,PARAUAPEBAS,PA,VILA RICA,0.517,4348,0.422,0.526,0.023,0.026,0.051,0.473
5835,PARAUAPEBAS,PA,CIDADE NOVA,0.514,5547,0.343,0.589,0.026,0.034,0.067,0.41
5835,PARAUAPEBAS,PA,NOVO HORIZONTE,0.512,4705,0.418,0.531,0.024,0.022,0.05,0.468
5835,PARAUAPEBAS,PA,NÚCLEO URBANO / CARAJÁS,0.507,2059,0.282,0.612,0.044,0.046,0.105,0.387
5835,PARAUAPEBAS,PA,NOVA VIDA,0.499,4807,0.396,0.552,0.023,0.026,0.052,0.448
5835,PARAUAPEBAS,PA,DOS MINÉRIOS,0.499,3775,0.387,0.556,0.024,0.028,0.057,0.444
5835,PARAUAPEBAS,PA,GUANABARA,0.499,10094,0.386,0.565,0.022,0.023,0.049,0.435
5835,PARAUAPEBAS,PA,UNIÃO,0.489,10047,0.345,0.597,0.024,0.028,0.056,0.401
5835,PARAUAPEBAS,PA,BEIRA RIO,0.488,598,0.378,0.53,0.022,0.065,0.093,0.471
5835,PARAUAPEBAS,PA,DA PAZ,0.488,10483,0.352,0.593,0.024,0.026,0.054,0.406
5835,PARAUAPEBAS,PA,BELA VISTA,0.487,2921,0.401,0.544,0.022,0.029,0.055,0.456
5835,PARAUAPEBAS,PA,CIDADE JARDIM,0.446,11931,0.288,0.656,0.022,0.029,0.056,0.344
5835,PARAUAPEBAS,PA,MARANHÃO,0.435,1091,0.407,0.534,0.027,0.027,0.059,0.466
5835,PARAUAPEBAS,PA,PARQUE DAS NAÇÕES 2 - VS10,0.435,588,0.471,0.476,0.015,0.032,0.053,0.524
5835,PARAUAPEBAS,PA,AMAZÔNIA,0.415,3640,0.276,0.663,0.023,0.031,0.061,0.337
5835,PARAUAPEBAS,PA,NOVA CARAJÁS,0.405,2067,0.367,0.581,0.02,0.025,0.051,0.418
5835,PARAUAPEBAS,PA,NOVO BRASIL,0.365,2053,0.334,0.616,0.016,0.029,0.049,0.383
5835,PARAUAPEBAS,PA,PARAISO,0.313,469,0.318,0.618,0.03,0.03,0.064,0.382
