TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
15393,SABOEIRO,CE,CENTRO,0.78,2329,0.822,0.129,0.007,0.037,0.047,0.869
15393,SABOEIRO,CE,MALHADA,0.771,360,0.828,0.097,0.019,0.056,0.075,0.903
15393,SABOEIRO,CE,SAO FRANCISCO,0.752,1522,0.761,0.18,0.005,0.047,0.06,0.821
15393,SABOEIRO,CE,DISTRITO SÃO JOSÉ,0.692,698,0.772,0.172,0.01,0.037,0.056,0.828
15393,SABOEIRO,CE,AROEIRA FERRADA,0.672,444,0.892,0.074,0.009,0.023,0.034,0.926
15393,SABOEIRO,CE,BARRINHA,0.642,556,0.881,0.104,0.002,0.007,0.015,0.896
15393,SABOEIRO,CE,LAGOINHA,0.631,161,0.95,0.019,0.006,0.025,0.031,0.981
15393,SABOEIRO,CE,LAGEDO,0.627,229,0.9,0.07,0.009,0.017,0.03,0.93
15393,SABOEIRO,CE,LAGOA DE DENTRO,0.61,286,0.864,0.108,0.0,0.024,0.027,0.891
15393,SABOEIRO,CE,SACO DOS ANTUNES,0.604,165,0.842,0.115,0.012,0.024,0.042,0.884
15393,SABOEIRO,CE,PALESTINA,0.601,172,0.866,0.099,0.0,0.035,0.035,0.901
15393,SABOEIRO,CE,DISTRITO FLAMENGO,0.597,977,0.724,0.242,0.003,0.029,0.035,0.759
15393,SABOEIRO,CE,FAZENDA NOVA,0.586,178,0.848,0.118,0.0,0.028,0.034,0.882
15393,SABOEIRO,CE,SÍTIO TAMANDUÁ,0.58,113,0.823,0.133,0.0,0.044,0.044,0.867
15393,SABOEIRO,CE,LAGOA DOS MARINHEIROS,0.569,196,0.791,0.168,0.01,0.031,0.041,0.832
15393,SABOEIRO,CE,BARRA,0.565,168,0.839,0.131,0.0,0.018,0.03,0.869
15393,SABOEIRO,CE,CRUZETA,0.544,192,0.839,0.146,0.005,0.01,0.015,0.854
15393,SABOEIRO,CE,SANTA CLARA,0.538,89,0.82,0.146,0.0,0.034,0.034,0.854
15393,SABOEIRO,CE,CEDRO,0.526,97,0.814,0.155,0.0,0.01,0.031,0.845
15393,SABOEIRO,CE,FELIPE,0.505,194,0.768,0.206,0.005,0.015,0.025,0.793
