TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
95591,PORTO NACIONAL,TO,VILA NOVA,0.715,4487,0.546,0.384,0.038,0.025,0.07,0.616
95591,PORTO NACIONAL,TO,NOVO PLANALTO,0.68,2567,0.619,0.324,0.032,0.021,0.057,0.676
95591,PORTO NACIONAL,TO,PORTO IMPERIAL,0.672,2217,0.681,0.27,0.028,0.017,0.048,0.729
95591,PORTO NACIONAL,TO,CENTRO,0.669,5998,0.447,0.474,0.044,0.027,0.079,0.526
95591,PORTO NACIONAL,TO,JARDIM BRASILIA,0.664,2923,0.469,0.449,0.049,0.028,0.083,0.552
95591,PORTO NACIONAL,TO,ZONA RURAL,0.656,1456,0.633,0.308,0.032,0.022,0.06,0.693
95591,PORTO NACIONAL,TO,CONJUNTO BRIGADEIRO EDUARDO GOMES,0.647,1158,0.708,0.244,0.027,0.02,0.049,0.757
95591,PORTO NACIONAL,TO,SAO FRANCISCO,0.635,432,0.669,0.264,0.044,0.019,0.068,0.737
95591,PORTO NACIONAL,TO,JARDIM QUERIDO,0.632,2032,0.56,0.378,0.037,0.022,0.061,0.621
95591,PORTO NACIONAL,TO,NOVA CAPITAL,0.625,1966,0.567,0.376,0.032,0.019,0.058,0.625
95591,PORTO NACIONAL,TO,SETOR CASINHAS,0.611,334,0.719,0.225,0.018,0.033,0.057,0.776
95591,PORTO NACIONAL,TO,distrito de luzimangues,0.541,5591,0.422,0.524,0.029,0.018,0.054,0.476
95591,PORTO NACIONAL,TO,SETOR AEROPORTO,0.539,2252,0.35,0.561,0.055,0.026,0.089,0.439
95591,PORTO NACIONAL,TO,JARDIM AMÉRICA,0.439,993,0.331,0.586,0.041,0.033,0.082,0.413
