TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
37311,MONTE SANTO,BA,CENTRO,0.797,3974,0.735,0.207,0.011,0.04,0.058,0.793
37311,MONTE SANTO,BA,POVOADO PEDRA VERMELHA,0.78,2825,0.881,0.091,0.007,0.013,0.028,0.909
37311,MONTE SANTO,BA,POVOADO ALTO ALEGRE,0.775,576,0.872,0.068,0.012,0.036,0.06,0.932
37311,MONTE SANTO,BA,POVOADO SOLEDADE,0.772,301,0.824,0.096,0.01,0.053,0.079,0.903
37311,MONTE SANTO,BA,POVOADO SAGUIM,0.742,226,0.916,0.022,0.022,0.035,0.061,0.977
37311,MONTE SANTO,BA,POVOADO MANDASSAIA,0.74,1418,0.91,0.063,0.006,0.014,0.026,0.936
37311,MONTE SANTO,BA,POVOADO SANTO ANTONIO,0.732,284,0.849,0.088,0.028,0.025,0.064,0.913
37311,MONTE SANTO,BA,POVOADO LAGE GRANDE,0.724,875,0.923,0.045,0.01,0.011,0.031,0.954
37311,MONTE SANTO,BA,POVOADO ITAPICURU,0.72,705,0.884,0.075,0.006,0.028,0.041,0.925
37311,MONTE SANTO,BA,POVOADO DESTERRO DA SOLEDADE,0.708,244,0.82,0.115,0.025,0.029,0.066,0.886
37311,MONTE SANTO,BA,POVOADO HORIZONTE NOVO,0.708,864,0.934,0.045,0.007,0.008,0.021,0.955
37311,MONTE SANTO,BA,POVOADO PANTANAL,0.702,223,0.901,0.045,0.013,0.036,0.053,0.954
37311,MONTE SANTO,BA,POVOADO SANTA ROSA,0.698,377,0.881,0.072,0.005,0.037,0.047,0.928
37311,MONTE SANTO,BA,POVOADO LAGOA DO MEIO,0.692,401,0.905,0.055,0.005,0.025,0.04,0.945
37311,MONTE SANTO,BA,POVOADO LAGINHA,0.689,710,0.889,0.08,0.003,0.018,0.03,0.919
37311,MONTE SANTO,BA,RUA NOVA,0.689,1337,0.767,0.187,0.007,0.032,0.046,0.813
37311,MONTE SANTO,BA,POVOADO LAGOA FORMOSA,0.688,247,0.931,0.024,0.004,0.024,0.044,0.975
37311,MONTE SANTO,BA,POVOADO LAGOA DE CIMA,0.686,763,0.915,0.068,0.008,0.004,0.018,0.933
37311,MONTE SANTO,BA,POVOADO LAGOA DO SACO,0.677,861,0.871,0.103,0.013,0.008,0.025,0.896
37311,MONTE SANTO,BA,POVOADO CURRAL VELHO,0.675,467,0.698,0.229,0.015,0.051,0.072,0.77
37311,MONTE SANTO,BA,POVOADO JUNCO DOS PEIXINHOS,0.674,405,0.931,0.04,0.005,0.015,0.029,0.96
37311,MONTE SANTO,BA,POVOADO VARZEA DOS BOIS,0.673,332,0.846,0.105,0.015,0.03,0.048,0.894
37311,MONTE SANTO,BA,POVOADO GENIPAPO DE BAIXO,0.67,768,0.862,0.111,0.008,0.013,0.028,0.89
37311,MONTE SANTO,BA,POVOADO MUQUEM,0.667,274,0.839,0.109,0.018,0.026,0.051,0.89
37311,MONTE SANTO,BA,POVOADO LAGOA DAS PEDRAS,0.663,789,0.847,0.124,0.013,0.01,0.029,0.876
37311,MONTE SANTO,BA,POVOADO BOQUEIRAO,0.658,428,0.953,0.037,0.0,0.002,0.009,0.962
37311,MONTE SANTO,BA,POVOADO LAGE,0.655,549,0.902,0.084,0.0,0.009,0.015,0.917
37311,MONTE SANTO,BA,POVOADO MARAVILHA,0.652,428,0.916,0.065,0.002,0.007,0.018,0.934
37311,MONTE SANTO,BA,POVOADO PRACA,0.651,251,0.956,0.016,0.0,0.024,0.028,0.984
37311,MONTE SANTO,BA,POVOADO CAIXAO,0.648,326,0.923,0.052,0.0,0.015,0.024,0.947
37311,MONTE SANTO,BA,POVOADO LAGE DO ANTONIO,0.647,333,0.958,0.03,0.0,0.009,0.012,0.97
37311,MONTE SANTO,BA,POVOADO LAGOA DO MANDACARU,0.646,336,0.952,0.036,0.003,0.003,0.012,0.964
37311,MONTE SANTO,BA,POVOADO SITIO DE BAIXO,0.646,335,0.943,0.042,0.003,0.012,0.015,0.958
37311,MONTE SANTO,BA,POVOADO MULUNGU,0.643,239,0.962,0.013,0.008,0.013,0.025,0.987
37311,MONTE SANTO,BA,POVOADO BONSUCESSO,0.643,317,0.943,0.041,0.006,0.006,0.015,0.958
37311,MONTE SANTO,BA,POVOADO PEDRA BRANCA,0.642,283,0.89,0.078,0.004,0.021,0.033,0.923
37311,MONTE SANTO,BA,ALTO SAO FRANCISCO,0.637,249,0.783,0.161,0.008,0.028,0.056,0.839
37311,MONTE SANTO,BA,POVOADO JUREMA DA CACHOEIRA,0.636,95,0.8,0.137,0.021,0.042,0.063,0.863
37311,MONTE SANTO,BA,POVOADO ENGORDA,0.636,335,0.922,0.063,0.006,0.006,0.015,0.937
37311,MONTE SANTO,BA,POVOADO SACO FUNDO,0.634,526,0.842,0.129,0.006,0.023,0.029,0.871
37311,MONTE SANTO,BA,POVOADO FAZENDA VELHA,0.634,212,0.929,0.042,0.0,0.024,0.029,0.958
37311,MONTE SANTO,BA,POVOADO SAO PEDRO I,0.633,252,0.976,0.012,0.0,0.004,0.012,0.988
37311,MONTE SANTO,BA,POVOADO SITIO DA NANINHA,0.632,152,0.947,0.02,0.013,0.02,0.033,0.98
37311,MONTE SANTO,BA,POVOADO SERRA GRANDE,0.627,273,0.93,0.055,0.004,0.007,0.015,0.945
37311,MONTE SANTO,BA,POVOADO JARDIM,0.626,283,0.915,0.067,0.007,0.004,0.018,0.933
37311,MONTE SANTO,BA,POVOADO TAPERA,0.625,464,0.853,0.121,0.002,0.019,0.025,0.878
37311,MONTE SANTO,BA,POVOADO FURTUOSO,0.624,200,0.955,0.025,0.005,0.005,0.02,0.975
37311,MONTE SANTO,BA,POVOADO SALGADO,0.623,534,0.813,0.155,0.004,0.021,0.033,0.846
37311,MONTE SANTO,BA,POVOADO GENIPAPO DE CIMA,0.621,235,0.953,0.038,0.0,0.009,0.009,0.962
37311,MONTE SANTO,BA,POVOADO GAMELEIRA,0.619,269,0.862,0.104,0.004,0.022,0.033,0.895
37311,MONTE SANTO,BA,POVOADO VILA NOVA,0.616,157,0.943,0.032,0.0,0.013,0.026,0.969
37311,MONTE SANTO,BA,POVOADO DESTERRO DO ALTO ALEGRE,0.605,239,0.9,0.084,0.0,0.004,0.017,0.917
37311,MONTE SANTO,BA,COMUNIDADE PEDRA DO PEPEDRO,0.601,134,0.978,0.007,0.007,0.007,0.014,0.992
37311,MONTE SANTO,BA,POVOADO CURRAL FALSO,0.6,214,0.874,0.098,0.014,0.009,0.028,0.902
37311,MONTE SANTO,BA,POVOADO LAGOA DO FONSECA,0.599,144,0.875,0.09,0.014,0.014,0.035,0.91
37311,MONTE SANTO,BA,POVOADO FOVEIRO,0.597,178,0.916,0.067,0.006,0.011,0.017,0.933
37311,MONTE SANTO,BA,POVOADO ACARU,0.597,219,0.836,0.128,0.005,0.023,0.037,0.873
37311,MONTE SANTO,BA,POVOADO PERI PERI,0.594,149,0.953,0.04,0.0,0.007,0.007,0.96
37311,MONTE SANTO,BA,POVOADO PEDREGULHO,0.591,96,0.948,0.031,0.01,0.01,0.02,0.968
37311,MONTE SANTO,BA,POVOADO ALAGADIÇO DO JARDIM,0.586,185,0.908,0.081,0.005,0.0,0.01,0.918
37311,MONTE SANTO,BA,POVOADO DERBA,0.57,128,0.914,0.078,0.0,0.008,0.008,0.922
37311,MONTE SANTO,BA,POVOADO POCO,0.551,124,0.855,0.121,0.0,0.016,0.024,0.879
37311,MONTE SANTO,BA,POVOADO BASTIAO,0.533,161,0.745,0.211,0.025,0.019,0.044,0.789
37311,MONTE SANTO,BA,POVOADO RIACHO DA ONCA,0.523,529,0.654,0.308,0.006,0.021,0.039,0.693
37311,MONTE SANTO,BA,POVOADO CALDEIRAO DE AREIA,0.505,181,0.779,0.199,0.006,0.011,0.023,0.802
