TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
87211,JAGUARÃO,RS,CENTRO,0.805,8310,0.512,0.385,0.064,0.03,0.102,0.614
87211,JAGUARÃO,RS,PINDORAMA,0.781,2749,0.568,0.335,0.061,0.03,0.096,0.664
87211,JAGUARÃO,RS,VENCATO,0.749,269,0.688,0.193,0.063,0.037,0.119,0.807
87211,JAGUARÃO,RS,INDIANÓPOLIS,0.719,1689,0.55,0.358,0.054,0.028,0.092,0.642
87211,JAGUARÃO,RS,KENNEDY,0.718,776,0.644,0.269,0.05,0.03,0.087,0.731
87211,JAGUARÃO,RS,BELA VISTA,0.7,336,0.756,0.173,0.048,0.018,0.072,0.828
87211,JAGUARÃO,RS,BRANCA,0.695,607,0.717,0.216,0.03,0.025,0.069,0.786
87211,JAGUARÃO,RS,CERRITO,0.688,42,0.619,0.19,0.095,0.071,0.19,0.809
87211,JAGUARÃO,RS,CERRO DA PÓLVORA,0.659,234,0.573,0.308,0.094,0.021,0.119,0.692
87211,JAGUARÃO,RS,PEDRAS BRANCAS,0.576,60,0.633,0.283,0.033,0.05,0.083,0.716
87211,JAGUARÃO,RS,BRETANHAS,0.534,73,0.575,0.342,0.027,0.041,0.082,0.657
87211,JAGUARÃO,RS,GERMANO,0.534,206,0.67,0.277,0.024,0.01,0.054,0.724
