TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
69671,RIBEIRÃO PIRES,SP,JARDIM CAÇULA,0.815,3618,0.54,0.345,0.059,0.041,0.115,0.655
69671,RIBEIRÃO PIRES,SP,BAIRRO SÃO CAETANINHO,0.779,2541,0.531,0.356,0.05,0.05,0.113,0.644
69671,RIBEIRÃO PIRES,SP,PARQUE ALIANCA,0.768,3070,0.493,0.391,0.056,0.041,0.117,0.61
69671,RIBEIRÃO PIRES,SP,PARQUE DO GOVERNADOR,0.766,2332,0.505,0.369,0.057,0.049,0.125,0.63
69671,RIBEIRÃO PIRES,SP,JARDIM SANTA LUZIA ,0.761,4530,0.438,0.428,0.075,0.045,0.135,0.573
69671,RIBEIRÃO PIRES,SP,VILA GOMES,0.745,3021,0.475,0.412,0.054,0.046,0.113,0.588
69671,RIBEIRÃO PIRES,SP,CHACARA ROSALINA,0.726,2823,0.457,0.427,0.06,0.041,0.115,0.572
69671,RIBEIRÃO PIRES,SP,NUCLEO COLONIAL,0.723,2674,0.418,0.424,0.086,0.056,0.157,0.575
69671,RIBEIRÃO PIRES,SP,JARDIM LUZO,0.722,2079,0.451,0.408,0.075,0.046,0.14,0.591
69671,RIBEIRÃO PIRES,SP,VILA AMELIA,0.719,2373,0.445,0.422,0.073,0.046,0.131,0.576
69671,RIBEIRÃO PIRES,SP,VILA ERICA YARA,0.712,589,0.543,0.321,0.063,0.058,0.137,0.68
69671,RIBEIRÃO PIRES,SP,PARQUE DAS FONTES,0.708,2024,0.438,0.42,0.069,0.057,0.14,0.578
69671,RIBEIRÃO PIRES,SP,JARDIM SANTA ROSA,0.708,1874,0.449,0.417,0.062,0.06,0.135,0.584
69671,RIBEIRÃO PIRES,SP,VILA NOVA,0.695,1672,0.435,0.42,0.081,0.048,0.146,0.581
69671,RIBEIRÃO PIRES,SP,JARDIM VERAO,0.694,2256,0.434,0.443,0.06,0.041,0.122,0.556
69671,RIBEIRÃO PIRES,SP,JARDIM GARIBALDI,0.689,1779,0.407,0.423,0.089,0.055,0.172,0.579
69671,RIBEIRÃO PIRES,SP,VILA AURORA,0.689,2225,0.411,0.447,0.078,0.043,0.141,0.552
69671,RIBEIRÃO PIRES,SP,VILA SUELY,0.687,2187,0.428,0.448,0.064,0.04,0.123,0.551
69671,RIBEIRÃO PIRES,SP,VILA SUISSA,0.686,1879,0.399,0.429,0.097,0.055,0.174,0.573
69671,RIBEIRÃO PIRES,SP,JARDIM ITACOLOMY,0.675,2848,0.374,0.477,0.074,0.054,0.147,0.521
69671,RIBEIRÃO PIRES,SP,JARDIM BANDEIRANTES,0.671,3577,0.373,0.502,0.063,0.042,0.126,0.499
69671,RIBEIRÃO PIRES,SP,VILA LUZITANO,0.667,2147,0.403,0.467,0.065,0.045,0.129,0.532
69671,RIBEIRÃO PIRES,SP,JARDIM ALVORADA,0.66,1805,0.378,0.451,0.089,0.058,0.172,0.55
69671,RIBEIRÃO PIRES,SP,JARDIM PASTORIL,0.66,2846,0.364,0.495,0.074,0.049,0.141,0.505
69671,RIBEIRÃO PIRES,SP,PLANALTO BELA VISTA,0.651,1196,0.403,0.434,0.076,0.071,0.164,0.567
69671,RIBEIRÃO PIRES,SP,VILA COLONIA,0.646,1425,0.394,0.453,0.084,0.046,0.152,0.546
69671,RIBEIRÃO PIRES,SP,VILA MARQUESA DE SANTOS,0.645,608,0.475,0.401,0.071,0.039,0.124,0.599
69671,RIBEIRÃO PIRES,SP,JARDIM COLONIAL,0.637,1095,0.403,0.446,0.079,0.054,0.152,0.555
69671,RIBEIRÃO PIRES,SP,CENTRO,0.628,1502,0.372,0.473,0.083,0.055,0.155,0.527
69671,RIBEIRÃO PIRES,SP,VILA TAVOLARO,0.609,790,0.401,0.453,0.068,0.052,0.145,0.546
69671,RIBEIRÃO PIRES,SP,OURO FINO PAULISTA,0.595,1059,0.41,0.481,0.06,0.025,0.11,0.52
69671,RIBEIRÃO PIRES,SP,JARDIM SANTISTA,0.529,954,0.434,0.487,0.034,0.03,0.078,0.512
