TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
9016,SANTA RITA,MA,CENTRO-ZONA URBANA,0.794,8559,0.711,0.235,0.02,0.03,0.054,0.765
9016,SANTA RITA,MA,POVOADO CENTRINHO-ZONA RURAL,0.725,664,0.821,0.125,0.027,0.026,0.055,0.876
9016,SANTA RITA,MA,POVOADO PEDREIRAS-ZONA RURAL,0.719,755,0.866,0.09,0.015,0.025,0.043,0.909
9016,SANTA RITA,MA,POVOADO CAREMA-ZONA RURAL,0.695,1633,0.774,0.184,0.014,0.024,0.042,0.816
9016,SANTA RITA,MA,POVOADO AREIAS-ZONA RURAL,0.688,771,0.795,0.156,0.017,0.027,0.049,0.844
9016,SANTA RITA,MA,POVOADO VENEZA-ZONA RURAL,0.684,582,0.849,0.11,0.007,0.027,0.041,0.89
9016,SANTA RITA,MA,POVOADO SANTIAGO-ZONA RURAL,0.679,571,0.863,0.1,0.012,0.023,0.037,0.9
9016,SANTA RITA,MA,POVOADO OLHOS D'AGUA-ZONA RURAL,0.671,526,0.907,0.068,0.008,0.017,0.025,0.932
9016,SANTA RITA,MA,POVOADO MARENGO-ZONA RURAL,0.669,486,0.866,0.097,0.019,0.008,0.037,0.903
9016,SANTA RITA,MA,POVOADO SÃO JOSÉ DO ENFEZADO - ZONA RURAL,0.654,394,0.906,0.069,0.01,0.013,0.026,0.932
9016,SANTA RITA,MA,POVOADO CARIONGUINHO - ZONA RURAL,0.647,290,0.859,0.1,0.017,0.024,0.041,0.9
9016,SANTA RITA,MA,POVOADO OITEIRO DOS PIRES-ZONA RURAL,0.647,393,0.858,0.107,0.013,0.023,0.036,0.894
9016,SANTA RITA,MA,POVOADO NOVA VIDA - ZONA RURAL,0.643,217,0.903,0.06,0.005,0.023,0.037,0.94
9016,SANTA RITA,MA,POVOADO JOÃO MENDES - ZONA RURAL,0.639,259,0.772,0.17,0.031,0.015,0.058,0.83
9016,SANTA RITA,MA,POVOADO MATA DOS PIRES - ZONA RURAL,0.637,267,0.918,0.056,0.011,0.015,0.026,0.944
9016,SANTA RITA,MA,POVOADO SANTA BÁRBARA - ZONA RURAL,0.629,149,0.933,0.034,0.0,0.034,0.034,0.967
9016,SANTA RITA,MA,POVOADO SÍTIO DO MEIO - ZONA RURAL,0.628,248,0.887,0.081,0.008,0.024,0.032,0.919
9016,SANTA RITA,MA,POVOADO PIQUI - ZONA RURAL,0.617,139,0.95,0.022,0.014,0.014,0.028,0.978
9016,SANTA RITA,MA,povoado recurso - zona rural,0.61,334,0.862,0.114,0.003,0.018,0.024,0.886
9016,SANTA RITA,MA,POVOADO PORTO ALEGRE - ZONA RURAL,0.602,144,0.91,0.062,0.007,0.014,0.028,0.938
9016,SANTA RITA,MA,POVOADO CAREMINHA - ZONA RURAL,0.594,140,0.971,0.029,0.0,0.0,0.0,0.971
9016,SANTA RITA,MA,ZONA RURAL,0.591,117,0.974,0.017,0.0,0.009,0.009,0.983
9016,SANTA RITA,MA,POVOADO CAI-CÔCO-ZONA RURAL,0.58,297,0.815,0.155,0.01,0.02,0.03,0.845
9016,SANTA RITA,MA,POVOADO JIQUIRI - ZONA RURAL,0.576,278,0.856,0.133,0.0,0.011,0.011,0.867
9016,SANTA RITA,MA,POVOADO FOGOSO - ZONA RURAL,0.575,185,0.838,0.13,0.005,0.022,0.032,0.87
9016,SANTA RITA,MA,POVOADO PAPAGAIO - ZONA RURAL,0.567,131,0.878,0.099,0.0,0.023,0.023,0.901
