TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
88170,RIO PARDO,RS,PASSO DA AREIA,0.727,2302,0.717,0.228,0.039,0.011,0.054,0.771
88170,RIO PARDO,RS,FORTALEZA,0.709,1811,0.566,0.352,0.051,0.023,0.083,0.649
88170,RIO PARDO,RS,JARDIM BOA VISTA,0.709,2169,0.612,0.318,0.047,0.017,0.069,0.681
88170,RIO PARDO,RS,RAMIZ GALVÃO,0.701,2793,0.595,0.339,0.047,0.015,0.065,0.66
88170,RIO PARDO,RS,BEXIGA,0.689,645,0.653,0.27,0.05,0.022,0.079,0.732
88170,RIO PARDO,RS,AUXILIADORA,0.685,2319,0.433,0.451,0.076,0.029,0.115,0.548
88170,RIO PARDO,RS,SÃO JOÃO,0.677,822,0.579,0.333,0.056,0.024,0.087,0.666
88170,RIO PARDO,RS,NOSSA SENHORA DO ROSÁRIO,0.662,1202,0.725,0.225,0.037,0.008,0.049,0.774
88170,RIO PARDO,RS,ALBARDÃO,0.658,1281,0.582,0.347,0.048,0.017,0.072,0.654
88170,RIO PARDO,RS,BOA VISTA,0.657,1790,0.521,0.402,0.05,0.019,0.078,0.599
88170,RIO PARDO,RS,GUERINO,0.614,822,0.446,0.444,0.072,0.023,0.109,0.555
88170,RIO PARDO,RS,VILA CAMARGO (MUTIRÃO),0.611,364,0.838,0.132,0.014,0.008,0.03,0.868
88170,RIO PARDO,RS,PINHEIROS,0.6,466,0.781,0.182,0.024,0.013,0.037,0.818
88170,RIO PARDO,RS,JOÃO RODRIGUES,0.588,754,0.5,0.419,0.061,0.016,0.081,0.581
88170,RIO PARDO,RS,BOM FIM,0.586,590,0.603,0.334,0.042,0.017,0.062,0.665
88170,RIO PARDO,RS,CENTRO,0.574,924,0.378,0.498,0.069,0.043,0.124,0.502
88170,RIO PARDO,RS,PASSO DO ADÃO,0.452,163,0.736,0.252,0.012,0.0,0.012,0.748
88170,RIO PARDO,RS,RINCÃO DEL REY,0.411,1092,0.397,0.549,0.036,0.009,0.056,0.453
