TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
7757,DUQUE BACELAR,MA,CENTRO - ZONA URBANA,0.801,3679,0.818,0.139,0.014,0.027,0.044,0.862
7757,DUQUE BACELAR,MA,POVOADO BOQUEIRAO - ZONA RURAL,0.676,401,0.95,0.022,0.0,0.027,0.027,0.977
7757,DUQUE BACELAR,MA,VARGEM REDONDA - ZONA URBANA,0.672,594,0.852,0.111,0.01,0.027,0.037,0.889
7757,DUQUE BACELAR,MA,POVOADO MUCAMBO DOS MARQUES - ZONA RURAL,0.669,501,0.95,0.038,0.0,0.012,0.012,0.962
7757,DUQUE BACELAR,MA,POVOADO TABOLEIRO - ZONA RURAL,0.662,429,0.883,0.084,0.012,0.021,0.033,0.916
7757,DUQUE BACELAR,MA,POVOADO MOCAMBO VELHO - ZONA RURAL,0.662,405,0.963,0.022,0.005,0.007,0.014,0.977
7757,DUQUE BACELAR,MA,POVOADO ORFAO - ZONA RURAL,0.659,265,0.955,0.015,0.004,0.011,0.03,0.985
7757,DUQUE BACELAR,MA,POVOADO PAISSANDU - ZONA RURAL,0.655,100,0.9,0.05,0.02,0.02,0.05,0.95
7757,DUQUE BACELAR,MA,POVOADO ROCA DO MEIO - ZONA RURAL,0.645,348,0.922,0.057,0.003,0.014,0.02,0.942
7757,DUQUE BACELAR,MA,POVOADO FERRO - ZONA RURAL,0.629,237,0.924,0.051,0.008,0.008,0.024,0.948
7757,DUQUE BACELAR,MA,POVOADO CURRALINHO DA LEONARDA - ZONA RURAL,0.626,249,0.948,0.04,0.008,0.004,0.012,0.96
