TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
8133,LAGO DA PEDRA,MA,POVOADO CENTRO DOS BAIXINHOS - ZONA RURAL,0.602,152,0.934,0.046,0.013,0.0,0.02,0.954
8133,LAGO DA PEDRA,MA,POVOADO SANTA TEREZA - ZONA RURAL,0.598,1173,0.754,0.226,0.007,0.009,0.02,0.774
8133,LAGO DA PEDRA,MA,POVOADO TRÊS LAGOS - ZONA RURAL,0.577,1130,0.728,0.251,0.008,0.01,0.021,0.749
8133,LAGO DA PEDRA,MA,POVOADO LAGO DA CUTIA - ZONA RURAL,0.573,330,0.821,0.158,0.003,0.012,0.021,0.842
8133,LAGO DA PEDRA,MA,POVOADO UMBACA - ZONA RURAL,0.571,242,0.694,0.248,0.012,0.033,0.057,0.751
8133,LAGO DA PEDRA,MA,POVOADO CAJAZEIRAS - ZONA RURAL,0.559,185,0.859,0.124,0.011,0.005,0.016,0.875
8133,LAGO DA PEDRA,MA,JOSÉ VIEIRA NETO - ZONA URBANA,0.553,1713,0.618,0.35,0.007,0.021,0.032,0.65
8133,LAGO DA PEDRA,MA,POVOADO CENTRO DOS PEREIRA-ZONA RURAL,0.547,76,0.816,0.145,0.039,0.0,0.039,0.855
8133,LAGO DA PEDRA,MA,POVOADO ALTO ALEGRE - ZONA RURAL,0.535,349,0.771,0.209,0.014,0.0,0.02,0.791
8133,LAGO DA PEDRA,MA,VILA SALES - ZONA URBANA,0.532,2318,0.545,0.419,0.011,0.023,0.036,0.581
8133,LAGO DA PEDRA,MA,POVOADO CENTRO DO AGOSTINHO - ZONA RURAL,0.529,300,0.793,0.197,0.003,0.003,0.009,0.802
8133,LAGO DA PEDRA,MA,POVOADO CENTRO DA PEDREIRA - ZONA RURAL,0.527,298,0.779,0.205,0.007,0.007,0.017,0.796
8133,LAGO DA PEDRA,MA,VILA DA PAZ - ZONA URBANA,0.52,817,0.674,0.304,0.009,0.013,0.022,0.696
8133,LAGO DA PEDRA,MA,VILA WALDIR FILHO - ZONA URBANA,0.514,2045,0.552,0.417,0.008,0.02,0.031,0.583
8133,LAGO DA PEDRA,MA,LAGOA DO SINDÔ I - ZONA RURAL,0.503,414,0.713,0.266,0.014,0.005,0.021,0.734
8133,LAGO DA PEDRA,MA,RODOVIÁRIA - ZONA URBANA,0.498,1244,0.552,0.41,0.008,0.027,0.038,0.59
8133,LAGO DA PEDRA,MA,POVOADO CENTRO DOS ARINEAS - ZONA RURAL,0.497,225,0.764,0.218,0.013,0.004,0.017,0.781
8133,LAGO DA PEDRA,MA,VILA ROCHA - ZONA URBANA,0.497,2280,0.496,0.465,0.009,0.025,0.039,0.535
8133,LAGO DA PEDRA,MA,POVOADO FLORESTA - ZONA RURAL,0.493,151,0.801,0.192,0.0,0.007,0.007,0.808
8133,LAGO DA PEDRA,MA,POVOADO LAGOA DO ANGÍCO - ZONA RURAL,0.491,202,0.782,0.213,0.005,0.0,0.005,0.787
8133,LAGO DA PEDRA,MA,POVOADO CENTRO DO JOÃO GROSSO - ZONA RURAL,0.491,152,0.717,0.243,0.026,0.013,0.039,0.756
8133,LAGO DA PEDRA,MA,POVOADO POÇO DANTAS - ZONA RURAL,0.49,211,0.697,0.265,0.019,0.019,0.038,0.735
8133,LAGO DA PEDRA,MA,POVOADO UNHA DE GATO - ZONA RURAL,0.486,373,0.676,0.295,0.013,0.013,0.029,0.705
8133,LAGO DA PEDRA,MA,CENTRO - ZONA URBANA,0.485,3379,0.456,0.507,0.011,0.022,0.038,0.494
8133,LAGO DA PEDRA,MA,POVOADO CENTRO DOS PIAUS - ZONA RURAL,0.48,215,0.73,0.247,0.005,0.014,0.024,0.754
8133,LAGO DA PEDRA,MA,POVOADO COCALINHO - ZONA RURAL,0.454,99,0.768,0.222,0.0,0.0,0.01,0.778
8133,LAGO DA PEDRA,MA,POVOADO CENTRO NOVO - ZONA RURAL,0.438,265,0.668,0.317,0.008,0.004,0.016,0.684
8133,LAGO DA PEDRA,MA,PLANALTO-ZONA URBANA,0.438,283,0.572,0.385,0.011,0.028,0.043,0.615
8133,LAGO DA PEDRA,MA,VILA MANGUEIRA,0.437,703,0.546,0.421,0.01,0.02,0.032,0.578
8133,LAGO DA PEDRA,MA,POVOADO BARRO BRANCO - ZONA RURAL,0.435,85,0.682,0.282,0.0,0.035,0.035,0.717
8133,LAGO DA PEDRA,MA,POVOADO ESCONDIDO - ZONA RURAL,0.432,119,0.588,0.361,0.025,0.025,0.05,0.638
8133,LAGO DA PEDRA,MA,CAJUEIRO - ZONA URBANA,0.425,1443,0.492,0.481,0.003,0.019,0.028,0.52
8133,LAGO DA PEDRA,MA,POVOADO SANTO ANTONIO DOS FERREIRAS - ZONA RURAL,0.421,216,0.657,0.324,0.0,0.014,0.019,0.676
8133,LAGO DA PEDRA,MA,POVOADO CENTRO DO MEIO - ZONA RURAL,0.42,91,0.703,0.275,0.0,0.022,0.022,0.725
8133,LAGO DA PEDRA,MA,POVOADO LAGOA SECA - ZONA RURAL,0.418,338,0.609,0.37,0.012,0.006,0.021,0.63
8133,LAGO DA PEDRA,MA,MARAJA-ZONA URBANA,0.394,172,0.64,0.343,0.0,0.012,0.018,0.658
8133,LAGO DA PEDRA,MA,LOTEAMENTO SERRA DOURADA - ZONA URBANA,0.385,896,0.507,0.477,0.007,0.007,0.017,0.524
8133,LAGO DA PEDRA,MA,POVOADO SANTA CATARINA - ZONA RURAL,0.36,224,0.576,0.406,0.004,0.013,0.017,0.593
8133,LAGO DA PEDRA,MA,MACAÚBA - ZONA URBANA,0.325,453,0.47,0.503,0.007,0.018,0.027,0.497
