TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
7307,BREJO DE AREIA,MA,POVOADO CENTRO DO PEDRÃO - ZONA RURAL,0.692,60,0.667,0.2,0.033,0.083,0.133,0.8
7307,BREJO DE AREIA,MA,CENTRO - ZONA URBANA,0.681,2174,0.671,0.276,0.013,0.035,0.052,0.723
7307,BREJO DE AREIA,MA,POVOADO PALESTINA - ZONA RURAL,0.646,491,0.762,0.185,0.018,0.026,0.052,0.814
7307,BREJO DE AREIA,MA,POVOADO IGARAPÉ DO MEIO - ZONA RURAL,0.636,367,0.847,0.117,0.003,0.03,0.036,0.883
7307,BREJO DE AREIA,MA,POVOADO SÃO DOMINGOS - ZONA RURAL,0.617,724,0.72,0.233,0.006,0.033,0.047,0.767
7307,BREJO DE AREIA,MA,POVOADO BREJO NOVO - ZONA RURAL,0.613,351,0.875,0.108,0.006,0.009,0.018,0.893
7307,BREJO DE AREIA,MA,POVOADO BREJO DO BEZERRA - ZONA RURAL,0.608,296,0.74,0.206,0.007,0.034,0.054,0.794
7307,BREJO DE AREIA,MA,POVOADO CENTRO DOS PASSARINHOS - ZONA RURAL,0.606,121,0.95,0.025,0.0,0.017,0.025,0.975
7307,BREJO DE AREIA,MA,POVOADO LAGOA DA VEADA - ZONA RURAL,0.6,119,0.933,0.042,0.0,0.017,0.025,0.958
7307,BREJO DE AREIA,MA,POVOADO LAGOA BONITA - ZONA RURAL,0.578,76,0.908,0.066,0.0,0.0,0.026,0.934
7307,BREJO DE AREIA,MA,POVOADO ÁGUA LIMPA - ZONA RURAL,0.562,144,0.646,0.285,0.028,0.042,0.07,0.716
7307,BREJO DE AREIA,MA,POVOADO SERRA DA ONÇA - ZONA RURAL,0.554,130,0.877,0.108,0.0,0.015,0.015,0.892
7307,BREJO DE AREIA,MA,POVOADO SERRA DO COCAL - ZONA RURAL,0.539,104,0.798,0.163,0.019,0.0,0.039,0.837
7307,BREJO DE AREIA,MA,POVOADO SÃO JOÃO DOS PRETOS - ZONA RURAL,0.532,69,0.87,0.116,0.014,0.0,0.014,0.884
7307,BREJO DE AREIA,MA,POVOADO BALANÇO - ZONA RURAL,0.508,66,0.803,0.167,0.0,0.03,0.03,0.833
