TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
88510,SANTIAGO,RS,LULU GENRO,0.626,2413,0.427,0.482,0.056,0.026,0.089,0.516
88510,SANTIAGO,RS,DAER,0.625,1345,0.564,0.37,0.035,0.022,0.066,0.63
88510,SANTIAGO,RS,CENTRO,0.609,8404,0.374,0.546,0.049,0.023,0.08,0.454
88510,SANTIAGO,RS,GUABIROBA,0.602,301,0.641,0.289,0.04,0.03,0.07,0.711
88510,SANTIAGO,RS,ITÚ,0.596,741,0.53,0.394,0.039,0.026,0.076,0.606
88510,SANTIAGO,RS,VILA NOVA,0.594,3302,0.429,0.498,0.048,0.017,0.072,0.501
88510,SANTIAGO,RS,JOÃO EVANGELISTA,0.577,1179,0.487,0.441,0.05,0.019,0.073,0.56
88510,SANTIAGO,RS,VISTA ALEGRE,0.571,1595,0.513,0.428,0.038,0.017,0.06,0.573
88510,SANTIAGO,RS,MISSÕES,0.571,339,0.72,0.233,0.029,0.018,0.047,0.767
88510,SANTIAGO,RS,SÃO JORGE,0.562,1603,0.446,0.48,0.046,0.022,0.074,0.52
88510,SANTIAGO,RS,ALTO DA BOA VISTA,0.546,2300,0.422,0.509,0.04,0.023,0.069,0.491
88510,SANTIAGO,RS,INTERIOR,0.546,2276,0.388,0.533,0.052,0.019,0.079,0.467
88510,SANTIAGO,RS,CARLOS HUMBERTO,0.529,791,0.604,0.351,0.023,0.011,0.044,0.648
88510,SANTIAGO,RS,VILA RICA,0.519,1009,0.539,0.411,0.027,0.019,0.05,0.589
88510,SANTIAGO,RS,MONSENHOR ASSIS,0.509,468,0.69,0.282,0.017,0.009,0.028,0.718
88510,SANTIAGO,RS,BELIZARIO,0.498,682,0.425,0.497,0.044,0.021,0.078,0.503
88510,SANTIAGO,RS,MARIA ALICE GOMES,0.469,1034,0.327,0.58,0.052,0.03,0.093,0.42
88510,SANTIAGO,RS,SÃO VICENTE,0.407,176,0.352,0.545,0.045,0.034,0.102,0.454
