TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
39810,PÉ DE SERRA,BA,CENTRO,0.807,5219,0.623,0.3,0.027,0.039,0.078,0.701
39810,PÉ DE SERRA,BA,POVOADO AROEIRA,0.789,810,0.733,0.178,0.017,0.057,0.088,0.821
39810,PÉ DE SERRA,BA,POVOADO SANTO AGOSTINHO,0.724,1054,0.666,0.256,0.022,0.031,0.078,0.744
39810,PÉ DE SERRA,BA,POVOADO DE LAGOA DO PÉ DO MORRO,0.695,287,0.892,0.059,0.028,0.017,0.048,0.94
39810,PÉ DE SERRA,BA,POVOADO OURICURI,0.656,338,0.728,0.207,0.018,0.036,0.066,0.794
39810,PÉ DE SERRA,BA,POVOADO SANTO ANTÔNIO,0.614,681,0.78,0.185,0.01,0.016,0.034,0.814
39810,PÉ DE SERRA,BA,POVOADO TANQUINHO,0.607,126,0.706,0.222,0.024,0.04,0.072,0.778
39810,PÉ DE SERRA,BA,POVOADO UMBURANINHA,0.582,125,0.672,0.256,0.024,0.032,0.072,0.744
39810,PÉ DE SERRA,BA,POVOADO PEDRA BONITA,0.544,140,0.436,0.414,0.0,0.129,0.15,0.586
39810,PÉ DE SERRA,BA,POVOADO CALDEIRÃO DO NEGRO,0.443,287,0.606,0.355,0.003,0.024,0.037,0.643
