TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
81612,ITAJAÍ,SC,CENTRO,0.567,17295,0.247,0.652,0.05,0.029,0.101,0.348
81612,ITAJAÍ,SC,NÃO ESPECIFICADO,0.559,111,0.748,0.198,0.036,0.018,0.054,0.802
81612,ITAJAÍ,SC,VILA OPERÁRIA,0.526,5582,0.231,0.672,0.049,0.028,0.097,0.328
81612,ITAJAÍ,SC,SÃO JOÃO,0.524,9169,0.236,0.675,0.047,0.026,0.089,0.325
81612,ITAJAÍ,SC,DOM BOSCO,0.521,6297,0.266,0.649,0.043,0.026,0.086,0.352
81612,ITAJAÍ,SC,CORDEIROS,0.515,22724,0.27,0.654,0.04,0.022,0.076,0.346
81612,ITAJAÍ,SC,FAZENDA,0.49,5116,0.24,0.675,0.04,0.025,0.083,0.323
81612,ITAJAÍ,SC,CIDADE NOVA,0.49,11817,0.299,0.635,0.031,0.021,0.065,0.364
81612,ITAJAÍ,SC,SÃO VICENTE,0.488,22093,0.261,0.668,0.035,0.023,0.07,0.331
81612,ITAJAÍ,SC,SÃO JUDAS,0.484,3292,0.235,0.675,0.046,0.026,0.091,0.326
81612,ITAJAÍ,SC,ESPINHEIROS,0.45,8684,0.245,0.69,0.032,0.022,0.065,0.31
81612,ITAJAÍ,SC,PRAIA BRAVA,0.447,2411,0.229,0.684,0.046,0.021,0.087,0.316
81612,ITAJAÍ,SC,ITAIPAVA,0.445,4386,0.226,0.7,0.034,0.022,0.073,0.299
81612,ITAJAÍ,SC,MURTA,0.441,2271,0.305,0.622,0.04,0.019,0.072,0.377
81612,ITAJAÍ,SC,IMARUÍ,0.437,2142,0.356,0.582,0.035,0.016,0.06,0.416
81612,ITAJAÍ,SC,FAZENDINHA,0.406,1163,0.229,0.679,0.041,0.028,0.092,0.321
81612,ITAJAÍ,SC,CABEÇUDAS,0.401,863,0.225,0.676,0.048,0.028,0.1,0.325
81612,ITAJAÍ,SC,RESSACADA,0.363,1191,0.212,0.709,0.038,0.024,0.079,0.291
81612,ITAJAÍ,SC,SÃO ROQUE,0.336,816,0.185,0.735,0.058,0.015,0.08,0.265
81612,ITAJAÍ,SC,LIMOEIRO,0.325,1422,0.214,0.723,0.031,0.017,0.064,0.278
81612,ITAJAÍ,SC,QUILÔMETRO DOZE,0.28,617,0.238,0.697,0.024,0.021,0.064,0.302
81612,ITAJAÍ,SC,SALSEIROS,0.261,953,0.199,0.744,0.026,0.019,0.056,0.255
81612,ITAJAÍ,SC,CANHANDUBA,0.222,238,0.256,0.681,0.038,0.008,0.062,0.318
81612,ITAJAÍ,SC,CAMPECHE,0.22,277,0.267,0.675,0.043,0.011,0.058,0.325
81612,ITAJAÍ,SC,PACIÊNCIA,0.217,455,0.211,0.734,0.04,0.011,0.055,0.266
81612,ITAJAÍ,SC,BRILHANTE I,0.168,280,0.15,0.796,0.021,0.0,0.053,0.203
81612,ITAJAÍ,SC,BRILHANTE II,0.134,424,0.205,0.762,0.014,0.007,0.033,0.238
81612,ITAJAÍ,SC,ARRAIAL DOS CUNHAS,0.082,210,0.1,0.867,0.01,0.019,0.034,0.134
