TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
39730,LAPÃO,BA,DISTRITO AGUADA NOVA,0.705,2277,0.782,0.181,0.007,0.023,0.036,0.818
39730,LAPÃO,BA,POVOADO DE CASAL I,0.701,425,0.859,0.092,0.009,0.019,0.049,0.908
39730,LAPÃO,BA,POVOADO LAJEDO DE EURIPEDES,0.693,449,0.893,0.067,0.007,0.024,0.04,0.933
39730,LAPÃO,BA,CENTRO,0.691,6274,0.69,0.277,0.009,0.018,0.033,0.723
39730,LAPÃO,BA,POVOADO DE LAJEDO DO PAU D ARCO,0.689,756,0.827,0.13,0.008,0.032,0.043,0.87
39730,LAPÃO,BA,DISTRITO BELO CAMPO,0.688,885,0.852,0.113,0.01,0.021,0.034,0.886
39730,LAPÃO,BA,POVOADO ELIZEU I,0.657,356,0.834,0.121,0.008,0.034,0.045,0.879
39730,LAPÃO,BA,POVOADO DE PATOS,0.652,312,0.888,0.077,0.01,0.019,0.035,0.923
39730,LAPÃO,BA,POVOADO SALGADA,0.65,379,0.934,0.05,0.0,0.016,0.016,0.95
39730,LAPÃO,BA,POVOADO TANQUES,0.649,149,0.852,0.094,0.027,0.013,0.053,0.905
39730,LAPÃO,BA,POVOADO LAGOA DE GAUDENCIO,0.647,369,0.943,0.046,0.0,0.003,0.011,0.954
39730,LAPÃO,BA,DISTRITO TANQUINHO,0.644,1194,0.803,0.173,0.004,0.016,0.024,0.827
39730,LAPÃO,BA,POVOADO LAJEADO I,0.641,505,0.869,0.107,0.012,0.012,0.024,0.893
39730,LAPÃO,BA,POVOADO VOLTA GRANDE,0.639,338,0.92,0.062,0.009,0.009,0.018,0.938
39730,LAPÃO,BA,POVOADO BOA ESPERANCA,0.624,165,0.933,0.036,0.0,0.006,0.03,0.963
39730,LAPÃO,BA,POVOADO BONZÃO I,0.623,288,0.899,0.08,0.0,0.021,0.021,0.92
39730,LAPÃO,BA,POVOADO IRECEZINHO,0.616,190,0.889,0.079,0.011,0.011,0.033,0.922
39730,LAPÃO,BA,POVOADO LAJEDINHO,0.615,145,0.938,0.034,0.0,0.014,0.028,0.966
39730,LAPÃO,BA,POVOADO LAGOA DOS PATOS,0.597,308,0.825,0.143,0.019,0.013,0.032,0.857
39730,LAPÃO,BA,POVOADO RODAGEM,0.574,616,0.748,0.221,0.01,0.018,0.031,0.779
39730,LAPÃO,BA,POVOADO CORTA FACAO,0.564,185,0.876,0.114,0.005,0.005,0.01,0.886
39730,LAPÃO,BA,POVOADO BOM PRAZER,0.563,272,0.724,0.228,0.015,0.022,0.048,0.772
39730,LAPÃO,BA,POVOADO MACAMBIRA,0.562,165,0.867,0.115,0.006,0.012,0.018,0.885
39730,LAPÃO,BA,POVOADO FLORESTA,0.542,123,0.707,0.236,0.024,0.024,0.056,0.763
39730,LAPÃO,BA,POVOADO AROEIRA,0.532,171,0.825,0.158,0.0,0.012,0.018,0.843
39730,LAPÃO,BA,POVOADO QUEIMADA DE JOAQUINZINHO,0.529,124,0.774,0.185,0.016,0.024,0.04,0.814
39730,LAPÃO,BA,POVOADO VILA CASTRO,0.387,210,0.61,0.371,0.005,0.01,0.02,0.63
