TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
88838,SÃO MARCOS,RS,CENTRO,0.514,6134,0.18,0.721,0.054,0.027,0.098,0.278
88838,SÃO MARCOS,RS,FRANCISCO DONCATTO,0.497,1722,0.267,0.621,0.061,0.033,0.114,0.381
88838,SÃO MARCOS,RS,SÃO JOSÉ,0.469,930,0.399,0.529,0.042,0.016,0.072,0.471
88838,SÃO MARCOS,RS,INDUSTRIAL,0.461,752,0.305,0.588,0.064,0.028,0.108,0.413
88838,SÃO MARCOS,RS,HENRIQUE PANTE,0.384,617,0.263,0.645,0.058,0.016,0.092,0.355
88838,SÃO MARCOS,RS,POLO,0.375,718,0.224,0.682,0.04,0.029,0.093,0.317
88838,SÃO MARCOS,RS,DISTRITO DE PEDRAS BRANCAS,0.367,655,0.209,0.696,0.06,0.021,0.095,0.304
88838,SÃO MARCOS,RS,PROGRESSO,0.339,391,0.325,0.604,0.038,0.026,0.072,0.397
88838,SÃO MARCOS,RS,ROSITA,0.319,245,0.159,0.731,0.049,0.024,0.109,0.268
88838,SÃO MARCOS,RS,MICHELON,0.311,515,0.204,0.717,0.047,0.019,0.08,0.284
88838,SÃO MARCOS,RS,SÃO LUÍS E ZONA CAMPO,0.308,229,0.24,0.668,0.074,0.009,0.092,0.332
88838,SÃO MARCOS,RS,EDITH E RIACHUELLO,0.243,279,0.108,0.817,0.054,0.007,0.075,0.183
88838,SÃO MARCOS,RS,"SANTO HENRIQUE, POLIDORO E ZAMONER",0.174,177,0.09,0.847,0.023,0.023,0.063,0.153
