TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
58157,CACHOEIRAS DE MACACU,RJ,JAPUIBA,0.59,5248,0.453,0.486,0.03,0.023,0.059,0.512
58157,CACHOEIRAS DE MACACU,RJ,CAMPO DO PRADO,0.524,3715,0.37,0.561,0.034,0.028,0.068,0.438
58157,CACHOEIRAS DE MACACU,RJ,PAPUCAIA,0.515,6640,0.339,0.596,0.033,0.021,0.066,0.405
58157,CACHOEIRAS DE MACACU,RJ,CENTRO,0.515,4611,0.372,0.566,0.028,0.028,0.062,0.434
58157,CACHOEIRAS DE MACACU,RJ,GANGURI DE BAIXO,0.514,1797,0.39,0.537,0.034,0.029,0.074,0.464
58157,CACHOEIRAS DE MACACU,RJ,GUAPIACU,0.466,445,0.427,0.497,0.022,0.025,0.076,0.503
58157,CACHOEIRAS DE MACACU,RJ,BOCA DO MATO,0.452,443,0.404,0.517,0.043,0.025,0.079,0.483
58157,CACHOEIRAS DE MACACU,RJ,PARQUE RIBEIRA,0.447,2584,0.34,0.598,0.027,0.028,0.063,0.403
58157,CACHOEIRAS DE MACACU,RJ,AREAL,0.441,181,0.414,0.497,0.05,0.017,0.089,0.503
58157,CACHOEIRAS DE MACACU,RJ,FUNCHAL,0.439,419,0.418,0.511,0.024,0.029,0.072,0.49
58157,CACHOEIRAS DE MACACU,RJ,PARQUE SANTA LUIZA,0.438,1368,0.371,0.564,0.031,0.026,0.065,0.436
58157,CACHOEIRAS DE MACACU,RJ,BOA SORTE,0.427,127,0.386,0.512,0.047,0.008,0.102,0.488
58157,CACHOEIRAS DE MACACU,RJ,FARAO DE CIMA,0.4,331,0.532,0.429,0.018,0.018,0.039,0.571
58157,CACHOEIRAS DE MACACU,RJ,AGRO BRASIL,0.376,742,0.364,0.574,0.036,0.015,0.062,0.426
58157,CACHOEIRAS DE MACACU,RJ,MARUBAI,0.36,333,0.39,0.547,0.024,0.027,0.063,0.453
58157,CACHOEIRAS DE MACACU,RJ,MARAPORA,0.359,516,0.391,0.552,0.033,0.019,0.056,0.447
58157,CACHOEIRAS DE MACACU,RJ,SAO JOSE DA BOA MORTE,0.353,1255,0.334,0.612,0.025,0.018,0.055,0.389
58157,CACHOEIRAS DE MACACU,RJ,SAO FRANCISCO DE ASSIS,0.321,731,0.346,0.601,0.018,0.03,0.053,0.399
58157,CACHOEIRAS DE MACACU,RJ,MATUMBO,0.292,301,0.329,0.608,0.033,0.02,0.063,0.392
58157,CACHOEIRAS DE MACACU,RJ,CASTALIA,0.289,691,0.347,0.606,0.022,0.02,0.046,0.393
58157,CACHOEIRAS DE MACACU,RJ,VECCHI,0.273,183,0.475,0.497,0.005,0.011,0.026,0.501
58157,CACHOEIRAS DE MACACU,RJ,BOA VISTA,0.257,601,0.366,0.601,0.01,0.02,0.034,0.4
58157,CACHOEIRAS DE MACACU,RJ,SETENTA,0.255,251,0.351,0.598,0.02,0.012,0.052,0.403
58157,CACHOEIRAS DE MACACU,RJ,QUIZANGA,0.234,278,0.245,0.691,0.014,0.018,0.064,0.309
58157,CACHOEIRAS DE MACACU,RJ,VILA AGRO BONANZA,0.15,101,0.198,0.743,0.01,0.02,0.06,0.258
