TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
89494,TUPARENDI,RS,CENTRO,0.457,3833,0.295,0.636,0.03,0.029,0.068,0.363
89494,TUPARENDI,RS,LAJEADO BARRACÃO,0.324,176,0.312,0.602,0.051,0.028,0.085,0.397
89494,TUPARENDI,RS,LAJEADO CIPRIANO,0.278,108,0.398,0.546,0.028,0.019,0.056,0.454
89494,TUPARENDI,RS,CAMPININHA,0.249,155,0.2,0.716,0.039,0.039,0.084,0.284
89494,TUPARENDI,RS,CINQÜENTENÁRIO,0.215,451,0.195,0.749,0.029,0.02,0.056,0.251
89494,TUPARENDI,RS,SAO ROQUE,0.206,203,0.227,0.709,0.025,0.034,0.064,0.291
89494,TUPARENDI,RS,SÃO MIGUEL,0.163,402,0.114,0.838,0.017,0.03,0.047,0.161
89494,TUPARENDI,RS,ESQUINA BURITI,0.117,116,0.267,0.69,0.0,0.034,0.043,0.31
89494,TUPARENDI,RS,SANTA LÚCIA,0.113,202,0.262,0.703,0.005,0.03,0.035,0.297
89494,TUPARENDI,RS,CERRO ALTO,0.072,156,0.269,0.712,0.013,0.006,0.019,0.288
