TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
25771,SERRA TALHADA,PE,3 DISTRITO CAIÇARINHA DA PENHA,0.757,2099,0.916,0.066,0.004,0.011,0.017,0.933
25771,SERRA TALHADA,PE,ALTO BOM JESUS,0.754,3920,0.829,0.147,0.005,0.015,0.024,0.853
25771,SERRA TALHADA,PE,NOSSA SENHORA DA PENHA,0.739,15603,0.698,0.262,0.011,0.024,0.04,0.738
25771,SERRA TALHADA,PE,BORBOREMA,0.726,3564,0.788,0.184,0.007,0.017,0.029,0.817
25771,SERRA TALHADA,PE,SÃO CRISTOVÃO,0.716,4558,0.739,0.228,0.007,0.023,0.034,0.773
25771,SERRA TALHADA,PE,6 DISTRITO TAUAPIRANGA,0.714,1211,0.915,0.07,0.002,0.012,0.016,0.931
25771,SERRA TALHADA,PE,7 DISTRITO SANTA RITA,0.701,1344,0.876,0.105,0.004,0.013,0.019,0.895
25771,SERRA TALHADA,PE,2 DISTRITO BERNARDO VIEIRA,0.693,970,0.899,0.082,0.004,0.012,0.018,0.917
25771,SERRA TALHADA,PE,4 DISTRITO DE LUANDA,0.691,922,0.881,0.093,0.009,0.014,0.026,0.907
25771,SERRA TALHADA,PE,VARZEA,0.673,3170,0.674,0.284,0.009,0.026,0.042,0.716
25771,SERRA TALHADA,PE,9 DISTRITO VARZINHA,0.669,894,0.886,0.104,0.001,0.008,0.01,0.896
25771,SERRA TALHADA,PE,1 DISTRITO IPA,0.657,524,0.924,0.069,0.0,0.008,0.008,0.932
25771,SERRA TALHADA,PE,ALTO DA CONCEIÇÃO,0.656,2648,0.704,0.26,0.01,0.021,0.035,0.739
25771,SERRA TALHADA,PE,5 DISTRITO SERRINHA,0.652,423,0.905,0.071,0.007,0.014,0.023,0.928
25771,SERRA TALHADA,PE,4 DISTRITO EXTREMA,0.646,206,0.937,0.029,0.01,0.019,0.034,0.971
25771,SERRA TALHADA,PE,5 DISTRITO OLHO D'ÁGUA,0.643,186,0.952,0.016,0.011,0.022,0.033,0.985
25771,SERRA TALHADA,PE,1 DISTRITO BOM SUCESSO,0.637,305,0.915,0.062,0.003,0.013,0.022,0.937
25771,SERRA TALHADA,PE,4 DISTRITO - JARDIM,0.63,304,0.908,0.072,0.0,0.02,0.02,0.928
25771,SERRA TALHADA,PE,MUTIRÃO,0.62,880,0.802,0.176,0.006,0.014,0.022,0.824
25771,SERRA TALHADA,PE,8 DISTRITO LOGRADOURO,0.618,478,0.87,0.119,0.002,0.008,0.01,0.88
25771,SERRA TALHADA,PE,6 DISTRITO SÃO MIGUEL,0.596,481,0.815,0.16,0.01,0.012,0.024,0.839
25771,SERRA TALHADA,PE,IPSEP,0.585,1054,0.684,0.277,0.014,0.025,0.039,0.723
25771,SERRA TALHADA,PE,VILA BELA,0.568,498,0.803,0.187,0.0,0.008,0.01,0.813
25771,SERRA TALHADA,PE,CAXIXOLA,0.505,177,0.746,0.22,0.0,0.023,0.034,0.78
25771,SERRA TALHADA,PE,CAGEP,0.494,114,0.781,0.193,0.018,0.009,0.027,0.808
