TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
47236,JOÃO MONLEVADE,MG,CARNEIRINHOS,0.744,7338,0.471,0.437,0.046,0.032,0.093,0.564
47236,JOÃO MONLEVADE,MG,SÃO VICENTE,0.729,2013,0.492,0.394,0.063,0.035,0.114,0.606
47236,JOÃO MONLEVADE,MG,VILA TANQUE,0.708,2163,0.465,0.422,0.062,0.035,0.113,0.578
47236,JOÃO MONLEVADE,MG,LOURDES,0.697,2512,0.523,0.395,0.043,0.028,0.082,0.605
47236,JOÃO MONLEVADE,MG,NOVO CRUZEIRO,0.692,2583,0.537,0.386,0.041,0.024,0.076,0.613
47236,JOÃO MONLEVADE,MG,LARANJEIRAS,0.689,1315,0.53,0.377,0.042,0.038,0.094,0.624
47236,JOÃO MONLEVADE,MG,NOSSA SENHORA DA CONCEIÇÃO,0.686,2784,0.433,0.46,0.051,0.035,0.107,0.54
47236,JOÃO MONLEVADE,MG,ACLIMAÇÃO,0.679,3119,0.434,0.467,0.048,0.033,0.099,0.533
47236,JOÃO MONLEVADE,MG,SANTA BÁRBARA,0.671,1457,0.487,0.414,0.056,0.032,0.099,0.586
47236,JOÃO MONLEVADE,MG,CRUZEIRO CELESTE,0.667,3976,0.45,0.467,0.042,0.028,0.083,0.533
47236,JOÃO MONLEVADE,MG,BAÚ,0.66,1639,0.473,0.431,0.055,0.031,0.096,0.569
47236,JOÃO MONLEVADE,MG,NOVO HORIZONTE,0.652,1657,0.435,0.457,0.064,0.031,0.109,0.544
47236,JOÃO MONLEVADE,MG,CENTRO INDUSTRIAL,0.645,1125,0.557,0.367,0.038,0.026,0.076,0.633
47236,JOÃO MONLEVADE,MG,LOANDA,0.645,2487,0.453,0.46,0.042,0.027,0.086,0.539
47236,JOÃO MONLEVADE,MG,BOA VISTA,0.64,619,0.538,0.372,0.037,0.042,0.091,0.629
47236,JOÃO MONLEVADE,MG,SERRA DO EGITO,0.635,218,0.72,0.211,0.037,0.009,0.07,0.79
47236,JOÃO MONLEVADE,MG,JACUÍ,0.631,232,0.78,0.164,0.022,0.034,0.056,0.836
47236,JOÃO MONLEVADE,MG,VERA CRUZ,0.62,2904,0.416,0.497,0.039,0.034,0.086,0.502
47236,JOÃO MONLEVADE,MG,JK,0.619,937,0.442,0.448,0.062,0.035,0.109,0.551
47236,JOÃO MONLEVADE,MG,TANQUINHO,0.617,346,0.592,0.327,0.029,0.029,0.082,0.674
47236,JOÃO MONLEVADE,MG,PRIMEIRO DE MAIO,0.616,687,0.675,0.269,0.032,0.01,0.055,0.73
47236,JOÃO MONLEVADE,MG,ALVORADA,0.596,1107,0.428,0.472,0.049,0.035,0.1,0.528
47236,JOÃO MONLEVADE,MG,PROMORAR,0.564,930,0.459,0.459,0.029,0.032,0.082,0.541
47236,JOÃO MONLEVADE,MG,SANTO HIPÓLITO,0.562,1116,0.522,0.417,0.03,0.021,0.062,0.584
