TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
9237,SÃO MATEUS DO MARANHÃO,MA,CENTRO - ZONA URBANA,0.72,8196,0.689,0.27,0.01,0.026,0.04,0.729
9237,SÃO MATEUS DO MARANHÃO,MA,BAIRRO VAQUEJADA - ZONA URBANA,0.711,1819,0.84,0.134,0.004,0.018,0.027,0.867
9237,SÃO MATEUS DO MARANHÃO,MA,BAIRRO VILA LOBÃO - ZONA URBANA,0.678,1043,0.757,0.194,0.014,0.028,0.049,0.806
9237,SÃO MATEUS DO MARANHÃO,MA,POVOADO LAGOINHA - ZONA RURAL,0.677,494,0.84,0.115,0.01,0.022,0.044,0.884
9237,SÃO MATEUS DO MARANHÃO,MA,BAIRRO AVENIDA PIQUI - ZONA URBANA,0.668,2731,0.73,0.239,0.008,0.021,0.031,0.761
9237,SÃO MATEUS DO MARANHÃO,MA,POVOADO JUÇAREIRA - ZONA RURAL,0.656,341,0.962,0.021,0.0,0.015,0.018,0.98
9237,SÃO MATEUS DO MARANHÃO,MA,POVOADO LAGE DO CURRAL - ZONA RURAL,0.646,376,0.902,0.074,0.003,0.019,0.025,0.927
9237,SÃO MATEUS DO MARANHÃO,MA,povoado igarapé de pedra - zona rural,0.638,195,0.938,0.031,0.005,0.021,0.031,0.969
9237,SÃO MATEUS DO MARANHÃO,MA,BAIRRO VILA BARRETO - ZONA URBANA,0.637,461,0.885,0.098,0.007,0.007,0.018,0.903
9237,SÃO MATEUS DO MARANHÃO,MA,POVOADO SAO JOSE - ZONA RURAL,0.627,322,0.888,0.087,0.012,0.009,0.024,0.912
9237,SÃO MATEUS DO MARANHÃO,MA,POVOADO SÃO BENEDITO - ZONA RURAL,0.618,300,0.78,0.17,0.013,0.033,0.049,0.829
9237,SÃO MATEUS DO MARANHÃO,MA,POVOADO VELOSO - ZONA RURAL,0.612,263,0.89,0.087,0.011,0.011,0.022,0.912
9237,SÃO MATEUS DO MARANHÃO,MA,BAIRRO PIQUI - ZONA URBANA,0.604,861,0.756,0.211,0.012,0.016,0.032,0.788
9237,SÃO MATEUS DO MARANHÃO,MA,POVOADO TIMBAUBA - ZONA RURAL,0.598,685,0.791,0.185,0.003,0.018,0.024,0.815
9237,SÃO MATEUS DO MARANHÃO,MA,BAIRRO TOCA DA RAPOSA - ZONA URBANA,0.596,1085,0.735,0.238,0.005,0.017,0.029,0.764
9237,SÃO MATEUS DO MARANHÃO,MA,POVOADO QUEIMADAS - ZONA RURAL,0.569,126,0.913,0.079,0.0,0.0,0.008,0.921
9237,SÃO MATEUS DO MARANHÃO,MA,BAIRRO SERRARIA - ZONA URBANA,0.554,635,0.702,0.263,0.013,0.019,0.035,0.737
9237,SÃO MATEUS DO MARANHÃO,MA,POVOADO BARRO PRETO - ZONA RURAL,0.53,367,0.744,0.229,0.005,0.022,0.027,0.771
