TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
71056,SÃO MIGUEL ARCANJO,SP,CENTRO,0.702,9199,0.38,0.504,0.076,0.028,0.115,0.495
71056,SÃO MIGUEL ARCANJO,SP,VILA APARECIDA,0.548,965,0.449,0.473,0.044,0.021,0.079,0.528
71056,SÃO MIGUEL ARCANJO,SP,JARDIM PICA-PAU,0.543,1687,0.379,0.532,0.051,0.022,0.088,0.467
71056,SÃO MIGUEL ARCANJO,SP,COHAB 1 - JARDIM BOM JESUS,0.542,1662,0.365,0.542,0.06,0.022,0.093,0.458
71056,SÃO MIGUEL ARCANJO,SP,ABAITINGA,0.535,945,0.344,0.535,0.075,0.028,0.121,0.465
71056,SÃO MIGUEL ARCANJO,SP,TURVINHO,0.512,236,0.576,0.36,0.055,0.004,0.063,0.639
71056,SÃO MIGUEL ARCANJO,SP,RETIRO,0.482,206,0.359,0.495,0.073,0.063,0.146,0.505
71056,SÃO MIGUEL ARCANJO,SP,COLONIA PINHAL,0.467,355,0.335,0.544,0.079,0.034,0.122,0.457
71056,SÃO MIGUEL ARCANJO,SP,SANTA CRUZ,0.462,425,0.44,0.487,0.047,0.016,0.072,0.512
71056,SÃO MIGUEL ARCANJO,SP,POCINHO,0.436,728,0.284,0.611,0.073,0.018,0.105,0.389
71056,SÃO MIGUEL ARCANJO,SP,GUARAREMA,0.39,422,0.287,0.616,0.057,0.024,0.098,0.385
71056,SÃO MIGUEL ARCANJO,SP,BREJAUVA,0.341,250,0.34,0.584,0.06,0.004,0.076,0.416
71056,SÃO MIGUEL ARCANJO,SP,GRAMADAO,0.283,1117,0.228,0.716,0.032,0.018,0.056,0.284
71056,SÃO MIGUEL ARCANJO,SP,FAXINAL DOS ALMEIDAS,0.282,179,0.223,0.687,0.078,0.0,0.09,0.313
