TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
81574,ITÁ,SC,CENTRO,0.661,3055,0.42,0.482,0.06,0.019,0.098,0.518
81574,ITÁ,SC,LINHA ADOLFO KONDER,0.582,239,0.469,0.406,0.075,0.008,0.125,0.594
81574,ITÁ,SC,LINHA PINDORAMA,0.532,98,0.5,0.398,0.051,0.041,0.102,0.602
81574,ITÁ,SC,LINHA UVA,0.524,208,0.481,0.428,0.053,0.034,0.092,0.573
81574,ITÁ,SC,LINHA UNIÃO,0.509,209,0.483,0.431,0.048,0.014,0.086,0.569
81574,ITÁ,SC,LINHA CAÇADOR,0.481,74,0.392,0.459,0.149,0.0,0.149,0.541
81574,ITÁ,SC,LINHA NOVA SANTA CRUZ,0.477,263,0.57,0.376,0.038,0.008,0.054,0.624
81574,ITÁ,SC,LINHA RIO ENGANO,0.474,111,0.423,0.468,0.072,0.0,0.108,0.531
81574,ITÁ,SC,LINHA BORBOLETA ALTA,0.466,121,0.413,0.479,0.091,0.017,0.108,0.521
81574,ITÁ,SC,LINHA CRUZEIRO,0.407,92,0.446,0.478,0.033,0.022,0.077,0.523
81574,ITÁ,SC,LINHA BORBOLETA BAIXA,0.385,103,0.544,0.408,0.019,0.019,0.048,0.592
81574,ITÁ,SC,LINHA SÃO FRANCISCO,0.375,113,0.372,0.54,0.053,0.027,0.089,0.461
81574,ITÁ,SC,LINHA ALEGRE,0.281,112,0.304,0.616,0.062,0.018,0.08,0.384
