TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
93734,GOIÂNIA,GO,SETOR LESTE UNIVERSITÁRIO,0.741,10528,0.407,0.473,0.068,0.037,0.12,0.527
93734,GOIÂNIA,GO,SETOR LESTE UNIVERSITÁRIO (DUP),0.728,4458,0.427,0.456,0.06,0.037,0.116,0.543
93734,GOIÂNIA,GO,VILA ITATIAIA,0.723,6446,0.42,0.472,0.06,0.032,0.108,0.528
93734,GOIÂNIA,GO,VILA ITATIAIA (DUP),0.719,5092,0.44,0.46,0.045,0.043,0.101,0.541
93734,GOIÂNIA,GO,SETOR LESTE VILA NOVA,0.706,4463,0.406,0.477,0.066,0.04,0.116,0.522
93734,GOIÂNIA,GO,JARDIM NOVO MUNDO,0.703,22036,0.381,0.51,0.06,0.034,0.109,0.49
93734,GOIÂNIA,GO,VILA PEDROSO,0.689,6630,0.405,0.496,0.057,0.029,0.099,0.504
93734,GOIÂNIA,GO,SETOR CENTRAL,0.686,22356,0.349,0.533,0.069,0.035,0.119,0.468
93734,GOIÂNIA,GO,SETOR PEDRO LUDOVICO,0.685,20528,0.356,0.529,0.065,0.034,0.114,0.47
93734,GOIÂNIA,GO,VILA JARDIM POMPÉIA,0.68,2412,0.426,0.461,0.059,0.039,0.114,0.54
93734,GOIÂNIA,GO,SETOR NOVA VILA,0.675,6976,0.366,0.521,0.064,0.034,0.112,0.478
93734,GOIÂNIA,GO,SETOR GOIÂNIA 2,0.673,5139,0.38,0.51,0.055,0.04,0.109,0.489
93734,GOIÂNIA,GO,BAIRRO FLORESTA,0.671,5860,0.397,0.508,0.048,0.032,0.097,0.494
93734,GOIÂNIA,GO,SETOR JAÓ,0.666,7459,0.339,0.538,0.067,0.04,0.123,0.462
93734,GOIÂNIA,GO,RESIDENCIAL BUENA VISTA IV,0.666,2631,0.487,0.43,0.036,0.03,0.081,0.568
93734,GOIÂNIA,GO,VILA MARIA LUIZA,0.656,3440,0.372,0.51,0.065,0.039,0.118,0.49
93734,GOIÂNIA,GO,JARDIM AMÉRICA,0.654,25138,0.316,0.565,0.068,0.038,0.119,0.435
93734,GOIÂNIA,GO,VILA REDENÇÃO,0.654,8555,0.332,0.551,0.065,0.036,0.117,0.449
93734,GOIÂNIA,GO,BAIRRO FELIZ,0.653,2304,0.385,0.487,0.072,0.039,0.129,0.514
93734,GOIÂNIA,GO,CONJUNTO RESIDENCIAL ARUANÃ I,0.653,4300,0.336,0.528,0.077,0.045,0.135,0.471
93734,GOIÂNIA,GO,JARDIM GUANABARA III,0.651,5372,0.352,0.537,0.063,0.032,0.112,0.464
93734,GOIÂNIA,GO,SETOR AEROPORTO,0.647,7343,0.302,0.555,0.086,0.04,0.142,0.444
93734,GOIÂNIA,GO,JARDIM LAJEADO,0.646,2542,0.373,0.499,0.059,0.044,0.127,0.5
93734,GOIÂNIA,GO,JARDIM CERRADO 6,0.646,1336,0.461,0.436,0.051,0.033,0.102,0.563
93734,GOIÂNIA,GO,BAIRRO SANTO HILÁRIO (DUP),0.645,2416,0.394,0.491,0.064,0.033,0.113,0.507
93734,GOIÂNIA,GO,BAIRRO DA VITÓRIA,0.642,3959,0.412,0.501,0.043,0.029,0.088,0.5
93734,GOIÂNIA,GO,PARQUE ELDORADO OESTE,0.642,2569,0.43,0.477,0.053,0.024,0.092,0.522
93734,GOIÂNIA,GO,JARDIM GOIÁS,0.642,10100,0.318,0.567,0.065,0.036,0.116,0.434
93734,GOIÂNIA,GO,VILA JARDIM SÃO JUDAS TADEU,0.641,2345,0.408,0.488,0.059,0.032,0.104,0.512
93734,GOIÂNIA,GO,PARQUE AMAZÔNIA,0.639,15572,0.32,0.569,0.059,0.037,0.109,0.429
93734,GOIÂNIA,GO,RESIDENCIAL RECANTO DO BOSQUE,0.638,6912,0.354,0.546,0.049,0.04,0.1,0.454
93734,GOIÂNIA,GO,JARDIM CURITIBA,0.636,12508,0.354,0.552,0.048,0.03,0.094,0.448
93734,GOIÂNIA,GO,PARQUE SANTA CRUZ,0.635,2059,0.423,0.477,0.056,0.031,0.099,0.522
93734,GOIÂNIA,GO,SETOR SUL,0.633,6716,0.314,0.565,0.075,0.032,0.12,0.434
93734,GOIÂNIA,GO,SETOR BELA VISTA,0.631,5400,0.308,0.561,0.079,0.035,0.13,0.438
93734,GOIÂNIA,GO,DISTRITO DE VILA RICA,0.631,209,0.56,0.33,0.048,0.043,0.111,0.671
93734,GOIÂNIA,GO,SETOR LESTE VILA NOVA (DUP),0.631,2861,0.394,0.508,0.055,0.031,0.099,0.493
93734,GOIÂNIA,GO,CHÁCARA DO GOVERNADOR,0.63,3610,0.36,0.534,0.057,0.036,0.108,0.468
93734,GOIÂNIA,GO,LOTEAMENTO GRANDE RETIRO,0.628,2064,0.399,0.493,0.062,0.033,0.107,0.506
93734,GOIÂNIA,GO,PARQUE ATHENEU,0.628,13282,0.316,0.576,0.056,0.034,0.107,0.423
93734,GOIÂNIA,GO,JARDIM BALNEÁRIO MEIA PONTE,0.627,15086,0.323,0.576,0.054,0.034,0.102,0.425
93734,GOIÂNIA,GO,CONJ HAB MADRE GERMANA II,0.627,2131,0.436,0.473,0.044,0.031,0.09,0.526
93734,GOIÂNIA,GO,BAIRRO SANTO HILÁRIO,0.625,2535,0.382,0.511,0.049,0.046,0.107,0.489
93734,GOIÂNIA,GO,JARDIM BELA VISTA,0.623,3274,0.343,0.538,0.068,0.037,0.118,0.461
93734,GOIÂNIA,GO,RESIDENCIAL ITAIPU,0.622,3702,0.378,0.527,0.053,0.025,0.095,0.473
93734,GOIÂNIA,GO,SETOR URIAS MAGALHÃES,0.622,12349,0.308,0.586,0.058,0.036,0.108,0.416
93734,GOIÂNIA,GO,VILA MUTIRÃO I,0.622,3786,0.361,0.539,0.052,0.029,0.102,0.463
93734,GOIÂNIA,GO,SETOR UNIÃO,0.621,6002,0.29,0.577,0.078,0.041,0.133,0.423
93734,GOIÂNIA,GO,SETOR BUENO,0.62,36074,0.264,0.607,0.075,0.037,0.129,0.393
93734,GOIÂNIA,GO,SETOR OESTE,0.617,12100,0.266,0.604,0.082,0.033,0.13,0.396
93734,GOIÂNIA,GO,JARDIM CERRADO 1,0.617,1627,0.484,0.439,0.044,0.023,0.078,0.562
93734,GOIÂNIA,GO,CONJUNTO RIVIERA,0.616,5951,0.309,0.576,0.062,0.038,0.114,0.423
93734,GOIÂNIA,GO,VILA OSVALDO ROSA,0.616,2872,0.334,0.539,0.072,0.039,0.127,0.461
93734,GOIÂNIA,GO,CONJUNTO VERA CRUZ I,0.615,7462,0.329,0.571,0.052,0.036,0.1,0.429
93734,GOIÂNIA,GO,SETOR CAMPINAS,0.615,10691,0.305,0.587,0.062,0.033,0.107,0.412
93734,GOIÂNIA,GO,SETOR ESTRELA DALVA,0.613,2100,0.391,0.504,0.052,0.035,0.104,0.495
93734,GOIÂNIA,GO,JARDIM PLANALTO,0.613,7946,0.296,0.591,0.064,0.034,0.114,0.41
93734,GOIÂNIA,GO,SETOR MORADA DO SOL,0.612,11133,0.324,0.58,0.051,0.029,0.097,0.421
93734,GOIÂNIA,GO,SETOR SUDOESTE,0.611,12155,0.287,0.6,0.061,0.036,0.112,0.399
93734,GOIÂNIA,GO,JARDIM GUANABARA,0.611,9979,0.332,0.574,0.052,0.029,0.094,0.426
93734,GOIÂNIA,GO,SETOR SÃO JOSÉ,0.61,4553,0.317,0.57,0.066,0.031,0.113,0.43
93734,GOIÂNIA,GO,JARDIM DAS AROEIRAS,0.609,1605,0.402,0.492,0.06,0.03,0.106,0.508
93734,GOIÂNIA,GO,JARDIM DOM FERNANDO I,0.609,2330,0.421,0.491,0.043,0.028,0.087,0.508
93734,GOIÂNIA,GO,VILA NOVO HORIZONTE,0.607,5162,0.29,0.585,0.071,0.037,0.125,0.415
93734,GOIÂNIA,GO,JARDIM VILA BOA,0.606,16549,0.285,0.605,0.056,0.039,0.108,0.393
93734,GOIÂNIA,GO,BAIRRO SÃO CARLOS,0.605,2099,0.396,0.505,0.055,0.03,0.098,0.494
93734,GOIÂNIA,GO,CONJUNTO RESIDENCIAL ARUANÃ III,0.604,1502,0.359,0.501,0.081,0.037,0.141,0.5
93734,GOIÂNIA,GO,CIDADE JARDIM,0.603,9776,0.293,0.599,0.059,0.036,0.107,0.4
93734,GOIÂNIA,GO,JARDIM NOVA ESPERANÇA,0.603,10909,0.325,0.582,0.052,0.025,0.093,0.418
93734,GOIÂNIA,GO,VILA FINSOCIAL,0.602,13865,0.321,0.585,0.048,0.028,0.093,0.414
93734,GOIÂNIA,GO,PARQUE DAS LARANJEIRAS,0.602,3148,0.304,0.56,0.075,0.044,0.136,0.44
93734,GOIÂNIA,GO,CONJUNTO VERA CRUZ II,0.602,11192,0.342,0.569,0.045,0.029,0.087,0.429
93734,GOIÂNIA,GO,SETOR NEGRÃO DE LIMA,0.601,1469,0.376,0.501,0.055,0.046,0.122,0.498
