TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
33529,BANZAÊ,BA,POVOADO BOQUEIRAO,0.822,219,0.826,0.068,0.041,0.046,0.106,0.932
33529,BANZAÊ,BA,POVOADO CAMPO DO BRITO,0.789,573,0.761,0.152,0.014,0.065,0.088,0.849
33529,BANZAÊ,BA,CENTRO,0.746,2888,0.702,0.241,0.016,0.031,0.057,0.759
33529,BANZAÊ,BA,POVOADO QUEIMADA GRANDE,0.707,936,0.767,0.177,0.014,0.033,0.056,0.823
33529,BANZAÊ,BA,ALDEIA MIRANDELA,0.674,313,0.952,0.016,0.013,0.013,0.032,0.984
33529,BANZAÊ,BA,POVOADO TAMBURIL,0.671,531,0.723,0.213,0.013,0.032,0.064,0.787
33529,BANZAÊ,BA,POVOADO BAIXAO,0.662,414,0.816,0.135,0.01,0.031,0.048,0.864
33529,BANZAÊ,BA,ALDEIA BAIXA DA CANGALHA,0.661,188,0.92,0.037,0.005,0.021,0.042,0.962
33529,BANZAÊ,BA,ALDEIA MARCAÇÃO,0.652,296,0.976,0.003,0.007,0.003,0.02,0.996
33529,BANZAÊ,BA,POVOADO SALGADO,0.65,726,0.715,0.229,0.022,0.021,0.056,0.771
33529,BANZAÊ,BA,ALDEIA ARAÇÁ,0.647,322,0.963,0.025,0.003,0.003,0.012,0.975
33529,BANZAÊ,BA,POVOADO MONTE,0.593,312,0.772,0.183,0.019,0.022,0.044,0.816
33529,BANZAÊ,BA,POVOADO PALMARES,0.535,223,0.803,0.175,0.0,0.013,0.022,0.825
