TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
94455,LUZIÂNIA,GO,PARQUE MINGONE II,0.656,5672,0.447,0.478,0.038,0.025,0.076,0.523
94455,LUZIÂNIA,GO,SETOR FUMAL,0.647,3377,0.393,0.506,0.068,0.021,0.101,0.494
94455,LUZIÂNIA,GO,PARQUE ESTRELA DALVA IX,0.642,7692,0.433,0.495,0.037,0.025,0.073,0.506
94455,LUZIÂNIA,GO,JARDIM INGA,0.638,10082,0.405,0.516,0.038,0.029,0.078,0.483
94455,LUZIÂNIA,GO,PARQUE ESTRELA DALVA IV,0.627,3396,0.416,0.498,0.054,0.02,0.085,0.501
94455,LUZIÂNIA,GO,PARQUE ESTRELA DALVA X,0.611,1539,0.477,0.443,0.047,0.019,0.08,0.557
94455,LUZIÂNIA,GO,JARDIM FLAMBOYANT,0.603,660,0.468,0.432,0.041,0.039,0.1,0.568
94455,LUZIÂNIA,GO,CIDADE OSFAYA,0.599,1174,0.464,0.451,0.036,0.033,0.086,0.55
94455,LUZIÂNIA,GO,VILA GUARA,0.586,1453,0.453,0.468,0.045,0.019,0.081,0.534
94455,LUZIÂNIA,GO,SETOR NORTE,0.566,2296,0.402,0.518,0.047,0.019,0.08,0.482
94455,LUZIÂNIA,GO,PARQUE ALVORADA,0.562,2249,0.425,0.501,0.04,0.021,0.073,0.498
94455,LUZIÂNIA,GO,PARQUE SOL NASCENTE,0.552,2461,0.389,0.533,0.037,0.028,0.078,0.467
94455,LUZIÂNIA,GO,JARDIM PLANALTO,0.551,1711,0.427,0.499,0.044,0.018,0.075,0.502
94455,LUZIÂNIA,GO,PARQUE ESTRELA DALVA VIII,0.549,1401,0.429,0.494,0.041,0.019,0.078,0.507
94455,LUZIÂNIA,GO,PARQUE ESTRELA DALVA VII,0.549,2335,0.355,0.555,0.053,0.023,0.09,0.445
94455,LUZIÂNIA,GO,SETOR KENNEDY,0.547,4863,0.316,0.599,0.054,0.021,0.085,0.401
94455,LUZIÂNIA,GO,MANSOES DE RECREIO ESTRELA DALVA VIII,0.546,717,0.538,0.399,0.021,0.022,0.062,0.6
94455,LUZIÂNIA,GO,PARQUE ESTRELA DALVA III,0.545,2554,0.416,0.516,0.032,0.024,0.068,0.484
94455,LUZIÂNIA,GO,SETOR LESTE,0.544,2391,0.353,0.559,0.054,0.022,0.088,0.441
94455,LUZIÂNIA,GO,CENTRO,0.539,12141,0.272,0.641,0.054,0.021,0.085,0.357
94455,LUZIÂNIA,GO,JARDIM JOCKEY CLUBE,0.535,1961,0.419,0.514,0.035,0.024,0.07,0.489
94455,LUZIÂNIA,GO,BAIRRO SAO CAETANO,0.534,1455,0.373,0.537,0.057,0.021,0.091,0.464
94455,LUZIÂNIA,GO,PARQUE ESTRELA DALVA II,0.531,2945,0.352,0.568,0.041,0.027,0.079,0.431
94455,LUZIÂNIA,GO,SETOR MANDU II,0.529,1780,0.348,0.56,0.059,0.02,0.093,0.441
94455,LUZIÂNIA,GO,JARDIM MARILIA,0.529,1005,0.511,0.431,0.032,0.01,0.058,0.569
94455,LUZIÂNIA,GO,JARDIM ZULEIKA,0.517,1621,0.439,0.497,0.033,0.018,0.064,0.503
94455,LUZIÂNIA,GO,PARQUE MINGONE I,0.512,1143,0.417,0.507,0.038,0.025,0.075,0.492
94455,LUZIÂNIA,GO,ZONA RURAL,0.511,2911,0.326,0.593,0.053,0.014,0.081,0.407
94455,LUZIÂNIA,GO,SETOR AEROPORTO,0.501,2665,0.289,0.62,0.065,0.016,0.091,0.38
94455,LUZIÂNIA,GO,SETOR AGROINDUSTRIAL,0.499,458,0.434,0.483,0.033,0.024,0.083,0.517
94455,LUZIÂNIA,GO,PARQUE SANTA FE I,0.488,1607,0.408,0.528,0.027,0.022,0.065,0.473
94455,LUZIÂNIA,GO,MANSOES DE RECREIO ESTRELA DALVA VI,0.482,486,0.42,0.498,0.051,0.014,0.081,0.501
94455,LUZIÂNIA,GO,PARQUE ESTRELA DALVA 0,0.482,1729,0.307,0.603,0.055,0.025,0.091,0.398
94455,LUZIÂNIA,GO,ROSARIO,0.445,1744,0.324,0.603,0.034,0.021,0.074,0.398
94455,LUZIÂNIA,GO,PARQUE ALVORADA I,0.436,976,0.376,0.555,0.032,0.028,0.069,0.445
94455,LUZIÂNIA,GO,JARDIM BANDEIRANTES,0.434,699,0.461,0.486,0.024,0.016,0.053,0.514
94455,LUZIÂNIA,GO,SETOR NORTE MARAVILHA,0.412,767,0.332,0.588,0.051,0.022,0.079,0.411
