TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
42838,CARMO DO CAJURU,MG,NOSSA SENHORA DO CARMO,0.714,2839,0.479,0.421,0.061,0.027,0.098,0.577
42838,CARMO DO CAJURU,MG,CENTRO,0.653,2536,0.422,0.479,0.064,0.022,0.1,0.522
42838,CARMO DO CAJURU,MG,DISTRITO DE BOM JESUS DE ANGICOS,0.641,539,0.547,0.36,0.059,0.02,0.092,0.639
42838,CARMO DO CAJURU,MG,BONFIM,0.626,830,0.475,0.425,0.058,0.027,0.101,0.576
42838,CARMO DO CAJURU,MG,ADELINO MANO,0.606,2550,0.374,0.524,0.056,0.034,0.102,0.476
42838,CARMO DO CAJURU,MG,CIDADE NOVA,0.599,778,0.499,0.416,0.041,0.037,0.084,0.583
42838,CARMO DO CAJURU,MG,SÃO JOSÉ DOS SALGADOS,0.597,1547,0.495,0.435,0.035,0.025,0.071,0.566
42838,CARMO DO CAJURU,MG,SÃO LUIZ,0.536,1598,0.404,0.516,0.044,0.029,0.079,0.483
42838,CARMO DO CAJURU,MG,RIBEIROS,0.53,221,0.394,0.452,0.077,0.041,0.155,0.549
42838,CARMO DO CAJURU,MG,SANTO ANTÔNIO DA SERRA,0.491,387,0.357,0.525,0.054,0.031,0.12,0.477
42838,CARMO DO CAJURU,MG,ESTIVA,0.455,301,0.312,0.545,0.076,0.043,0.142,0.454
42838,CARMO DO CAJURU,MG,JARDIM ALVORADA,0.444,411,0.55,0.406,0.024,0.015,0.043,0.593
