TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
8079,ITAPECURU MIRIM,MA,CENTRO - ZONA URBANA,0.797,7556,0.67,0.267,0.026,0.032,0.063,0.733
8079,ITAPECURU MIRIM,MA,CAMINHO GRANDE - ZONA URBANA,0.781,3952,0.764,0.186,0.018,0.026,0.049,0.813
8079,ITAPECURU MIRIM,MA,TORRE - ZONA URBANA,0.741,1245,0.835,0.118,0.02,0.018,0.046,0.881
8079,ITAPECURU MIRIM,MA,RODOVIARIA - ZONA URBANA,0.739,736,0.745,0.183,0.031,0.033,0.072,0.817
8079,ITAPECURU MIRIM,MA,MALVINAS - ZONA URBANA,0.737,2366,0.757,0.193,0.021,0.023,0.049,0.806
8079,ITAPECURU MIRIM,MA,POVOADO PICOS - ZONA RURAL,0.714,665,0.835,0.116,0.023,0.021,0.05,0.885
8079,ITAPECURU MIRIM,MA,POVOADO ENTRONCAMENTO - ZONA RURAL,0.71,1986,0.787,0.175,0.012,0.021,0.039,0.826
8079,ITAPECURU MIRIM,MA,AVIAÇÃO - ZONA URBANA,0.709,1148,0.747,0.197,0.03,0.024,0.057,0.804
8079,ITAPECURU MIRIM,MA,ROSEANA SARNEY - ZONA URBANA,0.701,2090,0.728,0.223,0.022,0.024,0.048,0.776
8079,ITAPECURU MIRIM,MA,POVOADO MONGE BELO - ZONA RURAL,0.7,231,0.896,0.052,0.039,0.009,0.052,0.948
8079,ITAPECURU MIRIM,MA,PIÇARRA - ZONA URBANA,0.692,1766,0.741,0.212,0.019,0.02,0.046,0.787
8079,ITAPECURU MIRIM,MA,POVOADO SÃO JOSÉ DOS MATOS - ZONA RURAL,0.678,263,0.886,0.068,0.019,0.015,0.046,0.932
8079,ITAPECURU MIRIM,MA,POVOADO LEITE II - ZONA RURAL,0.675,548,0.774,0.172,0.031,0.022,0.055,0.829
8079,ITAPECURU MIRIM,MA,POVOADO BARRIGUDA - ZONA RURAL,0.674,505,0.915,0.059,0.014,0.008,0.026,0.941
8079,ITAPECURU MIRIM,MA,TRIZIDELA - ZONA URBANA,0.667,706,0.776,0.174,0.011,0.03,0.049,0.825
8079,ITAPECURU MIRIM,MA,POVOADO AGUA PRETA - ZONA RURAL,0.666,361,0.906,0.061,0.019,0.011,0.033,0.939
8079,ITAPECURU MIRIM,MA,BR 222 - ZONA URBANA,0.664,1142,0.785,0.177,0.019,0.013,0.038,0.823
8079,ITAPECURU MIRIM,MA,POVOADO SANTA ROSA - ZONA RURAL,0.656,727,0.882,0.105,0.007,0.004,0.013,0.895
8079,ITAPECURU MIRIM,MA,POVOADO SÃO FRANCISCO - ZONA RURAL,0.651,385,0.852,0.109,0.013,0.023,0.039,0.891
8079,ITAPECURU MIRIM,MA,POVOADO OLHO D'ÁGUA DAS GUARIBAS - ZONA RURAL,0.646,245,0.914,0.053,0.029,0.004,0.033,0.947
8079,ITAPECURU MIRIM,MA,POVOADO GUARACÍ - ZONA RURAL,0.64,154,0.929,0.032,0.013,0.019,0.038,0.967
8079,ITAPECURU MIRIM,MA,POVOADO TINGIDOR - ZONA RURAL,0.631,347,0.882,0.092,0.017,0.006,0.026,0.908
8079,ITAPECURU MIRIM,MA,POVOADO JAIBARA DOS NOGUEIRAS - ZONA RURAL,0.631,292,0.733,0.205,0.003,0.048,0.061,0.794
8079,ITAPECURU MIRIM,MA,POVOADO IPIRANGA - ZONA RURAL,0.63,169,0.817,0.13,0.041,0.012,0.053,0.87
8079,ITAPECURU MIRIM,MA,POVOADO CARMO - ZONA RURAL,0.621,196,0.908,0.061,0.01,0.01,0.03,0.938
