TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
88650,SÃO FRANCISCO DE ASSIS,RS,CENTRO,0.705,5634,0.53,0.402,0.035,0.027,0.068,0.598
88650,SÃO FRANCISCO DE ASSIS,RS,ITALIANO,0.696,1318,0.608,0.315,0.043,0.031,0.077,0.685
88650,SÃO FRANCISCO DE ASSIS,RS,PASSO DO LEÃO,0.629,134,0.687,0.231,0.03,0.045,0.082,0.769
88650,SÃO FRANCISCO DE ASSIS,RS,RINCÃO DOS SAVARIS,0.623,70,0.514,0.271,0.086,0.114,0.214,0.728
88650,SÃO FRANCISCO DE ASSIS,RS,PERSEVERANÇA,0.622,123,0.65,0.26,0.057,0.016,0.089,0.739
88650,SÃO FRANCISCO DE ASSIS,RS,PICADA DO PADRE,0.618,135,0.548,0.326,0.059,0.052,0.125,0.673
88650,SÃO FRANCISCO DE ASSIS,RS,PASSO DO GOULART,0.612,73,0.63,0.274,0.096,0.0,0.096,0.726
88650,SÃO FRANCISCO DE ASSIS,RS,VILA NOVA,0.608,596,0.718,0.233,0.025,0.018,0.048,0.766
88650,SÃO FRANCISCO DE ASSIS,RS,BOA VISTA,0.575,83,0.542,0.349,0.084,0.024,0.108,0.65
88650,SÃO FRANCISCO DE ASSIS,RS,JOÃO XXIII,0.572,655,0.696,0.264,0.023,0.009,0.041,0.737
88650,SÃO FRANCISCO DE ASSIS,RS,ASSIS BRASIL,0.565,282,0.716,0.234,0.028,0.014,0.049,0.765
88650,SÃO FRANCISCO DE ASSIS,RS,RINCÃO DOS LUZES,0.549,150,0.453,0.413,0.053,0.073,0.133,0.586
88650,SÃO FRANCISCO DE ASSIS,RS,CERRO DOS TELES,0.534,118,0.432,0.415,0.119,0.025,0.152,0.584
88650,SÃO FRANCISCO DE ASSIS,RS,ENCRUZILHADA,0.53,198,0.439,0.444,0.03,0.086,0.116,0.555
88650,SÃO FRANCISCO DE ASSIS,RS,POTREIRO DO TOROQUÁ,0.506,132,0.492,0.417,0.045,0.045,0.09,0.582
88650,SÃO FRANCISCO DE ASSIS,RS,TOROQUÁ,0.5,174,0.397,0.471,0.086,0.04,0.132,0.529
88650,SÃO FRANCISCO DE ASSIS,RS,PIQUIRI,0.481,80,0.412,0.462,0.075,0.05,0.125,0.537
88650,SÃO FRANCISCO DE ASSIS,RS,SERRINHA DO BUTIÁ,0.464,109,0.45,0.459,0.046,0.046,0.092,0.542
88650,SÃO FRANCISCO DE ASSIS,RS,TIMBAÚVA,0.461,170,0.618,0.335,0.024,0.024,0.048,0.666
88650,SÃO FRANCISCO DE ASSIS,RS,FÁTIMA DO INHANDIJÚ,0.45,93,0.387,0.495,0.108,0.011,0.119,0.506
88650,SÃO FRANCISCO DE ASSIS,RS,BELUNO,0.42,123,0.463,0.463,0.057,0.016,0.073,0.536
88650,SÃO FRANCISCO DE ASSIS,RS,CINAMOMO,0.412,149,0.383,0.523,0.094,0.0,0.094,0.477
88650,SÃO FRANCISCO DE ASSIS,RS,SANTA ROSA,0.38,36,0.306,0.556,0.111,0.0,0.139,0.445
88650,SÃO FRANCISCO DE ASSIS,RS,RINCÃO DOS DORNELES,0.359,92,0.402,0.522,0.054,0.022,0.076,0.478
88650,SÃO FRANCISCO DE ASSIS,RS,VILA KRAEMER,0.347,159,0.377,0.547,0.05,0.006,0.075,0.452
88650,SÃO FRANCISCO DE ASSIS,RS,SÃO JOSÉ DO INHANDIJÚ,0.329,83,0.217,0.627,0.072,0.084,0.156,0.373
88650,SÃO FRANCISCO DE ASSIS,RS,ESPINILHO,0.323,122,0.5,0.459,0.025,0.008,0.041,0.541
88650,SÃO FRANCISCO DE ASSIS,RS,MOCAMBO,0.316,59,0.339,0.576,0.034,0.051,0.085,0.424
88650,SÃO FRANCISCO DE ASSIS,RS,PINHEIRO BONITO,0.193,109,0.138,0.789,0.046,0.028,0.074,0.212
