TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
95397,PIRACANJUBA,GO,SETOR NORTE,0.69,2319,0.46,0.437,0.071,0.024,0.103,0.563
95397,PIRACANJUBA,GO,SETOR SAO VICENTE DE PAULA,0.689,958,0.561,0.347,0.056,0.019,0.093,0.654
95397,PIRACANJUBA,GO,SETOR POUSO ALTO,0.637,2370,0.447,0.466,0.054,0.019,0.087,0.534
95397,PIRACANJUBA,GO,CENTRO,0.623,4725,0.367,0.538,0.063,0.021,0.094,0.461
95397,PIRACANJUBA,GO,SETOR LIMA,0.623,636,0.542,0.374,0.044,0.028,0.084,0.626
95397,PIRACANJUBA,GO,SETOR AEROPORTO,0.618,1460,0.448,0.46,0.068,0.012,0.093,0.541
95397,PIRACANJUBA,GO,RES. DAS ORQUIDEAS,0.595,97,0.608,0.299,0.031,0.031,0.093,0.701
95397,PIRACANJUBA,GO,POVOADO ROCHEDO,0.506,183,0.607,0.333,0.033,0.022,0.06,0.667
95397,PIRACANJUBA,GO,VILA FERNANDES,0.491,562,0.354,0.539,0.066,0.032,0.107,0.461
95397,PIRACANJUBA,GO,POVOADO TREVO FLORESTA,0.426,138,0.609,0.348,0.029,0.014,0.043,0.652
95397,PIRACANJUBA,GO,POVOADO AREIAS,0.377,151,0.338,0.563,0.06,0.013,0.099,0.437
