TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
68977,POÁ,SP,JARDIM SAO JOSE,0.796,4051,0.517,0.372,0.055,0.042,0.11,0.627
68977,POÁ,SP,CENTRO,0.779,19832,0.423,0.445,0.071,0.047,0.133,0.556
68977,POÁ,SP,JARDIM NOVA POA,0.766,5712,0.449,0.431,0.058,0.042,0.12,0.569
68977,POÁ,SP,VILA AMELIA,0.762,4005,0.461,0.417,0.062,0.044,0.121,0.582
68977,POÁ,SP,CIDADE KEMEL,0.76,3976,0.479,0.412,0.053,0.045,0.109,0.588
68977,POÁ,SP,CALMON VIANA,0.755,7071,0.438,0.449,0.062,0.038,0.114,0.552
68977,POÁ,SP,VILA SANTA HELENA,0.747,3663,0.437,0.43,0.06,0.056,0.134,0.571
68977,POÁ,SP,JARDIM ANTONIO PICOSSE,0.735,1934,0.493,0.388,0.064,0.043,0.12,0.613
68977,POÁ,SP,JARDIM ITAMARATI,0.723,1673,0.476,0.391,0.058,0.056,0.133,0.609
68977,POÁ,SP,JARDIM ESTELA,0.718,2766,0.436,0.437,0.068,0.043,0.126,0.562
68977,POÁ,SP,JARDIM PERRELI,0.71,2932,0.443,0.444,0.06,0.039,0.112,0.555
68977,POÁ,SP,VILA GENERAL,0.704,2783,0.453,0.439,0.057,0.036,0.106,0.559
68977,POÁ,SP,VILA AUREA,0.699,1233,0.483,0.392,0.069,0.045,0.125,0.608
68977,POÁ,SP,JARDIM BELA VISTA,0.687,2436,0.412,0.457,0.071,0.044,0.13,0.542
68977,POÁ,SP,VILA BANDEIRANTES,0.659,1855,0.45,0.448,0.047,0.039,0.102,0.552
68977,POÁ,SP,VILA EUREKA,0.652,1096,0.472,0.422,0.049,0.047,0.106,0.578
68977,POÁ,SP,VILA JULIA,0.643,1696,0.406,0.473,0.058,0.05,0.121,0.527
68977,POÁ,SP,VILA VARELA,0.627,2476,0.403,0.499,0.045,0.038,0.098,0.501
