TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
89176,SOBRADINHO,RS,CENTRO,0.658,4887,0.433,0.485,0.05,0.023,0.082,0.515
89176,SOBRADINHO,RS,GRANJA DO SILÊNCIO,0.587,113,0.646,0.274,0.053,0.009,0.08,0.726
89176,SOBRADINHO,RS,RIO BRANCO,0.552,828,0.45,0.466,0.043,0.03,0.083,0.533
89176,SOBRADINHO,RS,LINHA BRASILEIRA,0.55,109,0.523,0.376,0.064,0.018,0.1,0.623
89176,SOBRADINHO,RS,MAIERON,0.517,832,0.364,0.532,0.056,0.034,0.103,0.467
89176,SOBRADINHO,RS,LINHA QUINCA,0.514,228,0.496,0.421,0.048,0.026,0.082,0.578
89176,SOBRADINHO,RS,CAMPO DA AVIAÇÃO,0.456,143,0.371,0.503,0.091,0.035,0.126,0.497
89176,SOBRADINHO,RS,VERA CRUZ,0.451,461,0.486,0.458,0.039,0.009,0.057,0.543
89176,SOBRADINHO,RS,LINHA HERVAL,0.412,105,0.39,0.514,0.057,0.0,0.096,0.486
89176,SOBRADINHO,RS,ARROIO BONITO,0.37,142,0.317,0.577,0.085,0.014,0.106,0.423
89176,SOBRADINHO,RS,BAIXADA,0.366,229,0.45,0.493,0.039,0.013,0.056,0.506
89176,SOBRADINHO,RS,LINHA CARIJINHO,0.366,94,0.255,0.574,0.149,0.021,0.17,0.425
89176,SOBRADINHO,RS,VILA GRAMADO,0.324,187,0.455,0.497,0.043,0.005,0.048,0.503
89176,SOBRADINHO,RS,CAMPESTRE,0.272,172,0.285,0.64,0.07,0.0,0.076,0.361
89176,SOBRADINHO,RS,LINHA TURVO,0.212,48,0.167,0.75,0.062,0.0,0.083,0.25
89176,SOBRADINHO,RS,LINHA TUPI,0.17,79,0.405,0.57,0.025,0.0,0.025,0.43
89176,SOBRADINHO,RS,LINHA CENTRAL,0.159,52,0.365,0.596,0.038,0.0,0.038,0.403
