TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
33790,BONINAL,BA,POVOADO LAGOA DO MACAMBA,0.665,117,0.846,0.094,0.017,0.017,0.06,0.906
33790,BONINAL,BA,POVOADO COTIA,0.656,188,0.819,0.122,0.0,0.032,0.058,0.877
33790,BONINAL,BA,POVOADO LAGOÃO,0.653,191,0.665,0.246,0.042,0.031,0.089,0.754
33790,BONINAL,BA,POVOADO CONCEIÇÃO,0.637,342,0.804,0.149,0.009,0.015,0.047,0.851
33790,BONINAL,BA,POVOADO PALMEIRA DO CEDRO,0.632,230,0.909,0.061,0.004,0.009,0.03,0.939
33790,BONINAL,BA,CENTRO,0.625,2496,0.637,0.323,0.015,0.022,0.041,0.678
33790,BONINAL,BA,POVOADO BAIXA FUNDA,0.613,174,0.747,0.19,0.034,0.011,0.062,0.809
33790,BONINAL,BA,POVOADO CARRAPICHO,0.599,96,0.812,0.135,0.0,0.052,0.052,0.864
33790,BONINAL,BA,POVOADO FURADOS,0.598,138,0.725,0.21,0.007,0.051,0.065,0.79
33790,BONINAL,BA,POVOADO DO MULUNGU,0.592,269,0.866,0.115,0.004,0.011,0.019,0.885
33790,BONINAL,BA,POVOADO GUARIBAS,0.583,403,0.774,0.189,0.012,0.012,0.036,0.81
33790,BONINAL,BA,POVOADO LAGOINHA,0.558,187,0.797,0.166,0.011,0.005,0.037,0.834
33790,BONINAL,BA,POVOADO CAITITÚ,0.555,182,0.797,0.165,0.005,0.027,0.037,0.834
33790,BONINAL,BA,DISTRITO DE NOVA COLINA,0.552,657,0.661,0.298,0.008,0.021,0.042,0.703
33790,BONINAL,BA,POVOADO CALDEIRÃO,0.55,91,0.736,0.209,0.0,0.022,0.055,0.791
33790,BONINAL,BA,POVOADO CURRAL VELHO,0.545,198,0.803,0.167,0.0,0.01,0.03,0.833
33790,BONINAL,BA,POVOADO BARRIGUDA,0.518,154,0.825,0.162,0.0,0.006,0.012,0.837
33790,BONINAL,BA,POVOADO OLHOS D'AGUA DOS BENTOS,0.516,85,0.659,0.282,0.012,0.024,0.06,0.719
33790,BONINAL,BA,POVOADO CAPÃO,0.515,169,0.805,0.178,0.006,0.012,0.018,0.823
33790,BONINAL,BA,POVOADO LAGOA DO BASTO,0.508,62,0.726,0.226,0.016,0.016,0.048,0.774
33790,BONINAL,BA,POVOADO SÃO JOAQUIM,0.506,173,0.792,0.191,0.0,0.012,0.018,0.81
33790,BONINAL,BA,POVOADO GENTIL,0.489,92,0.793,0.185,0.011,0.011,0.022,0.815
33790,BONINAL,BA,POVOADO SÃO GERÔNIMO,0.484,72,0.778,0.194,0.014,0.0,0.028,0.806
33790,BONINAL,BA,POVOADO ANGICAL,0.475,76,0.724,0.237,0.0,0.026,0.039,0.763
33790,BONINAL,BA,FAZENDA SIMEÃO,0.453,144,0.729,0.25,0.014,0.0,0.021,0.75
33790,BONINAL,BA,POVOADO ROCINHA,0.447,176,0.716,0.267,0.006,0.011,0.017,0.733
33790,BONINAL,BA,POVOADO CEDRO,0.443,344,0.625,0.349,0.012,0.006,0.027,0.652
33790,BONINAL,BA,POVOADO SÃO DOMINGOS,0.395,281,0.52,0.438,0.014,0.004,0.043,0.563
