TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
10073,ALTOS,PI,CENTRO,0.848,10848,0.746,0.193,0.023,0.03,0.06,0.806
10073,ALTOS,PI,TRANQUEIRA,0.841,2634,0.833,0.109,0.019,0.03,0.057,0.89
10073,ALTOS,PI,ZONA RURAL,0.837,5252,0.892,0.074,0.013,0.013,0.033,0.925
10073,ALTOS,PI,DNER,0.765,1982,0.816,0.137,0.015,0.026,0.048,0.864
10073,ALTOS,PI,SAO LUIS,0.762,1739,0.826,0.128,0.02,0.016,0.047,0.873
10073,ALTOS,PI,BATALHAO,0.76,1504,0.812,0.136,0.019,0.02,0.052,0.864
10073,ALTOS,PI,BACURIZEIRO,0.756,985,0.824,0.119,0.022,0.027,0.056,0.88
10073,ALTOS,PI,MARAVILHA,0.744,1522,0.836,0.122,0.018,0.017,0.043,0.879
10073,ALTOS,PI,CIANA,0.693,598,0.903,0.065,0.02,0.01,0.032,0.935
10073,ALTOS,PI,BOCA DE BARRO,0.686,1024,0.789,0.166,0.016,0.021,0.045,0.834
10073,ALTOS,PI,MUTIRAO I,0.57,106,0.906,0.075,0.009,0.009,0.018,0.924
