TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
58777,PETRÓPOLIS,RJ,ALTO DA SERRA,0.698,9019,0.386,0.504,0.054,0.041,0.109,0.495
58777,PETRÓPOLIS,RJ,CENTRO,0.691,23027,0.356,0.526,0.057,0.045,0.118,0.474
58777,PETRÓPOLIS,RJ,CASTELANEA,0.689,5668,0.372,0.507,0.056,0.046,0.122,0.494
58777,PETRÓPOLIS,RJ,MOSELA,0.676,8624,0.344,0.533,0.058,0.048,0.124,0.468
58777,PETRÓPOLIS,RJ,SÃO SEBASTIÃO,0.675,3706,0.39,0.495,0.053,0.043,0.114,0.504
58777,PETRÓPOLIS,RJ,VALPARAISO,0.664,3607,0.379,0.504,0.057,0.042,0.116,0.495
58777,PETRÓPOLIS,RJ,QUISSAMÃ,0.664,6397,0.365,0.527,0.055,0.04,0.108,0.473
58777,PETRÓPOLIS,RJ,BINGEN,0.664,5327,0.343,0.527,0.06,0.047,0.129,0.472
58777,PETRÓPOLIS,RJ,QUITANDINHA,0.659,12203,0.347,0.546,0.049,0.043,0.107,0.454
58777,PETRÓPOLIS,RJ,CARANGOLA,0.649,4589,0.372,0.525,0.05,0.038,0.104,0.476
58777,PETRÓPOLIS,RJ,MORIN,0.64,4843,0.342,0.544,0.052,0.048,0.114,0.456
58777,PETRÓPOLIS,RJ,CASCATINHA,0.636,7750,0.328,0.561,0.055,0.041,0.11,0.438
58777,PETRÓPOLIS,RJ,RETIRO,0.628,3144,0.383,0.517,0.046,0.037,0.1,0.483
58777,PETRÓPOLIS,RJ,DUARTE SILVEIRA,0.62,4267,0.318,0.561,0.06,0.047,0.122,0.44
58777,PETRÓPOLIS,RJ,CAPELA,0.615,2616,0.351,0.529,0.057,0.044,0.119,0.47
58777,PETRÓPOLIS,RJ,ESTRADA DA SAUDADE,0.613,3914,0.344,0.55,0.045,0.043,0.105,0.449
58777,PETRÓPOLIS,RJ,ITAMARATI,0.607,2332,0.364,0.524,0.055,0.041,0.111,0.475
58777,PETRÓPOLIS,RJ,ARARAS,0.597,4575,0.317,0.577,0.059,0.036,0.106,0.423
58777,PETRÓPOLIS,RJ,SIMÉRIA,0.594,1825,0.352,0.524,0.065,0.04,0.124,0.476
58777,PETRÓPOLIS,RJ,CORREAS,0.592,11036,0.305,0.599,0.043,0.038,0.096,0.401
58777,PETRÓPOLIS,RJ,ITAIPAVA,0.589,11205,0.304,0.6,0.051,0.033,0.095,0.399
58777,PETRÓPOLIS,RJ,PEDRO DO RIO,0.584,8412,0.309,0.598,0.045,0.035,0.093,0.402
58777,PETRÓPOLIS,RJ,INDEPENDENCIA,0.583,4154,0.344,0.564,0.043,0.037,0.091,0.435
58777,PETRÓPOLIS,RJ,CHÁCARA FLORA,0.575,1161,0.385,0.506,0.052,0.046,0.11,0.495
58777,PETRÓPOLIS,RJ,QUARTEIRAO BRASILEIRO,0.567,922,0.377,0.501,0.05,0.056,0.12,0.497
58777,PETRÓPOLIS,RJ,CORONEL VEIGA,0.55,2216,0.328,0.569,0.057,0.035,0.103,0.431
58777,PETRÓPOLIS,RJ,POSSE,0.539,6093,0.317,0.604,0.042,0.027,0.079,0.396
58777,PETRÓPOLIS,RJ,NOGUEIRA,0.533,4360,0.276,0.628,0.043,0.036,0.094,0.37
58777,PETRÓPOLIS,RJ,CUIABA,0.523,1278,0.328,0.563,0.066,0.029,0.11,0.438
58777,PETRÓPOLIS,RJ,JARDIM SALVADOR,0.505,931,0.304,0.565,0.061,0.05,0.13,0.434
58777,PETRÓPOLIS,RJ,SAMAMBAIA,0.497,1736,0.285,0.611,0.043,0.043,0.105,0.39
58777,PETRÓPOLIS,RJ,CAXAMBU,0.475,1171,0.368,0.553,0.044,0.015,0.079,0.447
58777,PETRÓPOLIS,RJ,FAZENDA INGLESA,0.473,1032,0.286,0.603,0.047,0.053,0.112,0.398
58777,PETRÓPOLIS,RJ,ROSEIRAL,0.449,1077,0.268,0.626,0.049,0.037,0.105,0.373
58777,PETRÓPOLIS,RJ,MOINHO PRETO,0.434,913,0.315,0.597,0.045,0.03,0.087,0.402
58777,PETRÓPOLIS,RJ,GLORIA,0.345,1052,0.259,0.672,0.023,0.029,0.07,0.329
