TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
5312,SANTA MARIA DO PARÁ,PA,BOM INTENTO,0.716,482,0.674,0.237,0.048,0.033,0.089,0.763
5312,SANTA MARIA DO PARÁ,PA,CENTRO,0.702,6997,0.505,0.424,0.043,0.023,0.071,0.576
5312,SANTA MARIA DO PARÁ,PA,São Silvério,0.694,324,0.617,0.275,0.04,0.065,0.108,0.725
5312,SANTA MARIA DO PARÁ,PA,ESPÍRITO SANTO,0.69,626,0.567,0.329,0.067,0.03,0.103,0.67
5312,SANTA MARIA DO PARÁ,PA,VILA RICA,0.648,254,0.63,0.28,0.043,0.043,0.09,0.72
5312,SANTA MARIA DO PARÁ,PA,MARAMBAIA,0.636,2513,0.544,0.395,0.039,0.02,0.061,0.605
5312,SANTA MARIA DO PARÁ,PA,TACIATEUA,0.631,1350,0.546,0.384,0.053,0.011,0.071,0.617
5312,SANTA MARIA DO PARÁ,PA,BARROLÂNDIA,0.601,649,0.55,0.374,0.052,0.012,0.075,0.625
5312,SANTA MARIA DO PARÁ,PA,MUTIRÃO,0.591,1034,0.525,0.404,0.049,0.019,0.07,0.595
5312,SANTA MARIA DO PARÁ,PA,VILA NOVA,0.587,518,0.606,0.33,0.048,0.012,0.064,0.67
5312,SANTA MARIA DO PARÁ,PA,SÃO PAULO,0.542,1083,0.469,0.461,0.046,0.02,0.07,0.539
5312,SANTA MARIA DO PARÁ,PA,JEJÚ,0.524,982,0.552,0.399,0.036,0.01,0.049,0.601
5312,SANTA MARIA DO PARÁ,PA,SETE DE SETEMBRO,0.505,73,0.493,0.411,0.027,0.068,0.095,0.588
