TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
37516,NAZARÉ,BA,APAGA-FOGO,0.776,2317,0.82,0.133,0.017,0.02,0.046,0.866
37516,NAZARÉ,BA,MULUNGUS,0.745,3504,0.713,0.236,0.028,0.015,0.052,0.765
37516,NAZARÉ,BA,BATATAN,0.734,1098,0.81,0.138,0.023,0.019,0.052,0.862
37516,NAZARÉ,BA,POVOADO CABOTO,0.734,837,0.835,0.114,0.014,0.017,0.051,0.886
37516,NAZARÉ,BA,MURITIBA,0.731,3800,0.757,0.203,0.017,0.014,0.038,0.795
37516,NAZARÉ,BA,CALABÁ,0.696,854,0.761,0.183,0.026,0.022,0.056,0.817
37516,NAZARÉ,BA,CAMAMU,0.68,662,0.734,0.205,0.023,0.03,0.061,0.795
37516,NAZARÉ,BA,LADEIRA GRANDE,0.678,500,0.81,0.14,0.02,0.018,0.05,0.86
37516,NAZARÉ,BA,CENTRO,0.67,1503,0.699,0.25,0.019,0.024,0.052,0.751
37516,NAZARÉ,BA,AREAL,0.664,394,0.832,0.122,0.028,0.01,0.046,0.878
37516,NAZARÉ,BA,POVOADO LEONE,0.625,513,0.801,0.162,0.014,0.008,0.038,0.839
37516,NAZARÉ,BA,CONCEIÇÃO,0.622,499,0.731,0.216,0.03,0.016,0.052,0.783
37516,NAZARÉ,BA,COQUEIROS,0.582,626,0.671,0.28,0.022,0.016,0.049,0.72
