TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
58203,RIO DAS OSTRAS,RJ,JARDIM BELA VISTA,0.621,3186,0.4,0.511,0.035,0.04,0.089,0.489
58203,RIO DAS OSTRAS,RJ,JARDIM MARILEA,0.584,8806,0.344,0.574,0.036,0.038,0.082,0.426
58203,RIO DAS OSTRAS,RJ,EXTENSÃO DO BOSQUE,0.557,4364,0.348,0.571,0.035,0.033,0.08,0.428
58203,RIO DAS OSTRAS,RJ,COSTAZUL,0.543,3214,0.345,0.571,0.036,0.038,0.083,0.428
58203,RIO DAS OSTRAS,RJ,CENTRO,0.534,2669,0.359,0.561,0.044,0.025,0.08,0.439
58203,RIO DAS OSTRAS,RJ,NOVA ESPERANÇA,0.512,5273,0.356,0.58,0.031,0.026,0.064,0.42
58203,RIO DAS OSTRAS,RJ,BALNEÁRIO REMANSO,0.488,1536,0.364,0.557,0.036,0.033,0.078,0.442
58203,RIO DAS OSTRAS,RJ,ÂNCORA,0.478,7101,0.338,0.604,0.03,0.019,0.057,0.395
58203,RIO DAS OSTRAS,RJ,MAR DO NORTE,0.472,1211,0.404,0.529,0.027,0.029,0.067,0.471
58203,RIO DAS OSTRAS,RJ,NOVA CIDADE,0.471,5942,0.3,0.635,0.032,0.024,0.065,0.365
58203,RIO DAS OSTRAS,RJ,CIDADE BEIRA MAR,0.468,3122,0.303,0.623,0.032,0.031,0.073,0.376
58203,RIO DAS OSTRAS,RJ,ROCHA LEÃO,0.467,885,0.325,0.577,0.046,0.04,0.097,0.422
58203,RIO DAS OSTRAS,RJ,RECANTO,0.466,2713,0.313,0.612,0.035,0.032,0.073,0.386
58203,RIO DAS OSTRAS,RJ,OPERÁRIO,0.465,1680,0.33,0.592,0.041,0.029,0.079,0.409
58203,RIO DAS OSTRAS,RJ,JARDIM CAMPOMAR,0.459,4610,0.312,0.625,0.029,0.026,0.062,0.374
58203,RIO DAS OSTRAS,RJ,VILLAGE RIO DAS OSTRAS,0.447,2552,0.341,0.596,0.027,0.027,0.063,0.404
58203,RIO DAS OSTRAS,RJ,CIDADE PRAIANA,0.442,2801,0.322,0.613,0.027,0.028,0.064,0.386
58203,RIO DAS OSTRAS,RJ,PARQUE ZABULÃO,0.432,1800,0.324,0.607,0.029,0.032,0.07,0.394
58203,RIO DAS OSTRAS,RJ,REDUTO DA PAZ,0.426,1247,0.327,0.597,0.037,0.027,0.075,0.402
58203,RIO DAS OSTRAS,RJ,SERRAMAR,0.409,2214,0.273,0.658,0.034,0.026,0.07,0.343
58203,RIO DAS OSTRAS,RJ,LIBERDADE,0.369,1100,0.275,0.653,0.028,0.031,0.073,0.348
58203,RIO DAS OSTRAS,RJ,BOCA DA BARRA,0.347,908,0.35,0.595,0.029,0.018,0.055,0.405
58203,RIO DAS OSTRAS,RJ,CANTAGALO,0.31,1194,0.343,0.616,0.028,0.012,0.043,0.386
