TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
13137,ALTO SANTO,CE,CENTRO,0.767,3529,0.77,0.183,0.003,0.042,0.046,0.816
13137,ALTO SANTO,CE,ANDRE DIAS,0.749,360,0.739,0.172,0.006,0.078,0.09,0.829
13137,ALTO SANTO,CE,CABRITO,0.739,558,0.79,0.143,0.002,0.065,0.067,0.857
13137,ALTO SANTO,CE,ZONA RURAL,0.712,548,0.852,0.099,0.007,0.038,0.049,0.901
13137,ALTO SANTO,CE,ARMADOR,0.698,239,0.824,0.113,0.004,0.059,0.063,0.887
13137,ALTO SANTO,CE,BAIXIO GRANDE,0.678,335,0.821,0.125,0.003,0.051,0.054,0.875
13137,ALTO SANTO,CE,TIBOLO,0.669,674,0.881,0.093,0.0,0.022,0.025,0.906
13137,ALTO SANTO,CE,JARDIM,0.656,724,0.847,0.126,0.0,0.021,0.028,0.875
13137,ALTO SANTO,CE,JUREMAL,0.65,236,0.877,0.081,0.0,0.042,0.042,0.919
13137,ALTO SANTO,CE,CARAUBAS,0.639,144,0.903,0.056,0.0,0.042,0.042,0.945
13137,ALTO SANTO,CE,BATOQUE,0.636,533,0.764,0.189,0.008,0.034,0.048,0.812
13137,ALTO SANTO,CE,CASTANHAO,0.624,743,0.736,0.218,0.001,0.042,0.045,0.781
13137,ALTO SANTO,CE,LOGRADOURO-INCRA,0.608,97,0.938,0.031,0.0,0.031,0.031,0.969
13137,ALTO SANTO,CE,BAIXA DA UMBURANA,0.606,295,0.898,0.095,0.0,0.007,0.007,0.905
13137,ALTO SANTO,CE,VILA ORIENTE,0.6,233,0.828,0.133,0.004,0.034,0.038,0.866
13137,ALTO SANTO,CE,CAROBA,0.594,187,0.706,0.23,0.011,0.053,0.064,0.77
13137,ALTO SANTO,CE,BOM JESUS,0.585,224,0.826,0.138,0.004,0.027,0.035,0.861
13137,ALTO SANTO,CE,SÍTIO CAMPOS VELHOS,0.484,57,0.754,0.211,0.018,0.018,0.036,0.79
