TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
44776,ENTRE RIOS DE MINAS,MG,SENHOR DOS PASSOS,0.782,2641,0.554,0.343,0.055,0.036,0.103,0.657
44776,ENTRE RIOS DE MINAS,MG,CENTRO,0.768,4029,0.5,0.397,0.057,0.034,0.103,0.603
44776,ENTRE RIOS DE MINAS,MG,POVOADO CASTRO,0.72,717,0.598,0.298,0.059,0.029,0.103,0.701
44776,ENTRE RIOS DE MINAS,MG,SANTA EFIGENIA,0.72,656,0.64,0.268,0.049,0.03,0.092,0.732
44776,ENTRE RIOS DE MINAS,MG,MADRUGA DA PEDRA,0.711,89,0.719,0.169,0.067,0.045,0.112,0.831
44776,ENTRE RIOS DE MINAS,MG,COLÔNIA,0.663,190,0.826,0.116,0.053,0.005,0.058,0.884
44776,ENTRE RIOS DE MINAS,MG,DISTRITO SERRA DO CAMAPUA,0.648,362,0.5,0.362,0.075,0.047,0.139,0.639
44776,ENTRE RIOS DE MINAS,MG,POVOADO CAMAPUA DE CIMA,0.595,53,0.792,0.151,0.019,0.019,0.057,0.849
44776,ENTRE RIOS DE MINAS,MG,POVOADO BRUMADINHO,0.572,84,0.5,0.369,0.024,0.06,0.132,0.632
44776,ENTRE RIOS DE MINAS,MG,POVOADO TAQUARIL,0.538,70,0.486,0.4,0.057,0.029,0.115,0.601
44776,ENTRE RIOS DE MINAS,MG,POVOADO SAO JOSE DAS NEVES,0.508,163,0.436,0.454,0.067,0.025,0.11,0.546
44776,ENTRE RIOS DE MINAS,MG,POVOADO COELHOS,0.498,131,0.397,0.458,0.038,0.076,0.145,0.542
44776,ENTRE RIOS DE MINAS,MG,POVOADO SAO JOSE DAS MERCES,0.478,292,0.503,0.432,0.021,0.038,0.066,0.569
