TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
81051,FLORIANÓPOLIS,SC,TRINDADE,0.884,18280,0.551,0.323,0.056,0.039,0.125,0.676
81051,FLORIANÓPOLIS,SC,PANTANAL,0.855,4527,0.56,0.317,0.048,0.038,0.124,0.684
81051,FLORIANÓPOLIS,SC,CARVOEIRA,0.843,2277,0.627,0.258,0.04,0.036,0.115,0.742
81051,FLORIANÓPOLIS,SC,CAMPECHE,0.835,12020,0.524,0.367,0.047,0.038,0.109,0.633
81051,FLORIANÓPOLIS,SC,LAGOA DA CONCEIÇÃO,0.829,6879,0.508,0.369,0.062,0.037,0.122,0.63
81051,FLORIANÓPOLIS,SC,ITACORUBI,0.804,14558,0.432,0.41,0.074,0.047,0.157,0.589
81051,FLORIANÓPOLIS,SC,RIO TAVARES,0.803,10903,0.485,0.404,0.052,0.037,0.11,0.595
81051,FLORIANÓPOLIS,SC,CORREGO GRANDE,0.77,5141,0.431,0.423,0.07,0.042,0.146,0.577
81051,FLORIANÓPOLIS,SC,SACO DOS LIMÕES,0.768,7289,0.459,0.431,0.057,0.028,0.109,0.568
81051,FLORIANÓPOLIS,SC,AGRONÔMICA,0.762,9464,0.432,0.45,0.063,0.029,0.118,0.55
81051,FLORIANÓPOLIS,SC,ARMAÇÃO DO PÂNTANO DO SUL,0.761,3649,0.479,0.407,0.055,0.035,0.113,0.592
81051,FLORIANÓPOLIS,SC,RIO VERMELHO,0.748,8036,0.449,0.449,0.053,0.027,0.103,0.552
81051,FLORIANÓPOLIS,SC,SACO GRANDE II,0.741,3908,0.443,0.438,0.063,0.03,0.12,0.563
81051,FLORIANÓPOLIS,SC,MORRO DAS PEDRAS,0.741,2978,0.474,0.413,0.052,0.036,0.112,0.586
81051,FLORIANÓPOLIS,SC,MONTE CRISTO,0.739,2962,0.585,0.339,0.043,0.016,0.076,0.661
81051,FLORIANÓPOLIS,SC,TAPERA,0.737,6253,0.457,0.444,0.05,0.028,0.098,0.555
81051,FLORIANÓPOLIS,SC,RIBEIRÃO DA ILHA,0.737,5245,0.437,0.454,0.063,0.027,0.111,0.548
81051,FLORIANÓPOLIS,SC,MONTE VERDE,0.736,4021,0.443,0.441,0.063,0.029,0.115,0.558
81051,FLORIANÓPOLIS,SC,JOSÉ MENDES,0.736,2000,0.501,0.385,0.064,0.03,0.114,0.615
81051,FLORIANÓPOLIS,SC,COQUEIROS,0.723,13468,0.376,0.495,0.065,0.036,0.129,0.505
81051,FLORIANÓPOLIS,SC,COSTEIRA DO PIRAJUBAÉ,0.722,6507,0.412,0.476,0.063,0.03,0.112,0.524
81051,FLORIANÓPOLIS,SC,ÁGUA AZUL,0.718,3370,0.423,0.452,0.063,0.034,0.125,0.548
81051,FLORIANÓPOLIS,SC,CENTRO,0.717,33244,0.355,0.503,0.074,0.036,0.141,0.496
81051,FLORIANÓPOLIS,SC,CAPOEIRAS,0.714,8856,0.391,0.494,0.061,0.031,0.115,0.506
81051,FLORIANÓPOLIS,SC,ESTREITO,0.701,26422,0.354,0.521,0.064,0.036,0.127,0.481
81051,FLORIANÓPOLIS,SC,MORRO DA CAIXA,0.699,795,0.79,0.157,0.033,0.01,0.052,0.842
81051,FLORIANÓPOLIS,SC,VARGEM GRANDE,0.697,4471,0.421,0.473,0.046,0.032,0.103,0.524
81051,FLORIANÓPOLIS,SC,JOÃO PAULO,0.697,3640,0.374,0.474,0.08,0.037,0.153,0.527
81051,FLORIANÓPOLIS,SC,INGLESES,0.696,16324,0.394,0.505,0.051,0.03,0.1,0.494
81051,FLORIANÓPOLIS,SC,CANTO DA LAGOA,0.695,825,0.497,0.367,0.074,0.033,0.136,0.633
81051,FLORIANÓPOLIS,SC,SAMBAQUI,0.688,1384,0.473,0.408,0.063,0.025,0.117,0.59
81051,FLORIANÓPOLIS,SC,CANASVIEIRAS,0.687,8222,0.388,0.509,0.053,0.03,0.104,0.492
81051,FLORIANÓPOLIS,SC,MUQUEM RIO VERMELHO,0.682,2786,0.48,0.433,0.042,0.027,0.086,0.566
81051,FLORIANÓPOLIS,SC,PRAINHA,0.679,802,0.595,0.32,0.049,0.019,0.084,0.679
81051,FLORIANÓPOLIS,SC,SANTO ANTÔNIO DE LISBOA,0.678,2718,0.389,0.474,0.074,0.031,0.136,0.525
81051,FLORIANÓPOLIS,SC,PORTO DA LAGOA,0.67,956,0.49,0.399,0.061,0.025,0.112,0.602
81051,FLORIANÓPOLIS,SC,BARRA DA LAGOA,0.667,3865,0.428,0.48,0.045,0.021,0.091,0.519
81051,FLORIANÓPOLIS,SC,CACHOEIRA DO BOM JESUS,0.667,4445,0.394,0.502,0.048,0.033,0.102,0.496
81051,FLORIANÓPOLIS,SC,SACO GRANDE,0.664,1757,0.426,0.454,0.055,0.033,0.12,0.546
81051,FLORIANÓPOLIS,SC,SANTA MÔNICA,0.657,2291,0.374,0.478,0.069,0.04,0.147,0.521
81051,FLORIANÓPOLIS,SC,JARDIM ATLÂNTICO,0.638,4034,0.359,0.531,0.057,0.031,0.109,0.468
81051,FLORIANÓPOLIS,SC,COLONINHA,0.638,1537,0.409,0.47,0.067,0.034,0.121,0.53
81051,FLORIANÓPOLIS,SC,ARANHAS/SANTINHO,0.636,2686,0.388,0.504,0.055,0.032,0.107,0.495
81051,FLORIANÓPOLIS,SC,CARIANOS,0.636,5158,0.351,0.542,0.056,0.032,0.106,0.457
81051,FLORIANÓPOLIS,SC,BARRA DO SAMBAQUI,0.632,628,0.436,0.416,0.089,0.025,0.148,0.584
81051,FLORIANÓPOLIS,SC,SITIO CAPIVARI/INGLESES,0.627,4912,0.385,0.527,0.048,0.024,0.088,0.473
81051,FLORIANÓPOLIS,SC,COSTA DE DENTRO,0.625,648,0.48,0.417,0.051,0.025,0.105,0.585
81051,FLORIANÓPOLIS,SC,PONTA DAS CANAS,0.621,2898,0.372,0.522,0.066,0.022,0.105,0.477
81051,FLORIANÓPOLIS,SC,PÂNTANO DO SUL,0.619,1228,0.472,0.439,0.046,0.024,0.089,0.561
81051,FLORIANÓPOLIS,SC,COSTA DA LAGOA,0.614,510,0.529,0.382,0.067,0.01,0.089,0.618
