TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-LULA
83399,SÃO MIGUEL DO OESTE,SC,LINHA DOIS IRMÃOS,0.619,328,0.707,0.232,0.058,0.0,0.061,0.768
83399,SÃO MIGUEL DO OESTE,SC,LINHA ALTO GUAMERIM,0.583,495,0.43,0.451,0.065,0.034,0.119,0.549
83399,SÃO MIGUEL DO OESTE,SC,SANTA RITA,0.581,1322,0.463,0.46,0.05,0.018,0.078,0.541
83399,SÃO MIGUEL DO OESTE,SC,SÃO GOTARDO,0.565,2868,0.391,0.53,0.043,0.026,0.078,0.469
83399,SÃO MIGUEL DO OESTE,SC,SÃO LUIZ,0.558,2336,0.387,0.53,0.052,0.019,0.082,0.469
83399,SÃO MIGUEL DO OESTE,SC,LINHA CAXIAS,0.554,338,0.438,0.453,0.065,0.036,0.11,0.548
83399,SÃO MIGUEL DO OESTE,SC,SALETE,0.552,1400,0.418,0.5,0.046,0.026,0.082,0.5
83399,SÃO MIGUEL DO OESTE,SC,CENTRO,0.52,9223,0.249,0.666,0.044,0.025,0.085,0.334
83399,SÃO MIGUEL DO OESTE,SC,AGOSTINI,0.513,1355,0.314,0.576,0.062,0.021,0.11,0.424
83399,SÃO MIGUEL DO OESTE,SC,LINHA CANELA GAUCHA,0.511,392,0.508,0.423,0.041,0.02,0.069,0.577
83399,SÃO MIGUEL DO OESTE,SC,SÃO SEBASTIÃO,0.502,1315,0.357,0.554,0.052,0.017,0.088,0.445
83399,SÃO MIGUEL DO OESTE,SC,LINHA BELA VISTA DAS FLORES,0.474,461,0.462,0.469,0.03,0.017,0.068,0.53
83399,SÃO MIGUEL DO OESTE,SC,SÃO JORGE,0.47,2735,0.295,0.626,0.041,0.023,0.078,0.373
