TSE,MUNICIPIO,UF,BAIRRO/LOCALIDADE,ÍNDICE DE VIRA VOTO,VALIDOS,Lula,Bolsonaro,Tebet,Ciro,"NEM LULA, NEM BOLSONARO",ANTI-BOLSONARO
76830,MARECHAL CÂNDIDO RONDON,PR,JD BOTAFOGO,0.426,3873,0.334,0.614,0.027,0.017,0.052,0.386
76830,MARECHAL CÂNDIDO RONDON,PR,CENTRO,0.421,10379,0.207,0.732,0.027,0.023,0.06,0.267
76830,MARECHAL CÂNDIDO RONDON,PR,JD SOCIAL,0.396,2848,0.283,0.658,0.025,0.021,0.06,0.343
76830,MARECHAL CÂNDIDO RONDON,PR,SAO LUCAS,0.354,1164,0.339,0.605,0.028,0.019,0.055,0.394
76830,MARECHAL CÂNDIDO RONDON,PR,JD PRIMAVERA,0.354,1279,0.313,0.629,0.03,0.019,0.059,0.372
76830,MARECHAL CÂNDIDO RONDON,PR,JD MARECHAL,0.343,1396,0.337,0.613,0.029,0.011,0.05,0.387
76830,MARECHAL CÂNDIDO RONDON,PR,JD ALVORADA,0.339,1685,0.279,0.665,0.03,0.014,0.057,0.336
76830,MARECHAL CÂNDIDO RONDON,PR,JD ANA PAULA,0.338,981,0.186,0.737,0.032,0.024,0.077,0.263
76830,MARECHAL CÂNDIDO RONDON,PR,VILA GAUCHA,0.308,1865,0.239,0.711,0.02,0.024,0.052,0.291
76830,MARECHAL CÂNDIDO RONDON,PR,LINHA GUARANI,0.29,445,0.182,0.739,0.047,0.022,0.078,0.26
76830,MARECHAL CÂNDIDO RONDON,PR,MARGARIDA,0.267,1221,0.093,0.851,0.027,0.017,0.056,0.149
76830,MARECHAL CÂNDIDO RONDON,PR,BAIRRO SANTA FELICIDADE,0.246,848,0.231,0.718,0.025,0.018,0.051,0.282
76830,MARECHAL CÂNDIDO RONDON,PR,IGUIPORA,0.24,1064,0.186,0.765,0.031,0.009,0.049,0.235
76830,MARECHAL CÂNDIDO RONDON,PR,PORTO MENDES,0.232,1138,0.269,0.694,0.016,0.012,0.037,0.306
76830,MARECHAL CÂNDIDO RONDON,PR,NOVO TRES PASSOS,0.203,586,0.137,0.812,0.024,0.017,0.051,0.188
76830,MARECHAL CÂNDIDO RONDON,PR,LINHA NOVO HORIZONTE,0.177,662,0.154,0.807,0.015,0.014,0.041,0.195
76830,MARECHAL CÂNDIDO RONDON,PR,SAO ROQUE,0.117,456,0.149,0.825,0.013,0.009,0.026,0.175
76830,MARECHAL CÂNDIDO RONDON,PR,CURVADO,0.112,424,0.108,0.863,0.019,0.009,0.028,0.136
